,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,ICL_noscaling,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
MVTec-AD_cable,,0.5412844036697247,0.5458715596330275,0.591743119266055,,0.6100917431192661,0.6100917431192661,0.5963302752293578,0.6009174311926605,0.5779816513761468,0.5091743119266054,0.5871559633027523,0.6055045871559633,0.536697247706422,,,0.6513761467889908,,,,,,,,0.463302752293578,,,,0.6972477064220184,0.6467889908256881,0.6972477064220184,0.6376146788990825,0.6605504587155964,0.6972477064220184,0.6880733944954128,0.7614678899082569,0.7339449541284404,,,0.7339449541284404,0.7247706422018348,0.779816513761468,0.7110091743119266,0.7660550458715596,,0.5504587155963303,
MNIST-C_dotted_line,,0.26,0.378,0.388,,0.0,0.0,0.512,0.164,0.436,0.208,0.512,0.23,0.354,,,0.286,,,,,,,,0.506,,,,0.554,0.504,0.506,0.506,0.518,0.434,0.4299999999999999,0.452,0.518,,,0.47,0.472,0.464,0.44,0.488,,0.488,
FashionMNIST_9,,0.6793650793650794,0.7396825396825397,0.7428571428571429,,0.0,0.0,0.765079365079365,0.6476190476190476,0.746031746031746,0.6158730158730159,0.7619047619047619,0.4444444444444444,0.7365079365079364,,,0.6984126984126984,,,,,,,,0.7714285714285715,,,,0.7682539682539683,0.7841269841269841,0.7714285714285715,0.7714285714285715,0.780952380952381,0.7111111111111111,0.7174603174603176,0.7396825396825397,0.7714285714285715,,,0.726984126984127,0.7428571428571429,0.7682539682539683,0.7206349206349207,0.7682539682539683,,0.7841269841269841,
MVTec-AD_hazelnut,,0.55,0.5214285714285715,0.5357142857142857,,0.0,0.0,0.5357142857142857,0.5571428571428572,0.5142857142857142,0.4857142857142857,0.5357142857142857,0.5357142857142857,0.5142857142857142,,,0.6071428571428571,,,,,,,,0.5785714285714286,,,,0.5928571428571429,0.5357142857142857,0.6071428571428571,0.5642857142857143,0.6,0.5785714285714286,0.6142857142857143,0.6428571428571429,0.6357142857142857,,,0.6285714285714286,0.6,0.6714285714285714,0.6214285714285714,0.6642857142857143,,0.5071428571428571,
MVTec-AD_capsule,,0.5588235294117647,0.5620915032679739,0.6143790849673203,,0.934640522875817,0.934640522875817,0.6143790849673203,0.5555555555555556,0.6339869281045751,0.5718954248366013,0.6143790849673203,0.6699346405228758,0.5718954248366013,,,0.6503267973856209,,,,,,,,0.6372549019607843,,,,0.6535947712418301,0.7026143790849673,0.5849673202614379,0.7091503267973857,0.6176470588235294,0.7450980392156863,0.7450980392156863,0.673202614379085,0.6535947712418301,,,0.735294117647059,0.696078431372549,0.8496732026143791,0.7058823529411765,0.8529411764705882,,0.5849673202614379,
MNIST-C_identity,,0.078,0.086,0.092,,0.0,0.0,0.082,0.084,0.086,0.08,0.086,0.096,0.09,,,0.106,,,,,,,,0.084,,,,0.08,0.088,0.094,0.08,0.082,0.09,0.096,0.078,0.086,,,0.092,0.086,0.076,0.086,0.072,,,
SVHN_5,,0.1657458563535911,0.1988950276243093,0.1933701657458563,,0.0,0.0,0.2320441988950276,0.1049723756906077,0.2016574585635359,0.1685082872928177,0.2292817679558011,0.1049723756906077,0.1961325966850828,,,0.1740331491712707,,,,,,,,0.2430939226519337,,,,0.2348066298342541,0.2458563535911602,0.2375690607734806,0.2403314917127071,0.2375690607734806,0.2320441988950276,0.2320441988950276,0.2292817679558011,0.2320441988950276,,,0.223756906077348,0.2265193370165746,0.2348066298342541,0.2320441988950276,0.2292817679558011,,,
FashionMNIST_2,,0.3047619047619048,0.4634920634920635,0.4761904761904761,,0.0,0.0,0.5523809523809524,0.0476190476190476,0.4952380952380952,0.3238095238095238,0.5523809523809524,0.2825396825396825,0.4476190476190476,,,0.3587301587301588,,,,,,,,0.5301587301587302,,,,0.5428571428571428,0.5365079365079365,0.5333333333333333,0.5428571428571428,0.5333333333333333,0.5206349206349207,0.526984126984127,0.5079365079365079,0.5301587301587302,,,0.5174603174603175,0.5079365079365079,0.5587301587301587,0.5206349206349207,0.5428571428571428,,,
MVTec-AD_grid,,0.4969696969696969,0.4606060606060606,0.5212121212121212,,0.2484848484848484,0.2484848484848484,0.509090909090909,0.3636363636363636,0.5272727272727272,0.4484848484848485,0.509090909090909,0.5393939393939394,0.4545454545454545,,,0.7090909090909091,,,,,,,,0.5575757575757576,,,,0.5818181818181818,0.5878787878787879,0.6484848484848484,0.5878787878787879,0.6181818181818182,0.6424242424242425,0.6666666666666666,0.6484848484848484,0.6121212121212121,,,0.696969696969697,0.6545454545454545,0.7757575757575758,0.6424242424242425,0.7454545454545455,,,
MNIST-C_rotate,,0.122,0.13,0.126,,0.0,0.0,0.16,0.112,0.142,0.108,0.154,0.114,0.118,,,0.122,,,,,,,,0.172,,,,0.196,0.164,0.196,0.17,0.184,0.132,0.14,0.176,0.19,,,0.17,0.168,0.178,0.156,0.204,,,
SVHN_4,,0.1989795918367347,0.1887755102040816,0.1862244897959183,,0.0,0.0,0.183673469387755,0.2091836734693877,0.1964285714285714,0.1454081632653061,0.1811224489795918,0.1658163265306122,0.1887755102040816,,,0.1658163265306122,,,,,,,,0.1887755102040816,,,,0.1989795918367347,0.1887755102040816,0.201530612244898,0.1887755102040816,0.1913265306122448,0.2066326530612245,0.1938775510204081,0.1938775510204081,0.201530612244898,,,0.1913265306122448,0.1887755102040816,0.1632653061224489,0.1989795918367347,0.1377551020408163,,,
CIFAR10_1,,0.0950570342205323,0.1939163498098859,0.2091254752851711,,0.0722433460076045,0.0798479087452471,0.2889733840304182,0.0494296577946768,0.1863117870722433,0.1977186311787072,0.3003802281368821,0.0874524714828897,0.1863117870722433,,,0.1406844106463878,,,,,,,,0.247148288973384,,,,0.2623574144486692,0.2319391634980988,0.2509505703422053,0.2509505703422053,0.2509505703422053,0.2167300380228136,0.2129277566539923,0.2433460076045627,0.2395437262357414,,,0.2319391634980988,0.2661596958174905,0.2281368821292775,0.2623574144486692,0.2205323193916349,,,
MVTec-AD_carpet,,0.5580357142857143,0.5580357142857143,0.5580357142857143,,0.6428571428571429,0.6428571428571429,0.6071428571428571,0.5669642857142857,0.5982142857142857,0.5446428571428571,0.5848214285714286,0.5535714285714286,0.5491071428571429,,,0.7008928571428571,,,,,,,,0.5848214285714286,,,,0.6071428571428571,0.5982142857142857,0.6294642857142857,0.6026785714285714,0.6294642857142857,0.65625,0.6696428571428571,0.7098214285714286,0.6160714285714286,,,0.65625,0.6919642857142857,0.7455357142857144,0.6785714285714286,0.7723214285714286,,,
MNIST-C_zigzag,,0.354,0.478,0.482,,0.0,0.0,0.614,0.226,0.536,0.384,0.618,0.244,0.454,,,0.358,,,,,,,,0.608,,,,0.622,0.608,0.656,0.61,0.624,0.538,0.532,0.634,0.634,,,0.554,0.566,0.598,0.564,0.618,,,
CIFAR10_7,,0.2053231939163498,0.2433460076045627,0.2509505703422053,,0.1901140684410646,0.1939163498098859,0.2661596958174905,0.1901140684410646,0.2357414448669201,0.2319391634980988,0.2775665399239543,0.1901140684410646,0.2433460076045627,,,0.1596958174904943,,,,,,,,0.2699619771863117,,,,0.2585551330798479,0.2623574144486692,0.247148288973384,0.2585551330798479,0.2547528517110266,0.2167300380228136,0.2357414448669201,0.2433460076045627,0.2585551330798479,,,0.2319391634980988,0.247148288973384,0.2015209125475285,0.247148288973384,0.2053231939163498,,,
MNIST-C_scale,,0.118,0.286,0.32,,0.0,0.0,0.398,0.064,0.324,0.172,0.404,0.114,0.266,,,0.264,,,,,,,,0.416,,,,0.4000000000000001,0.448,0.52,0.448,0.412,0.352,0.346,0.38,0.472,,,0.398,0.47,0.366,0.4000000000000001,0.35,,,
MNIST-C_shot_noise,,0.26,0.346,0.36,,0.0,0.0,0.474,0.202,0.41,0.254,0.478,0.172,0.324,,,0.186,,,,,,,,0.482,,,,0.444,0.456,0.526,0.468,0.494,0.39,0.434,0.4379999999999999,0.496,,,0.446,0.468,0.374,0.4299999999999999,0.388,,,
CIFAR10_4,,0.3269961977186312,0.3574144486692015,0.3688212927756654,,0.0,0.0,0.3688212927756654,0.2851711026615969,0.3612167300380228,0.2699619771863117,0.3574144486692015,0.3155893536121673,0.3650190114068441,,,0.2243346007604562,,,,,,,,0.3650190114068441,,,,0.3726235741444867,0.376425855513308,0.3574144486692015,0.3574144486692015,0.3612167300380228,0.3422053231939163,0.338403041825095,0.3498098859315589,0.3688212927756654,,,0.3536121673003802,0.3574144486692015,0.2927756653992395,0.3650190114068441,0.3155893536121673,,,
FashionMNIST_5,,0.7396825396825397,0.7936507936507936,0.7936507936507936,,0.0,0.0,0.7904761904761904,0.6190476190476191,0.7968253968253968,0.746031746031746,0.7904761904761904,0.7428571428571429,0.7936507936507936,,,0.7555555555555555,,,,,,,,0.8000000000000002,,,,0.7904761904761904,0.8000000000000002,0.7936507936507936,0.7968253968253968,0.7968253968253968,0.7682539682539683,0.7714285714285715,0.7682539682539683,0.7968253968253968,,,0.7714285714285715,0.7714285714285715,0.780952380952381,0.7714285714285715,0.7968253968253968,,,
MVTec-AD_wood,,0.5678391959798995,0.5577889447236181,0.6130653266331658,,0.5025125628140703,0.5025125628140703,0.6080402010050251,0.5226130653266332,0.5778894472361809,0.5577889447236181,0.6381909547738693,0.7236180904522612,0.5577889447236181,,,0.7336683417085426,,,,,,,,0.6231155778894473,,,,0.7286432160804021,0.6984924623115578,0.7336683417085426,0.6984924623115578,0.7738693467336684,0.7638190954773869,0.7537688442211056,0.7839195979899497,0.7185929648241205,,,0.7788944723618091,0.8090452261306531,0.7939698492462312,0.7989949748743719,0.8241206030150754,,,
MNIST-C_shear,,0.204,0.232,0.244,,0.0,0.0,0.296,0.2,0.266,0.16,0.294,0.158,0.228,,,0.19,,,,,,,,0.302,,,,0.316,0.304,0.334,0.314,0.31,0.278,0.258,0.336,0.324,,,0.284,0.296,0.272,0.282,0.276,,,
SVHN_9,,0.1224489795918367,0.1510204081632653,0.1510204081632653,,0.0,0.0,0.1755102040816326,0.0775510204081632,0.1591836734693877,0.1510204081632653,0.1632653061224489,0.1346938775510204,0.1510204081632653,,,0.1061224489795918,,,,,,,,0.1714285714285714,,,,0.1714285714285714,0.1551020408163265,0.1795918367346938,0.1632653061224489,0.1673469387755102,0.1591836734693877,0.1632653061224489,0.1632653061224489,0.1673469387755102,,,0.1714285714285714,0.1673469387755102,0.1591836734693877,0.1673469387755102,0.1673469387755102,,,
SVHN_3,,0.1319910514541387,0.1700223713646532,0.174496644295302,,0.0,0.0,0.1991051454138702,0.0827740492170022,0.1812080536912751,0.1364653243847874,0.1968680089485458,0.1431767337807606,0.16331096196868,,,0.145413870246085,,,,,,,,0.1812080536912751,,,,0.1968680089485458,0.1923937360178971,0.1901565995525727,0.1789709172259508,0.1968680089485458,0.1812080536912751,0.1767337807606264,0.1923937360178971,0.1722595078299776,,,0.1901565995525727,0.1767337807606264,0.1923937360178971,0.1856823266219239,0.1946308724832214,,,
20news_0,,0.1103896103896103,0.1493506493506493,0.1688311688311688,,0.0974025974025974,0.1233766233766233,0.3246753246753247,0.0909090909090909,0.2402597402597402,0.0909090909090909,0.3246753246753247,0.1558441558441558,0.1363636363636363,,,0.1363636363636363,,,,,,,,,,,,0.2272727272727272,0.2597402597402597,0.2597402597402597,0.3441558441558441,0.2207792207792207,0.2857142857142857,0.3441558441558441,0.2012987012987012,0.2532467532467532,0.1948051948051948,,0.2012987012987012,0.2662337662337662,0.2207792207792207,0.2467532467532467,0.2207792207792207,,0.2857142857142857,
20news_2,,0.0806451612903225,0.0887096774193548,0.0967741935483871,,0.0806451612903225,0.0725806451612903,0.0967741935483871,0.064516129032258,0.0967741935483871,0.0725806451612903,0.1048387096774193,0.0967741935483871,0.0887096774193548,,,0.0967741935483871,,,,,,,,,,,,0.1129032258064516,0.1370967741935483,0.1290322580645161,0.1370967741935483,0.1209677419354838,0.1209677419354838,0.2016129032258064,0.1370967741935483,0.1451612903225806,0.1290322580645161,,0.1290322580645161,0.1129032258064516,0.0967741935483871,0.1048387096774193,0.0967741935483871,,0.1048387096774193,
agnews_1,,0.092,0.108,0.14,,0.062,0.118,0.37,0.064,0.164,0.068,0.368,0.096,0.104,,,0.078,,,,,,,,,,,,0.252,0.186,0.244,0.166,0.274,0.074,0.108,0.228,0.188,0.254,,0.244,0.328,0.204,0.084,0.2,,0.262,
agnews_0,,0.098,0.114,0.138,,0.098,0.092,0.214,0.106,0.168,0.132,0.208,0.102,0.096,,,0.13,,,,,,,,,,,,0.186,0.138,0.166,0.18,0.146,0.148,0.13,0.14,0.158,0.13,,0.208,0.17,0.164,0.138,0.164,,0.18,
imdb,,0.066,0.058,0.07,,0.066,0.05,0.066,0.064,0.054,0.076,0.064,0.074,0.056,,,0.068,,,,,,,,,,,,0.056,0.072,0.078,0.096,0.08,0.07,0.07,0.064,0.058,0.072,,0.062,0.098,0.102,0.056,0.098,,0.078,
20news_1,,0.072,0.088,0.088,,0.088,0.096,0.104,0.056,0.104,0.08,0.104,0.072,0.072,,,0.088,,,,,,,,,,,,0.112,0.136,0.096,0.136,0.144,0.112,0.088,0.16,0.16,0.144,,0.096,0.12,0.2,0.136,0.192,,0.08,
agnews_2,,0.174,0.194,0.208,,0.178,0.148,0.334,0.164,0.268,0.196,0.336,0.202,0.172,,,0.136,,,,,,,,,,,,0.226,0.252,0.302,0.238,0.32,0.244,0.264,0.236,0.32,0.26,,0.228,0.2,0.176,0.3,0.172,,0.276,
yelp,,0.158,0.152,0.132,,0.16,0.134,0.208,0.162,0.188,0.116,0.206,0.124,0.162,,,0.062,,,,,,,,,,,,0.194,0.186,0.116,0.182,0.156,0.128,0.168,0.132,0.108,0.14,,0.106,0.112,0.08,0.098,0.08,,0.196,
20news_5,,0.0789473684210526,0.0657894736842105,0.0789473684210526,,0.0657894736842105,0.0921052631578947,0.1447368421052631,0.0526315789473684,0.131578947368421,0.0657894736842105,0.1447368421052631,0.1842105263157894,0.0789473684210526,,,0.1184210526315789,,,,,,,,,,,,0.1710526315789473,0.2105263157894736,0.2368421052631578,0.1842105263157894,0.1578947368421052,0.2105263157894736,0.1052631578947368,0.1578947368421052,0.1447368421052631,0.1184210526315789,,0.1842105263157894,0.1447368421052631,0.1447368421052631,0.25,0.1447368421052631,,0.1447368421052631,
20news_4,,0.1341463414634146,0.1219512195121951,0.1219512195121951,,0.1097560975609756,0.1341463414634146,0.1463414634146341,0.1097560975609756,0.1097560975609756,0.1341463414634146,0.1463414634146341,0.1219512195121951,0.1219512195121951,,,0.073170731707317,,,,,,,,,,,,0.1585365853658536,0.0975609756097561,0.1585365853658536,0.1097560975609756,0.1707317073170731,0.1341463414634146,0.1585365853658536,0.1341463414634146,0.0975609756097561,0.0975609756097561,,0.1829268292682926,0.1097560975609756,0.1341463414634146,0.1219512195121951,0.1463414634146341,,0.1341463414634146,
amazon,,0.118,0.12,0.112,,0.114,0.1,0.102,0.106,0.114,0.104,0.1,0.11,0.11,,,0.1,,,,,,,,,,,,0.126,0.124,0.132,0.128,0.102,0.094,0.128,0.116,0.136,0.11,,0.138,0.112,0.09,0.112,0.09,,0.136,
20news_3,,0.1555555555555555,0.1555555555555555,0.1555555555555555,,0.2444444444444444,0.1555555555555555,0.2,0.2,0.1333333333333333,0.2444444444444444,0.2,0.1555555555555555,0.1555555555555555,,,0.2444444444444444,,,,,,,,,,,,0.2222222222222222,0.4666666666666667,0.4000000000000001,0.2666666666666666,0.3555555555555555,0.2222222222222222,0.3111111111111111,0.2888888888888888,0.3111111111111111,0.2666666666666666,,0.2444444444444444,0.3777777777777777,0.1777777777777777,0.3111111111111111,0.1777777777777777,,0.2444444444444444,
agnews_3,,0.118,0.132,0.12,,0.124,0.1,0.312,0.124,0.204,0.138,0.312,0.118,0.118,,,0.116,,,,,,,,,,,,0.25,0.196,0.252,0.226,0.24,0.236,0.142,0.17,0.244,0.2099999999999999,,0.176,0.218,0.186,0.264,0.188,,0.24,
