,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,diffusion_420_bins_7,ICL_bagging,ICL,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
34_smtp,0.0007274771976783,0.0107360794293174,0.4377112031548906,0.3776918393394048,,0.0087914166672962,0.6473040199880957,0.001780329442987,0.0127452522429805,0.4081943491856464,0.0787417091888659,0.4130722600030013,0.0098900674053665,0.4076290958404975,,,0.3594228445079415,0.0042600938112149,,,0.0009432929336003,0.0250294932179243,0.4848366320082356,0.4085100722671731,0.174085572608122,0.0103492278302843,0.02311761834016,0.0531721657795536,0.0185931612573117,0.0769234488744107,0.013500862247144,0.0071467793433918,0.0232905556120993,0.0294812256775373,0.5466113367141122,0.5169038131467303,,0.0004151507743359,0.0203655326694997,0.4040277982658669,,0.4036051512739116,0.4037920137086795,0.4038423697460621,0.587496265740723,0.0237426217432404,0.4036677511454368,0.4073419562215255
3_backdoor,0.8841405159710949,0.1013968061750186,0.0804175738692047,0.115310216978315,,0.0475614041938381,0.0475614041938381,0.5326404166302465,0.0849372770280469,0.4660864068564965,0.0317281916207717,0.5378242131440227,0.3117921873630905,0.083287053816037,,,0.6722986188508524,0.047488685367802,,,0.4561764648778357,0.4084179268392925,0.2636286243111953,0.0770338939420944,0.0475614041938381,0.3039346109535089,0.8419526548608732,0.8864651404503683,0.3172696211382946,0.6141019523016207,0.5073294338544989,0.8652818450071925,0.5266831665597363,0.5843584480770723,0.6195479950112935,0.5087686669478737,,0.6834778564103792,0.7941083414368478,0.4692183248271722,,0.6716603478321986,0.4314201412319298,0.6520297186108425,0.8853782209811059,0.9003606686216135,0.5801833548836479,0.6481150915110376
18_Ionosphere,0.9825899992075868,0.9146511022315952,0.97536471004196,0.9677259807981206,,0.7696617525950415,0.7626716451762818,0.9477400579521872,0.603600044465022,0.978516173362768,0.8321190239030455,0.9475606567707876,0.980797246882163,0.9192303625534466,,,0.9845959744476656,0.8491161030993232,,,0.9882762042798248,0.9850627042257032,0.931034602804018,0.9678281812787394,0.9455223841333124,0.9850665387961848,0.9869527855180288,0.9282397412209104,0.985067905930598,0.9876654460207708,0.9886134984496804,0.9884729797791924,0.9891316153707008,0.9874860335169484,0.9758860911233824,0.9770148578464972,,0.6333933870390658,0.9848453444979136,0.9795977017456888,,0.9813081738755433,0.9794907365180152,0.9813345876317744,0.8244679459655784,0.991696454419598,0.981914146318226,
44_Wilt,0.3400407864031658,0.0845652119358187,0.0712125485268203,0.0818861702124543,,0.0686567704996039,0.076800766363352,0.2225697955796687,0.0786839998133221,0.1224557065623282,0.0852730765421393,0.1574407256147934,0.2147977634411986,0.0640621672503555,,,0.0693946141109126,0.0922481743993463,,,0.1465724054889678,0.098490725128934,0.0713087041652978,0.0720355582173323,0.1005597640898021,0.0988901036900681,0.2226991789020949,0.1647451465096894,0.0987533896433801,0.138777763570957,0.1094690089020955,0.2674360060579164,0.108419193973106,0.112966627498766,0.2248995419739486,0.2441296861327001,,0.0680473847723191,0.1407900800385148,0.2246191778717023,,0.2817933119552637,0.2670603407625601,0.2586320012916232,0.072545322615531,0.3408028644907091,0.2325738848568032,
13_fraud,0.6126394447880696,0.3649155013996202,0.3839802332581533,0.3515673400774937,,0.4859595037007856,0.421312718769049,0.7263171508637261,0.3940391419444967,0.483326829829806,0.5223742039789605,0.6458471679893589,0.6788477670643343,0.3593075096653296,,,0.6008531440480791,0.0123343348833862,,,0.80566051865541,0.712758489264653,0.6023881850790933,0.5256606905538318,0.2262653339381537,0.7126601816892164,0.6436546387991585,0.4750912291951327,0.7113380824540539,0.7695864730053407,0.7391322559189786,0.5864238174415622,0.6981998570318436,0.7226823578569164,0.2961246470942881,0.5589238225273155,,0.0154139318534092,0.6742212518211435,0.4120388420506729,,0.6289161664221958,0.7918691233776688,0.6717868326058767,0.4343206783836777,0.6283373380120504,0.6662604241825945,
21_Lymphography,0.989790130459444,0.959288465065102,1.0,0.9719771665801764,,0.9505829339818326,0.9638867033831628,0.4532470969218676,0.9726287262872628,0.9719771665801764,0.4456028136096996,0.9191532045190582,0.8825350025996016,0.9804878048780488,,,0.9907354887502364,0.9099399994899764,,,0.989790130459444,0.989790130459444,0.9804878048780488,1.0,0.964161274265804,0.989790130459444,0.989790130459444,0.8931713975084423,0.989790130459444,0.989790130459444,0.9897901304594442,1.0,0.989238245619414,0.989790130459444,0.6180129417636363,0.8673351573176865,,0.8456241032998566,0.989790130459444,0.9307994666422802,,0.9624943567897948,0.8835241413638626,0.7309082777042177,0.7778467358325738,1.0,0.9308576318845896,
1_ALOI,0.0633437418993418,0.0585039265297564,0.0652039189672353,0.0651782068445361,,0.0571825286598036,0.0605612609556603,0.0635730270693262,0.0641556084304313,0.0601543769403696,0.0570330257177745,0.0653746136765728,0.0553383146374491,0.065374510404453,,,0.0612084702203621,0.060981830760951,,,0.0595044013666489,0.0625675480825797,0.0641606468368832,0.0659714102748122,0.0613709747872117,0.062554903487208,0.0642523436547009,0.0660032258394573,0.0624243407731501,0.0601681816767783,0.0614914697276527,0.0609217298856533,0.0616743345672965,0.0595545081333193,0.0578206041751278,0.0579181346763436,,0.0871686861641503,0.058682041619859,0.060355276082062,,0.0577368905121567,0.0582682311179489,0.0574075168942661,0.0599248793112786,0.0529116218263506,0.0603970751408948,
11_donors,0.9852962250281614,0.4613081260927719,0.4346250134822654,0.4672940377545149,,0.345914383470573,0.4260880552927915,0.6529666513899539,0.3382150223579551,0.9042824663687454,0.1730921010156426,0.6184264531275394,0.4604032875588465,0.3634219797524463,,,0.5012745714316187,0.0642064159299131,,,0.9061835610412292,0.9288887063427332,0.2740203495723964,0.4798994906054046,0.1361105111367865,0.9242939269820412,0.9955134303834652,0.8498505361583126,0.9265311266305892,0.9659119255732068,0.9002244914977774,0.9827633650426956,0.9130211809040764,0.9427423730796086,0.6477183137826114,0.6279395037256135,,0.0680025668042537,0.9201611606641504,0.7354767442742213,,0.7173420796987042,0.7795793876497683,0.7595123316583587,0.1869452210343022,0.9751676327227464,0.7511199080702942,
20_letter,0.0905306320977671,0.082920358541391,0.0825570520794348,0.0841655972963432,,0.0884615744869789,0.106538546871103,0.1128946436471309,0.0873080222132282,0.0869813749622241,0.0836731179142421,0.1125529610187776,0.0839987624479478,0.0801026827954405,,,0.0820446953906093,0.1030556152590566,,,0.0876978773920691,0.086196175022726,0.0803715032301238,0.0818941763558558,0.098573488420353,0.0861960968650076,0.0904346039995303,0.2792003169062322,0.0861962160824554,0.0877224451144176,0.0877752018477429,0.0881535459319809,0.0877780043376193,0.0877671458027667,0.0899369451855171,0.0895106198984911,,0.103461735516139,0.088450653865573,0.089221505178887,,0.088826185032792,0.0892463125960392,0.0886597868363785,0.0882007719371061,0.1368606667854445,0.0883013089693896,
15_Hepatitis,0.9012893555024644,0.6327689116862298,0.8193101343793426,0.7552900768470793,,0.575477537594833,0.4703841338757585,0.495803670955082,0.643374097916046,0.9533355882100684,0.2830925803869798,0.5018615757942724,0.5132061331785259,0.6924415665744071,,,1.0,0.665407507982062,,,0.8103047538693862,0.7169038516685211,0.6721705762114303,0.6897544036361007,0.5787862656374767,0.7171564787411833,0.8645883172491179,0.2166593243134606,0.7153578409139951,0.9910031488978857,0.8735071974700226,1.0,0.8711268238619176,0.9637504969874912,1.0,1.0,,0.4621553915785563,0.9968147794234752,1.0,,1.0,1.0,1.0,0.2756233152786899,1.0,1.0,
5_campaign,0.3286129131258647,0.4941534479935145,0.4943211379772424,0.4865652390797412,,0.5104971409996778,0.4951149783738828,0.2611353608050544,0.4969469125586042,0.490401815136511,0.3528132150971277,0.4024154133421121,0.4630069172653446,0.4884305541416397,,,0.18653591860703,0.3030050810511947,,,0.4092406664614844,0.3956724813259117,0.4143875687983661,0.445475045374879,0.2024795886906965,0.3969044881557656,0.3512353031537757,0.3903517385903792,0.3965274051686238,0.3841295362353948,0.4246200844533291,0.3472107428889272,0.3924751441675377,0.3822709836088906,0.448872515593734,0.4202066595356502,,0.351379325905408,0.4196968261278493,0.4983363045667364,,0.4528957221347306,0.4529883842881198,0.4981119012164417,0.2637359009491713,0.4927066654468095,0.5014370869759548,
33_skin,0.9477834304113768,0.6318891464213885,0.6640131243639837,0.6951645988256705,,0.2965587794971617,0.3034765844864884,0.5084626615856309,0.532271426364009,0.9835928905257176,0.4667116210298796,0.6282970202008129,0.6272339116323022,0.361609876723209,,,0.4266829465694207,0.6536969277896474,,,0.8686334575975709,0.901290006599395,0.7727882274495876,0.6787171107409412,0.8106339582839457,0.9016272811638348,0.9281273813321717,0.6316270804248859,0.9003963626574032,0.9386314544035744,0.9278996268576308,0.9241543808595952,0.9183984644115828,0.92127626599473,0.7105561815649923,0.6994659570681403,,0.3877301154708491,0.9271639127779204,0.7075687306528661,,0.6959397231565797,0.6879545421461517,0.6922353087742008,0.3294842969303092,0.3154980316924732,0.7096814220173584,
28_pendigits,0.0586389880922766,0.5110461520822412,0.5177817899536089,0.5133134331045569,,0.3085971850558995,0.4144841384504422,0.8689480712851833,0.4233351234040988,0.9699016482203489,0.4835817416501191,0.7855157050100986,0.1325077132976969,0.3863421347985567,,,0.0977145268329505,0.0844507931422592,,,0.038910436625498,0.3528656781869941,0.2610865675361038,0.3571006607919023,0.0628208473532982,0.3538766805898434,0.6356196390575066,0.2508632006060372,0.3524558749793606,0.8200020818621843,0.6122412777695551,0.8335096580534438,0.5620329878004569,0.808429906118043,0.551459677710354,0.6057641870825059,,0.0550652568543517,0.8152945825893604,0.5598297665508383,,0.5663746693236998,0.5695908356399373,0.5868757979948754,0.2577030747503376,0.5336978544546418,0.6068622231310588,
7_Cardiotocography,0.4881995095816699,0.6403111811039828,0.6618926229389422,0.6296899031944576,,0.5606633117310698,0.6897821607158027,0.5846969759007548,0.5070169413486736,0.5742685773039862,0.6722821561631179,0.57320053037476,0.5424836468267972,0.6967996689223938,,,0.4423671828225585,0.4644118327334172,,,0.5571567476001231,0.6208399894231844,0.6981336946306673,0.6688830063239082,0.5261236759651953,0.6209244877722941,0.5459655334326146,0.4660541643147007,0.620816799014332,0.5499118516021948,0.5630787513213659,0.5502174435814381,0.5678793319317452,0.564836083457561,0.5275032207615858,0.5399838922279412,,0.2620446587529784,0.555043449615553,0.5494099113397457,,0.543291423556073,0.5592207482110272,0.5318088011445627,0.6263475490851909,0.4830116187432509,0.5328733544411733,
14_glass,0.3588555700833836,0.1965508414379101,0.2626633780963039,0.3058442611564118,,0.1673739218982117,0.2531619725125805,0.4624929863924205,0.2672957524108916,0.426982432196301,0.1359205802526374,0.4754337164532825,0.189285999471991,0.1934951819604167,,,0.3499885027984777,0.070727029727027,,,0.2782057826275006,0.2646900805147968,0.154610962284038,0.1772622622405064,0.1061418561418561,0.2644691229943582,0.3245931197528486,0.2506193344596967,0.2701257089391911,0.4715741865399134,0.3297326983210785,0.5123413144761166,0.381371549301383,0.4621389150200802,0.3914816590266732,0.423168613078652,,0.6116496379960197,0.4700796863516561,0.3812212143359536,,0.495484852386815,0.5446160278084298,0.5121453375505354,0.2902184086434111,0.8442963622649711,0.4142218304173147,
39_vertebral,0.3298044446207911,0.171801830438733,0.1949570371834799,0.2385728267411568,,0.1285539297032409,0.1727439780483748,0.2846677548939278,0.1506799285584379,0.2047766553289968,0.1472816245122548,0.3103598854722511,0.175925730062723,0.1616087537240191,,,0.2329243355664413,0.2486383029750613,,,0.2335986888464418,0.2109073184001086,0.1660253611670311,0.1661795829159525,0.1981981981981982,0.2099269938725461,0.2457345558526746,0.1812440750837989,0.206540102731538,0.1967259094651439,0.2394596192361432,0.2928194407115153,0.2594365509708008,0.2446974993650115,0.3244862732286538,0.2970255459898819,,0.1786925207869,0.1904514646693448,0.2646642163776075,,0.399970512729665,0.3311966312698846,0.304002833259083,0.18317551398692,0.4679678719352373,0.3388765938177832,
SVHN_7,,,,,,,,,,,,,,,,,,,,,,,,,,0.1765681250925686,,,,0.1698199818062468,0.1706923112857671,0.1706159886589171,0.1736330111727017,0.1708084676339239,0.1776119937017512,0.1733346332718052,,0.1268601243856643,0.1848740514918926,0.1795344200270155,,0.181191017289019,0.1887496794169882,0.1697621538844731,0.157201687105158,0.1629635095434356,0.1822022332660901,
MVTec-AD_tile,,,,,,,,,,,,,,,,,,,,,,,,,,0.7681478903949461,,,,0.8401267196670921,0.82061551956082,0.8424528786902632,0.8175569319064951,0.8280163906159353,0.8536642401450669,0.8805885506793408,,0.5894321428512348,0.8288027247859769,0.8865433894809087,,0.8543805827051907,0.8483151604052963,0.8265417612954268,0.8780029642482136,0.8801875670388022,0.8778737198542467,
MVTec-AD_transistor,,,,,,,,,,,,,,,,,,,,,,,,,,0.4803254388339775,,,,0.6754312801364947,0.6426673277472102,0.6609804384867636,0.655525318931131,0.6802115746211048,0.673306947467391,0.6423092490706037,,0.6710929358695386,0.6743836093616485,0.665826288039635,,0.7256060937490475,0.7149551964822446,0.7072038568696599,0.7711509765915046,0.7597171578174549,0.6786873330479326,
CIFAR10_9,,,,,,,,,,,,,,,,,,,,,,,,,,0.2548819000246204,,,,0.2563221080965818,0.2574921132117274,0.2344858857281456,0.2549502063261095,0.2601384601311389,0.2237822426025248,0.2151524809720029,,0.1378274206753887,0.2455046179746768,0.2254481076813891,,0.2047411261554991,0.2438708479051501,0.2307204550730013,0.1779817816760812,0.1955497352604002,0.2168556992125647,
FashionMNIST_3,,,,,,,,,,,,,,,,,,,,,,,,,,0.5886449716764964,,,,0.6006125089752835,0.5849099966055841,0.5918875855961918,0.5865064325437372,0.5851921368535028,0.5098452499360844,0.5128994237884923,,0.2642220280829525,0.590179198606658,0.5207233710048158,,0.5086308189435298,0.5629991774655346,0.5350616348207692,0.5606881420771009,0.5893869310770438,0.5533891520236953,
CIFAR10_2,,,,,,,,,,,,,,,,,,,,,,,,,,0.1473865311061508,,,,0.1465019666197712,0.1478770568986916,0.1494903879469005,0.15343163226816,0.1496080839788689,0.1395327019770572,0.1509990859319699,,0.1017279479696806,0.1388092065097566,0.1382303879621529,,0.1425324125406815,0.1440493187331631,0.1430332636235128,0.1246623991922223,0.1282485037617124,0.1404632353883768,
MVTec-AD_leather,,,,,,,,,,,,,,,,,,,,,,,,,,0.9676990207499696,,,,0.9738386839048137,0.969275164819386,0.9720557952636026,0.9696423348152098,0.9740063738796352,0.9835101069356156,0.9707831451260422,,0.8289700593500509,0.9718580044915824,0.9540751545145204,,0.9686797202173012,0.9705835724621208,0.9697526358481832,0.9880474343154962,0.9781054826077744,0.9849072700512664,
SVHN_0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1582881496472416,,,,0.1591885221199195,0.160707834511539,0.1570809122027618,0.1595954768750846,0.1614048840258857,0.1620355762965249,0.1635852216745294,,0.114305599791244,0.1617798645043356,0.1498634334307015,,0.1691130111981216,0.152441178297274,0.1567604758104519,0.1668034396447442,0.1666151102523857,0.157145373867658,
SVHN_1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1567478812830149,,,,0.1674121277802348,0.1678010332212639,0.1726970218406927,0.1528442899270517,0.164868063746762,0.1512901345760909,0.1547515262852529,,0.0871796305038096,0.1564266312029479,0.1467212562615222,,0.1460376869571251,0.1538152676912068,0.1538767680465967,0.1347388809954348,0.1320967767702667,0.1578268005408803,
FashionMNIST_4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5516852568007534,,,,0.5524412658916991,0.5545747517156037,0.5359041551817543,0.5518623251414612,0.5478981040286401,0.4676762990639753,0.5314664724554918,,0.2028792450741405,0.5460155803329291,0.5094873998834643,,0.5165211822035792,0.5302902084571293,0.5135425153987034,0.5948249239305595,0.6080224681270731,0.5108549311684797,
MNIST-C_impulse_noise,,,,,,,,,,,,,,,,,,,,,,,,,,0.9541984732824428,,,,0.9578544061302682,0.9560229445506692,0.9596118626584144,0.9541984732824428,0.9541984732824428,0.9422337687443526,0.9575172074653256,,0.9957067109784444,0.9505703422053232,0.9913577042347066,,0.9126721657109628,0.8868709964412811,0.8959125350536482,0.9935572485673404,0.994403999647956,0.9318524267548944,
MNIST-C_translate,,,,,,,,,,,,,,,,,,,,,,,,,,0.280716439097322,,,,0.3019898155358478,0.2957623554372829,0.3132780927906597,0.2784693260342991,0.2859903217713571,0.2523764149650494,0.2433789429114671,,0.1650637443198718,0.33801180057803,0.2189869025024926,,0.2383217041364839,0.2490825722120144,0.264063743081284,0.2858043723582225,0.2804181813808395,0.2599926219299477,
FashionMNIST_8,,,,,,,,,,,,,,,,,,,,,,,,,,0.3361344736617268,,,,0.3333376852828021,0.3213517077037294,0.3188177381237652,0.3206864145918444,0.3405557343394491,0.2965088754157575,0.2431505045443539,,0.3005495014804151,0.3181294759539005,0.3070863584780802,,0.2911286773172653,0.31006406975702,0.3026054400466756,0.3415874396128457,0.3428039161547017,0.2940622126572512,
SVHN_8,,,,,,,,,,,,,,,,,,,,,,,,,,0.1585586805068806,,,,0.1605511618167697,0.1604070827006938,0.1535204831439238,0.1574863533108796,0.1603794305957498,0.1551691859265154,0.1394519609829684,,0.1210340227131852,0.1598262954215825,0.1594624225534228,,0.1536416081659198,0.1502456226752864,0.146596259640901,0.1733365367515999,0.176894938368693,0.1608596733588655,
MVTec-AD_zipper,,,,,,,,,,,,,,,,,,,,,,,,,,0.8696996439856824,,,,0.9142458705643708,0.9137463967002838,0.914405754610703,0.9199315466886704,0.923681521248144,0.8959229983221615,0.9076070859378654,,0.5685459751944966,0.9187856892754508,0.9093898359919724,,0.9202967464255176,0.9171116211779392,0.9257772249152731,0.956464194379183,0.94900425002052,0.9195680716198942,
MVTec-AD_bottle,,,,,,,,,,,,,,,,,,,,,,,,,,0.959997179184621,,,,0.957173148071179,0.9538804532310752,0.9694471283810558,0.9515427864611424,0.9483956196969252,0.957216406301956,0.9568986192261808,,0.3365569377716509,0.9441724867123376,0.9419847298324832,,0.950345480619882,0.9558912095643116,0.9335625465385746,0.973596772613622,0.9704047789945648,0.9616692039957376,
FashionMNIST_0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4944196557141544,,,,0.4861832801028702,0.4904164982227907,0.4681049339305607,0.4891280117513663,0.4810788755289488,0.4103051911207157,0.4242576769279493,,0.2955528883257032,0.4870014596624364,0.42460449193527,,0.4130444342783716,0.4313761793845693,0.4348170847453464,0.4909593754122077,0.5253669064150364,0.4516836279099172,
CIFAR10_6,,,,,,,,,,,,,,,,,,,,,,,,,,0.2161764345929102,,,,0.2207888408677591,0.2242108709892655,0.2181290785741749,0.2165474699608039,0.2218671081605809,0.2028648922212309,0.2044080462576223,,0.1460015401968842,0.2185554368140037,0.2131002609795339,,0.2159134470910998,0.2186787258586872,0.2130927812562034,0.1614972083817445,0.1773149010628299,0.1876231981586281,
MNIST-C_stripe,,,,,,,,,,,,,,,,,,,,,,,,,,0.976689163276139,,,,0.9788299827843958,0.980451927929928,0.9768985143357846,0.9775960927024048,0.9806194630575455,0.9700081999431892,0.9675444846610732,,0.9718065961306184,0.9755148291676744,0.7594622308843494,,0.9050088873173324,0.8786877364834516,0.8977534529089604,0.9918564328747504,0.9891517264841088,0.9323875360685934,
MNIST-C_spatter,,,,,,,,,,,,,,,,,,,,,,,,,,0.6007916512366457,,,,0.6018162409844839,0.5977347853825097,0.5838022595116377,0.5918862616543693,0.5891192702799488,0.4480753913045447,0.4774640463918541,,0.4527901740862758,0.6206834164323143,0.5042851040643392,,0.5025589218129426,0.4807876086409863,0.50657515843951,0.5302595741033911,0.5482533475725168,0.5043782285793534,
FashionMNIST_1,,,,,,,,,,,,,,,,,,,,,,,,,,0.8121065239074041,,,,0.815153803333944,0.8163832682856902,0.7918189238585501,0.8164661613686404,0.810215378048446,0.7532245201357862,0.7534674308410719,,0.6506302134413838,0.8065779891749205,0.8149841936646821,,0.7275923560237513,0.7503408436030401,0.725579401595817,0.8379776735713494,0.8396925656835619,0.7770765732332261,
MNIST-C_fog,,,,,,,,,,,,,,,,,,,,,,,,,,0.7970332481138684,,,,0.8126626350247705,0.7994722951835364,0.8285332950225685,0.8098158308571021,0.8205910013908625,0.5660174992018687,0.7007434982400709,,0.6665364373119176,0.8016964922259454,0.6018958806267181,,0.6775643580705821,0.6928143860203198,0.6892814666118248,0.7919003910825557,0.7694580343797779,0.725104618071315,
MNIST-C_glass_blur,,,,,,,,,,,,,,,,,,,,,,,,,,0.8493039752387568,,,,0.8391303288482357,0.8571390691804213,0.8640130493812138,0.8368061384255706,0.8416573093334914,0.7510713608902357,0.7559281343977038,,0.6789988611445819,0.8358331122398797,0.7788275494775159,,0.7481359165264025,0.7613361731306547,0.7588428434789989,0.8135814567600645,0.8179521129700656,0.7644719715530482,
CIFAR10_3,,,,,,,,,,,,,,,,,,,,,,,,,,0.1366658507612499,,,,0.1360138017053153,0.1341320536769757,0.1330253871073404,0.137968576892428,0.1265172462468763,0.127665384440942,0.1248406272398315,,0.1231776268059859,0.1441982552801315,0.1263214301508402,,0.1232687048906345,0.1312290151269237,0.1279157143739969,0.1150388785874909,0.1126473826650803,0.122575429628655,
MVTec-AD_pill,,,,,,,,,,,,,,,,,,,,,,,,,,0.7143253807123683,,,,0.7967203865579466,0.8096520189385366,0.781003178264325,0.7937077061925495,0.8174495155148216,0.8164369847204787,0.833088012601476,,0.6112315604575794,0.7788584158018984,0.7989875907246105,,0.8305880190016498,0.8468638269658935,0.8171750155343149,0.8509555815130662,0.8643442657317182,0.8233014333763587,
FashionMNIST_7,,,,,,,,,,,,,,,,,,,,,,,,,,0.8113531067555946,,,,0.8026646372519644,0.8103652530216761,0.8283780747681174,0.80154651652526,0.803711454972121,0.8685874646886645,0.8529588358797644,,0.3803985281836216,0.7983080911987241,0.8818639837716383,,0.739194055612414,0.7116981946907799,0.7353074925387075,0.8907045104079393,0.853042361658723,0.8000671099153259,
MVTec-AD_screw,,,,,,,,,,,,,,,,,,,,,,,,,,0.5500860665543859,,,,0.612570726110641,0.6160144570921426,0.6772428504448247,0.5791715478375777,0.6312659073285932,0.6150655531338961,0.6454629018839311,,0.3504903318046937,0.6483464920259858,0.6373807417659679,,0.6829552979103133,0.6150338011077854,0.6279661705135178,0.7729453642565968,0.7798686544145279,0.6276208819731139,
CIFAR10_5,,,,,,,,,,,,,,,,,,,,,,,,,,0.1465000860695933,,,,0.1424346065434558,0.1306740352655715,0.161457019517981,0.1507267652726426,0.1363043675232794,0.1368356384956015,0.1359110277054798,,0.1231051702284747,0.1411457958340373,0.152479732833383,,0.1474392558312924,0.1430933982953285,0.13699134633881,0.1139555986536316,,0.1505332720534951,
SVHN_6,,,,,,,,,,,,,,,,,,,,,,,,,,0.1360589127634214,,,,0.1323673287028209,0.1364562997580292,0.1383311034022964,0.1426327354230311,0.1329650344490759,0.1323955850284595,0.1290663121725795,,0.1159370363789552,0.1426616873988474,0.1327087796568254,,0.1405381004589474,0.1400001489876133,0.1384456331895064,0.1342161261833881,,0.1362984302382153,
SVHN_2,,,,,,,,,,,,,,,,,,,,,,,,,,0.1909798490425136,,,,0.1855835279740467,0.1885152229267998,0.1766392470463043,0.1862430010016298,0.184015254886611,0.1758034261006355,0.1695588794286195,,0.1557231284817859,0.1872764065507413,0.1795453326965084,,0.1811018164992595,0.1702366733235776,0.1695132891360251,0.1709198179553874,,0.1735119541143977,
MNIST-C_motion_blur,,,,,,,,,,,,,,,,,,,,,,,,,,0.725653831337843,,,,0.7245438939150408,0.7237351603427438,0.7578595563215257,0.7092107101878421,0.7253753270885328,0.6112980428473513,0.6297818220434719,,0.4700936137625633,0.7232421898971246,0.6336484269361292,,0.6442250331527872,0.6212868135581673,0.6188179498410695,0.7366034743045301,,0.6479335689132297,
CIFAR10_0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2452781378404916,,,,0.243164969071696,0.2540357437730141,0.2315548244264914,0.2587502683004453,0.2411342497298136,0.2178633053952572,0.2111728668249475,,0.1135481643858423,0.2404170044101767,0.2258459438212091,,0.2321817272154941,0.2251868383441559,0.2165536517419803,0.1821671413464821,,0.2253771612131422,
CIFAR10_8,,,,,,,,,,,,,,,,,,,,,,,,,,0.2086279717708404,,,,0.206140368654545,0.2132102034403624,0.2420516127677094,0.2201731561650575,0.218763672145738,0.1624954686186239,0.1817058206647313,,0.1500367935311195,0.2116694112253432,0.1778175557598366,,0.1749650832229863,0.2061859800591179,0.1885048089338158,0.1831307165454713,,0.1922463858046831,
FashionMNIST_6,,,,,,,,,,,,,,,,,,,,,,,,,,0.3391294686225816,,,,0.3393700117554599,0.3376365597051891,0.3436399507238296,0.3450242085007065,0.3424434316262685,0.275838653225842,0.2938027763527225,,0.4251026466696059,0.3384951861075495,0.3056595691072037,,0.3164757299693879,0.3209728713808888,0.3111291952598713,0.3573383695814048,,0.2964598878927243,
MVTec-AD_toothbrush,,,,,,,,,,,,,,,,,,,,,,,,,,0.7554811218895796,,,,0.9375685119263072,0.9387973124294944,0.9503482777063904,0.8912315267021265,0.9389608207356152,0.95127865086875,0.9442760563186096,,0.4376667780133229,0.9795991449867668,0.9864372940716668,,0.9994168979758788,0.9577899619743376,0.9791206962661784,0.9989962443350086,,0.9776642064845068,
MVTec-AD_metal_nut,,,,,,,,,,,,,,,,,,,,,,,,,,0.6788484192069573,,,,0.8374711460120582,0.8298476347375893,0.813272087004436,0.8211947029834279,0.8439745447634728,0.8710245934134453,0.855668386857789,,0.5502657661142268,0.8782017194296053,0.8743587285861286,,0.8666801406602123,0.8654504777282057,0.8822661433633969,0.9194417639007018,,0.8680489117001302,
MNIST-C_canny_edges,,,,,,,,,,,,,,,,,,,,,,,,,,0.4400335447629928,,,,0.3980505367011012,0.453936996125146,0.522468003477988,0.4303323993514519,0.4281348167799414,0.3756226447582336,0.3719504113408704,,0.2621351401649176,0.4489928254662965,0.3813723702566737,,0.3609785836088541,0.3718042326836494,0.3331888058228906,0.4115988245021677,,0.4066590857100732,
MNIST-C_brightness,,,,,,,,,,,,,,,,,,,,,,,,,,0.3792716886966914,,,,0.4451418922914147,0.4323760950764043,0.4532932670245662,0.3666118320233305,0.4358081100565769,0.3362281080101197,0.3453518929215765,,0.340081067507435,0.4270249370176801,0.3570259797390372,,0.3931139415571799,0.4030721218675873,0.3904892253749023,0.440082412354811,,0.3940271280443759,
MVTec-AD_cable,,,,,,,,,,,,,,,,,,,,,,,,,,0.5182200016666555,,,,0.7303651913715676,0.6920169810711356,0.7593787795740232,0.7011907624287337,0.740793574509417,0.7562949862522582,0.77360654107879,,0.5502536236747608,0.7264993917782754,0.7578840350001413,,0.7826650805762079,0.7994782521889741,0.7986122172342399,0.7854882348885672,,0.7748140541781324,
MNIST-C_dotted_line,,,,,,,,,,,,,,,,,,,,,,,,,,0.463256153826019,,,,0.503784265477723,0.47795667471857,0.4970092213869669,0.4706906088959208,0.4688654082120556,0.3597313686499234,0.3807393319535531,,0.2680195079854976,0.4850817309851873,0.3923219196656828,,0.3765421216499701,0.3769476597906458,0.4106033503290688,0.4300261040984356,,0.3812012072083626,
