,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
FashionMNIST_2,,0.2126984126984127,0.4634920634920635,0.4761904761904761,,0.0,0.0,0.5587301587301587,0.0476190476190476,0.4952380952380952,0.2539682539682539,0.5523809523809524,0.1746031746031746,0.4476190476190476,,,0.3079365079365079,,,,,,,,0.5365079365079365,,,,0.546031746031746,0.5428571428571428,0.5206349206349207,0.5301587301587302,0.546031746031746,0.5111111111111111,0.5174603174603175,,0.346031746031746,0.546031746031746,,,0.5238095238095238,0.5238095238095238,0.5714285714285714,0.5206349206349207,0.5587301587301587,0.5111111111111111,
MVTec-AD_grid,,0.5621301775147929,0.5562130177514792,0.5798816568047337,,0.2840236686390532,0.2840236686390532,0.5207100591715976,0.3846153846153846,0.5325443786982249,0.3905325443786982,0.5384615384615384,0.591715976331361,0.5384615384615384,,,0.7218934911242604,,,,,,,,0.5325443786982249,,,,0.6094674556213018,0.6449704142011834,0.6686390532544378,0.6094674556213018,0.6331360946745562,0.6863905325443787,0.6982248520710059,,0.5325443786982249,0.6627218934911243,,,0.7159763313609467,0.7337278106508875,0.7633136094674556,0.7337278106508875,0.7573964497041421,0.7337278106508875,
MNIST-C_rotate,,0.118,0.13,0.128,,0.0,0.0,0.152,0.112,0.142,0.116,0.154,0.106,0.118,,,0.134,,,,,,,,0.164,,,,0.18,0.174,0.234,0.162,0.18,0.142,0.132,,0.134,0.184,,,0.156,0.152,0.194,0.16,0.192,0.15,
SVHN_4,,0.2168367346938775,0.1887755102040816,0.1862244897959183,,0.0,0.0,0.1887755102040816,0.2091836734693877,0.1964285714285714,0.1505102040816326,0.1811224489795918,0.125,0.1887755102040816,,,0.1479591836734693,,,,,,,,0.183673469387755,,,,0.1964285714285714,0.1862244897959183,0.2040816326530612,0.1938775510204081,0.201530612244898,0.1913265306122448,0.2142857142857142,,0.1377551020408163,0.1938775510204081,,,0.201530612244898,0.1964285714285714,0.1556122448979592,0.1938775510204081,0.1709183673469387,0.2755102040816326,
CIFAR10_1,,0.1026615969581749,0.1939163498098859,0.2053231939163498,,0.0722433460076045,0.0798479087452471,0.2965779467680608,0.0494296577946768,0.1863117870722433,0.1596958174904943,0.3003802281368821,0.1444866920152091,0.1863117870722433,,,0.1216730038022813,,,,,,,,0.2699619771863117,,,,0.247148288973384,0.2623574144486692,0.2851711026615969,0.2509505703422053,0.2623574144486692,0.2433460076045627,0.2433460076045627,,0.182509505703422,0.2851711026615969,,,0.2585551330798479,0.2281368821292775,0.2129277566539923,0.2395437262357414,0.2319391634980988,0.2395437262357414,
MVTec-AD_carpet,,0.5903083700440529,0.5903083700440529,0.6255506607929515,,0.6563876651982379,0.6563876651982379,0.6167400881057269,0.6123348017621145,0.6211453744493393,0.6123348017621145,0.6167400881057269,0.6387665198237885,0.6035242290748899,,,0.748898678414097,,,,,,,,0.6079295154185022,,,,0.6784140969162996,0.6475770925110133,0.7004405286343612,0.6123348017621145,0.6696035242290749,0.7444933920704846,0.7092511013215859,,0.5110132158590308,0.6740088105726872,,,0.6872246696035242,0.7048458149779736,0.73568281938326,0.7136563876651982,0.748898678414097,0.4977973568281938,
MNIST-C_zigzag,,0.344,0.478,0.48,,0.0,0.0,0.61,0.226,0.536,0.196,0.618,0.28,0.454,,,0.324,,,,,,,,0.624,,,,0.626,0.616,0.662,0.634,0.63,0.508,0.522,,0.404,0.622,,,0.528,0.594,0.612,0.558,0.604,0.708,
CIFAR10_7,,0.2091254752851711,0.2433460076045627,0.2509505703422053,,0.1901140684410646,0.1939163498098859,0.2889733840304182,0.1901140684410646,0.2357414448669201,0.2699619771863117,0.2775665399239543,0.1749049429657794,0.2433460076045627,,,0.1368821292775665,,,,,,,,0.2357414448669201,,,,0.2433460076045627,0.2319391634980988,0.2319391634980988,0.2547528517110266,0.2547528517110266,0.247148288973384,0.2433460076045627,,0.1330798479087452,0.2357414448669201,,,0.2395437262357414,0.2395437262357414,0.1863117870722433,0.247148288973384,0.2129277566539923,0.2813688212927757,
MNIST-C_scale,,0.176,0.286,0.32,,0.0,0.0,0.398,0.064,0.324,0.086,0.404,0.132,0.266,,,0.168,,,,,,,,0.4299999999999999,,,,0.452,0.456,0.44,0.45,0.456,0.376,0.36,,0.4059999999999999,0.484,,,0.392,0.416,0.356,0.37,0.426,,
MNIST-C_shot_noise,,0.252,0.346,0.356,,0.0,0.0,0.484,0.202,0.41,0.154,0.478,0.216,0.324,,,0.246,,,,,,,,0.456,,,,0.486,0.472,0.492,0.464,0.462,0.414,0.4059999999999999,,0.46,0.492,,,0.4000000000000001,0.434,0.384,0.44,0.424,,
CIFAR10_4,,0.3155893536121673,0.3574144486692015,0.3650190114068441,,0.0,0.0,0.3612167300380228,0.2851711026615969,0.3612167300380228,0.3536121673003802,0.3574144486692015,0.311787072243346,0.3650190114068441,,,0.2319391634980988,,,,,,,,0.3536121673003802,,,,0.376425855513308,0.376425855513308,0.3574144486692015,0.3650190114068441,0.3726235741444867,0.3536121673003802,0.3422053231939163,,0.1673003802281368,0.3726235741444867,,,0.3574144486692015,0.3307984790874524,0.3003802281368821,0.3460076045627376,0.3193916349809886,,
FashionMNIST_5,,0.7587301587301587,0.7936507936507936,0.7936507936507936,,0.0,0.0,0.7968253968253968,0.6190476190476191,0.7968253968253968,0.7523809523809524,0.7904761904761904,0.7333333333333333,0.7936507936507936,,,0.7142857142857143,,,,,,,,0.8000000000000002,,,,0.8000000000000002,0.7968253968253968,0.7936507936507936,0.8000000000000002,0.7968253968253968,0.7682539682539683,0.7682539682539683,,0.7142857142857143,0.7936507936507936,,,0.7682539682539683,0.7746031746031746,0.7873015873015873,0.765079365079365,0.7841269841269841,,
MVTec-AD_wood,,0.6296296296296297,0.6507936507936508,0.6613756613756614,,0.4391534391534391,0.4391534391534391,0.671957671957672,0.5767195767195767,0.6507936507936508,0.5925925925925926,0.671957671957672,0.7195767195767196,0.6507936507936508,,,0.7830687830687831,,,,,,,,0.6825396825396826,,,,0.7830687830687831,0.7513227513227513,0.7989417989417988,0.7354497354497355,0.7566137566137566,0.7513227513227513,0.7566137566137566,,0.2539682539682539,0.7830687830687831,,,0.7671957671957672,0.7619047619047619,0.8201058201058201,0.7777777777777778,0.8148148148148148,,
MNIST-C_shear,,0.216,0.232,0.246,,0.0,0.0,0.292,0.2,0.266,0.186,0.294,0.156,0.228,,,0.178,,,,,,,,0.318,,,,0.326,0.296,0.338,0.31,0.31,0.266,0.256,,0.228,0.318,,,0.292,0.316,0.26,0.294,0.282,,
SVHN_9,,0.110204081632653,0.1510204081632653,0.1469387755102041,,0.0,0.0,0.1632653061224489,0.0775510204081632,0.1591836734693877,0.1061224489795918,0.1632653061224489,0.1306122448979592,0.1510204081632653,,,0.1265306122448979,,,,,,,,0.1755102040816326,,,,0.1714285714285714,0.1632653061224489,0.1714285714285714,0.1632653061224489,0.1714285714285714,0.1755102040816326,0.1714285714285714,,0.1346938775510204,0.1632653061224489,,,0.1632653061224489,0.1755102040816326,0.1795918367346938,0.1632653061224489,0.1795918367346938,,
SVHN_3,,0.1208053691275167,0.1700223713646532,0.174496644295302,,0.0,0.0,0.1879194630872483,0.0827740492170022,0.1812080536912751,0.116331096196868,0.1968680089485458,0.1521252796420581,0.16331096196868,,,0.1275167785234899,,,,,,,,0.1879194630872483,,,,0.1834451901565995,0.1856823266219239,0.1812080536912751,0.1812080536912751,0.1901565995525727,0.1722595078299776,0.1834451901565995,,0.1431767337807606,0.1856823266219239,,,0.1767337807606264,0.1812080536912751,0.1946308724832214,0.1812080536912751,0.1968680089485458,,
20news_0,,0.1233766233766233,0.1493506493506493,0.1688311688311688,,0.0974025974025974,0.1233766233766233,0.3246753246753247,0.0909090909090909,0.2402597402597402,0.0974025974025974,0.3246753246753247,0.1493506493506493,0.1363636363636363,,,0.0909090909090909,,,,,,,,,,,,0.2337662337662337,0.1948051948051948,0.2597402597402597,0.2857142857142857,0.1948051948051948,0.2662337662337662,0.2467532467532467,,0.1363636363636363,0.2142857142857142,0.2467532467532467,,0.2207792207792207,0.3181818181818182,0.2077922077922078,0.2792207792207792,0.2077922077922078,0.2337662337662337,
20news_2,,0.0806451612903225,0.0887096774193548,0.1048387096774193,,0.0806451612903225,0.0725806451612903,0.0967741935483871,0.064516129032258,0.0967741935483871,0.0806451612903225,0.1048387096774193,0.0887096774193548,0.0887096774193548,,,0.064516129032258,,,,,,,,,,,,0.0887096774193548,0.0967741935483871,0.1290322580645161,0.1290322580645161,0.1048387096774193,0.1209677419354838,0.0967741935483871,,0.0887096774193548,0.1370967741935483,0.1048387096774193,,0.0887096774193548,0.1693548387096774,0.1048387096774193,0.1290322580645161,0.1048387096774193,0.1129032258064516,
agnews_1,,0.104,0.108,0.152,,0.062,0.118,0.364,0.064,0.164,0.064,0.368,0.098,0.104,,,0.082,,,,,,,,,,,,0.28,0.208,0.33,0.226,0.254,0.188,0.088,,0.144,0.31,0.264,,0.304,0.162,0.194,0.208,0.194,0.252,
agnews_0,,0.108,0.114,0.14,,0.098,0.092,0.212,0.106,0.168,0.148,0.208,0.104,0.096,,,0.052,,,,,,,,,,,,0.15,0.136,0.154,0.174,0.184,0.11,0.076,,0.136,0.188,0.192,,0.182,0.152,0.162,0.162,0.162,0.138,
imdb,,0.06,0.058,0.068,,0.066,0.05,0.064,0.064,0.054,0.074,0.064,0.07,0.056,,,0.064,,,,,,,,,,,,0.072,0.076,0.088,0.076,0.072,0.064,0.072,,0.096,0.072,0.062,,0.074,0.054,0.11,0.096,0.11,0.052,
20news_1,,0.064,0.088,0.088,,0.088,0.096,0.104,0.056,0.104,0.064,0.104,0.08,0.072,,,0.056,,,,,,,,,,,,0.128,0.152,0.128,0.12,0.128,0.112,0.096,,0.12,0.128,0.128,,0.128,0.184,0.152,0.128,0.152,0.16,
agnews_2,,0.182,0.194,0.214,,0.178,0.148,0.342,0.164,0.268,0.206,0.336,0.208,0.172,,,0.134,,,,,,,,,,,,0.268,0.228,0.274,0.262,0.264,0.208,0.162,,0.088,0.344,0.238,,0.284,0.254,0.17,0.294,0.17,0.25,
yelp,,0.158,0.152,0.136,,0.16,0.134,0.204,0.162,0.188,0.124,0.206,0.128,0.162,,,0.06,,,,,,,,,,,,0.132,0.158,0.094,0.174,0.184,0.188,0.094,,0.078,0.136,0.08,,0.1,0.178,0.084,0.164,0.084,0.172,
20news_5,,0.0789473684210526,0.0657894736842105,0.0657894736842105,,0.0657894736842105,0.0921052631578947,0.131578947368421,0.0526315789473684,0.131578947368421,0.0789473684210526,0.1447368421052631,0.1842105263157894,0.0789473684210526,,,0.1184210526315789,,,,,,,,,,,,0.1052631578947368,0.1973684210526315,0.2105263157894736,0.1447368421052631,0.131578947368421,0.1973684210526315,0.1184210526315789,,0.0789473684210526,0.1710526315789473,0.1184210526315789,,0.1578947368421052,0.1578947368421052,0.1447368421052631,0.2105263157894736,0.1447368421052631,0.1578947368421052,
20news_4,,0.1097560975609756,0.1219512195121951,0.1219512195121951,,0.1097560975609756,0.1341463414634146,0.1463414634146341,0.1097560975609756,0.1097560975609756,0.1219512195121951,0.1463414634146341,0.1219512195121951,0.1219512195121951,,,0.1341463414634146,,,,,,,,,,,,0.1341463414634146,0.1463414634146341,0.2073170731707317,0.1707317073170731,0.0975609756097561,0.1585365853658536,0.0975609756097561,,0.0975609756097561,0.1463414634146341,0.1829268292682926,,0.1707317073170731,0.1585365853658536,0.1219512195121951,0.1585365853658536,0.1219512195121951,0.0853658536585365,
amazon,,0.116,0.12,0.118,,0.114,0.1,0.1,0.106,0.114,0.114,0.1,0.11,0.11,,,0.112,,,,,,,,,,,,0.13,0.132,0.126,0.102,0.136,0.114,0.102,,0.092,0.114,0.114,,0.108,0.104,0.082,0.092,0.096,0.112,
20news_3,,0.0909090909090909,0.0681818181818181,0.1363636363636363,,0.1363636363636363,0.0454545454545454,0.1363636363636363,0.1136363636363636,0.0681818181818181,0.1136363636363636,0.0909090909090909,0.2272727272727272,0.0454545454545454,,,0.0681818181818181,,,,,,,,,,,,0.3181818181818182,0.2954545454545454,0.4545454545454545,0.2954545454545454,0.1590909090909091,0.3863636363636363,0.25,,0.1590909090909091,0.1818181818181818,0.1363636363636363,,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.2045454545454545,0.1136363636363636,0.1363636363636363,
agnews_3,,0.116,0.132,0.124,,0.124,0.1,0.306,0.124,0.204,0.13,0.312,0.11,0.118,,,0.096,,,,,,,,,,,,0.306,0.17,0.24,0.244,0.298,0.19,0.252,,0.112,0.288,0.198,,0.236,0.256,0.172,0.272,0.166,0.232,
