,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_7_bagging
3_backdoor,0.8516264896655157,0.0962418399068506,0.0760359969377301,0.0876015774095766,,0.0493894589006358,0.0493894589006358,0.6466506527794288,0.0881500644383612,0.4868253168284878,0.0301387754328269,0.5762765904629676,0.160548900927988,0.0795437682407335,,,0.8015999608603037,0.0353027385022258,,,0.374327369148912,0.4849377135517117,0.2342950951460818,0.0757653911509162,0.0493894589006358,0.4860202407627834,0.8353802628210962,0.8964325868516111,0.4075741287821127,0.6408101824242103,0.381113454003928,0.8290776780772479,0.6512440261289286,0.6311970885755128,0.5864970062034023,0.5945402186716484,,0.6213519869547284,0.7937132970424527,0.5706786203225866,,0.6367441464930146,0.5654534569054123,0.8943897696199882,0.6269026169930594,0.8943897696199882,0.6316884683844766
18_Ionosphere,0.9614720990067852,0.9277181137961502,0.9708499301825654,0.9570409207606778,,0.8171159068379347,0.7737479594892105,0.9248103712911322,0.6718957804144474,0.971361128898676,0.8636481978570939,0.9184582932821608,0.964723003744597,0.9187313625192576,,,0.9778795144705194,0.6276710927944144,,,0.9814466250579876,0.979097835309094,0.903885414628879,0.9598073224018222,0.9051847097418344,0.9791016891197688,0.978128021311237,0.9161078959263173,0.979097148919149,0.9740826873610676,0.9794131706328306,0.9740848709176584,0.9819361546302152,0.974049260537494,0.9711310383063914,0.969139055780118,,0.5354204805787218,0.970173729466338,0.9645685802713524,,0.9712582182038436,0.9783671531668836,0.9880005105648628,0.971606577928189,0.988953604355451,
44_Wilt,0.3581688981652092,0.0863771930812415,0.0712125485268203,0.0794770181272903,,0.0686567704996039,0.076800766363352,0.1114741372273551,0.0786839998133221,0.1224557065623282,0.0725653985191188,0.1574407256147934,0.2149354182149731,0.0640621672503555,,,0.0699477468916609,0.1882509431950733,,,0.1484675849245036,0.0924389068522606,0.0773230285229958,0.0720993513204543,0.1012608353033884,0.0928620918145468,0.2124980815677497,0.1714843083515582,0.0928363501531783,0.1294464861195842,0.1078299479750985,0.2960847734975025,0.1082714681924342,0.1207909998656169,0.2871903999992752,0.2784106544302735,,0.0728558170788345,0.1350154941754619,0.2385834745414415,,0.28908029345757,0.2218067771258746,0.3106584943804569,0.3144965810713874,0.2719447765527251,
13_fraud,0.5797712933610575,0.1456141682047965,0.2945291255088266,0.2536110694689044,,0.3555674961639458,0.2999161642129564,0.625479411704119,0.2548899686546964,0.3778441746949565,0.1558088629623925,0.5467653912933361,0.5687054981040477,0.2604661650245864,,,0.5757648736472502,0.1647982749801967,,,0.6252399711966079,0.5813851962367624,0.558294626978717,0.3501827572056204,0.2785190679463114,0.580829912869055,0.5084337306890726,0.237857806064102,0.5796476152150656,0.605529886495037,0.6308318746087805,0.5475582034572046,0.6553114423662115,0.6442253933470715,0.6640646029582643,0.2295771837856293,,0.0103645510199906,0.6658915537561746,0.5805797604593077,,0.539842775746997,0.7201521685617703,0.4622788683935016,0.6476607179064314,0.5616299258670141,
21_Lymphography,1.0,0.9144119769119768,1.0,0.9863636363636364,,0.9468450008772588,0.940900944933203,0.7916269499828957,0.9664141414141412,0.988404452690167,0.2945644094670531,0.8523799443229398,0.874716307535382,0.9863636363636364,,,0.9863636363636364,0.9106060606060606,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8029750736094854,1.0,1.0,1.0,1.0,1.0,1.0,0.3314190602114476,0.8998299079467911,,0.9784706034706036,1.0,0.914908953384919,,0.8801570040804491,0.5784316762681646,1.0,0.8598714416896235,1.0,
1_ALOI,0.060826754972092,0.0576762144081903,0.0652039189672353,0.0641090496699634,,0.0571825286598036,0.0605612609556603,0.0673113402547141,0.0641556084304313,0.0601543769403696,0.0617194071877096,0.0653746136765728,0.0545746416059437,0.065374510404453,,,0.0584584144375104,0.0616583398616984,,,0.0594537761531128,0.0628880150892697,0.0646793882911027,0.0661240905583148,0.0617590405601242,0.0629142825956875,0.0617349674553623,0.0613720823367193,0.0629992747483672,0.0621776161591075,0.0620387328960599,0.0613828951260592,0.060529559364309,0.0605099076509181,0.0577108504950227,0.0576967969317566,,0.0668975354116073,0.0614528392023042,0.0582322869191854,,0.057540226992475,0.0561775269562446,0.0535949966302218,0.0570723917302931,0.056922076382617,
11_donors,0.9881409071600796,0.3623606099007551,0.4301600283576692,0.4776185048062196,,0.3368169009063152,0.4120139199334017,0.5313088684509546,0.3612722339329017,0.8991508731868705,0.1156384164864473,0.6435252590489462,0.4502172982659237,0.3618300179468492,,,0.140001157492011,0.3914562978774817,,,0.9324296163065572,0.9641033085088198,0.2863254093963834,0.5188813264310599,0.90143917490289,0.9666074817154278,0.9884510001995448,0.8585311182435384,0.9635076177474492,0.9609964836046928,0.9552581970706284,0.95629457593233,0.9498661390967418,0.9357686292896684,0.6256414653741659,0.6511094323863333,,0.3054216889103018,0.9252999816927634,0.7553275035210357,,0.7516488534231495,0.7873091473191713,0.974736368061148,0.7786049870786818,0.9647273270311748,
20_letter,0.0902437890227319,0.0797109474119281,0.0825570520794348,0.0829693000818422,,0.0884615744869789,0.106538546871103,0.112861049138796,0.0873080222132282,0.0869813749622241,0.0803669857747056,0.1125529610187776,0.0818615196793228,0.0801026827954405,,,0.0901013721882589,0.0850256045967296,,,0.0875627473428387,0.0873586193246021,0.0839419128694733,0.0831795478236554,0.0973057375288735,0.0873609157529806,0.091358337657334,0.325802173043723,0.0873600341519932,0.0876322324539034,0.0882051008863092,0.0880026036983474,0.0879608148146313,0.0875620485191459,0.0913886483414578,0.1099359397152957,,0.1051835639115992,0.0870393947344358,0.0892839202991182,,0.0901434289199378,0.0889821542244028,0.1340133157348524,0.0891071244676881,0.1367756744918232,
15_Hepatitis,0.9321931399177972,0.5734275251244425,0.7807663170454551,0.6783194757256401,,0.5774776848854495,0.4711168718149063,0.6133215308423008,0.6260741186093379,0.9547446530126996,0.5370390436469019,0.6285526252330645,0.6975307975859691,0.6499513663526475,,,0.9894813097652856,0.2704103802553482,,,0.785356381349431,0.7001600294454559,0.6634164342440769,0.6722384406223607,0.720412267471091,0.7020884477748884,0.902741767912432,0.2296182871410917,0.7013595040032924,0.9964891818796484,0.9141163361053024,1.0,0.8759917553299053,0.9881142153226368,0.9189047225749668,0.9358780726876276,,0.454220650619403,0.9886154242639004,0.9757342482540038,,0.978604193195488,0.9856152348123688,1.0,0.9865986873212096,1.0,
5_campaign,0.3683261115381906,0.4578356656492613,0.4943211379772424,0.4903564512580194,,0.5104971409996778,0.4951149783738828,0.4045429895100177,0.4969469125586042,0.490401815136511,0.3464839476516975,0.4024154564653717,0.4920775815326293,0.4884305541416397,,,0.4232188001243482,0.2488194650011058,,,0.4352190405015709,0.4312169753684635,0.4102648986429193,0.4512550888318843,0.2024962904774373,0.4306094507201506,0.3923243859953155,0.4098647196505115,0.4291681797712729,0.4232583978253806,0.3925896889340455,0.3502964201553144,0.4506722734439474,0.4360292206737957,0.4492566006599152,0.4213457309558837,,0.3870109737733137,0.443102347854549,0.4764488451349691,,0.5022512907822654,0.4541425960613448,0.4868261265325234,0.4710277651621177,0.4884646511908146,
33_skin,0.964299721054638,0.6509599856178077,0.6618628243369107,0.6921169376423153,,0.299001985924115,0.3075999641007412,0.5080337314864496,0.5376957436827031,0.9846920675650758,0.4398519549736318,0.6327832133723881,0.6212537654638364,0.3662481968976774,,,0.4028469519293324,0.6146950807728657,,,0.8894745260179975,0.9352944908480774,0.776758558444787,0.6860880843109152,0.7935584591418943,0.9343744784135892,0.9399400231596606,0.6610076766540907,0.9354531122118936,0.9482559441335164,0.924776098343236,0.9539319168249648,0.911860431347054,0.9451562777192332,0.708731567730259,0.7120779676811435,,0.3425424617945073,0.9330602846748176,0.7061621807288423,,0.6951945712806007,0.678627767012186,0.3072975098191718,0.6838762750475358,0.6868551996457948,
28_pendigits,0.0660355438986365,0.5954197299735132,0.5177817899536089,0.5118872712172904,,0.3085971850558995,0.4144841384504422,0.850080952617828,0.4233351234040988,0.9699016482203489,0.45775387387624,0.7855157050100986,0.1312045650237067,0.3863421347985567,,,0.1007587230381567,0.046038704301338,,,0.0426501868513888,0.494572958505157,0.2903348220531917,0.3868314820691854,0.1341768065819996,0.4939596568728489,0.5874370593280885,0.2540099616336084,0.4936169983871423,0.9196280274121198,0.6821918489118776,0.761768195222949,0.6125063998489874,0.8525866824189374,0.5292039389619897,0.4701970031519221,,0.0586518248853699,0.8368889256096397,0.5301442322353748,,0.5330816225134757,0.5494357308599819,0.6284729994998212,0.5115472809121213,0.8572156441557558,
7_Cardiotocography,0.4924135376091411,0.6068974644022999,0.6618926229389422,0.6249374359776272,,0.5606633117310698,0.6897821607158027,0.5711929196651682,0.5070169413486736,0.5742685773039862,0.5508436023768213,0.57320053037476,0.526509550492285,0.69688201306812,,,0.5402739566041027,0.5599034824095293,,,0.5671227272733211,0.6303154655873363,0.6804877191089584,0.6729708244272703,0.5354583887999378,0.6303233358330786,0.5480291268759057,0.4721999422133036,0.630318028833047,0.5620952933695922,0.562892508686056,0.5151554771692068,0.5790134996428974,0.5611176237505965,0.5099205597589722,0.4443354712650007,,0.2657120725941597,0.543283904903102,0.4665443336872753,,0.5425941209575753,0.5535800502321832,0.5041010733003535,0.5401403532552995,0.4674739996379815,
14_glass,0.3766137647580177,0.2271254651166515,0.3390401779119883,0.3157489331558463,,0.2227968906580616,0.2915356014096852,0.4294857272261488,0.3242495276875906,0.5073144487295633,0.1801212594740201,0.4532639033430179,0.2240586215096031,0.279554054358255,,,0.6906848715037551,0.2951128545185327,,,0.3068587545221785,0.315981099568799,0.21205176484122,0.264856973146909,0.217640069463486,0.3142079418110338,0.367359135069699,0.2815436855516549,0.3153481065136992,0.5551736465090131,0.3941990041149431,0.5814632981969295,0.3664077723492205,0.4570761467003109,0.4117821809865992,0.387478453559315,,0.2742495834483597,0.5156432132653223,0.4545151732402692,,0.4652645752511922,0.4873867363819156,0.9701043823326432,0.5225311132997086,0.9186815355910092,
39_vertebral,0.3095832634024076,0.2079125886049689,0.2216712255846666,0.2396214586928419,,0.1490590356850149,0.2009284946588787,0.2834519829396213,0.166397317573563,0.2684339149997513,0.146304885932135,0.3154429913712975,0.2069490669540032,0.1907956462310102,,,0.2052932607152271,0.3818533708582349,,,0.2325673719770775,0.2208385816489071,0.1858010835281396,0.1897885220610849,0.2188612099644128,0.2216157662023438,0.2685303730418751,0.2066924211507276,0.2214117283461383,0.201377502642971,0.2440317367306915,0.3271293652917794,0.2451079529970538,0.2407232846356629,0.3421829406127323,0.3346371972501525,,0.1847547552414874,0.2065190896023479,0.3274724971660004,,0.3765298076940298,0.3421343572482604,0.5605278709585979,0.3742926462673037,0.7798844281730942,
SVHN_7,,0.1762958447874142,0.1755777056142536,0.1753804082390548,,0.0951148495632481,0.0951148495632481,0.1760291072321783,0.1608192953386915,0.1741350108155871,0.1397969583978346,0.1749020860805892,0.126779108912009,0.1756797050879624,,,0.1307061824923771,,,,,,,,,0.1750428341846931,,,,0.1808572859332977,0.1840525846172251,0.1762280610386435,0.1737042670245681,0.1773075907021813,0.1683828282225789,0.1689871550871069,,0.1284198810021545,0.1703891461755637,0.1709148657197598,,0.1730507660976875,0.1717011609285853,0.1663539233927993,0.1873153326052207,0.1663539233927993,
MVTec-AD_tile,,0.8089482172026208,0.8176066900766304,0.8304867628671673,,0.3697068403908795,0.3697068403908795,0.8157674378108895,0.8076494477175113,0.827103245510867,0.7716768499061901,0.8183396638916104,0.8644467785945732,0.816714648888344,,,0.9430911653024804,,,,,,,,,0.8414276348643337,,,,0.9055248624203508,0.8810897246600377,0.9064458172051734,0.8593904364379742,0.8808268014582735,0.8918216902321184,0.8770043858754247,,0.7630041548361908,0.8791086460430264,0.9070417677694782,,0.9158105110796158,0.9079941439758706,0.9399270951883612,0.8827464241707893,0.9399270951883612,
MVTec-AD_transistor,,0.4829140473813166,0.528521926540805,0.5328760109062064,,0.2060931899641577,0.2060931899641577,0.5491388114033835,0.4095730684951136,0.5493223491482263,0.483439634878714,0.5562127662550695,0.6687337578348173,0.5207549910935371,,,0.7073842153762876,,,,,,,,,0.5054590144652681,,,,0.6664416252298431,0.6684776529222634,0.7014411939671789,0.6511821445271977,0.6872883520578305,0.6844010897004029,0.7034784719721232,,0.509879969245195,0.730497419006058,0.7214529740552923,,0.7425867041352259,0.7184892517532637,0.8070511705308592,0.7257061536287559,0.8070511705308592,
CIFAR10_9,,0.1954394647963629,0.2278039698858059,0.2261213253092623,,0.0951863916033297,0.0951863916033297,0.262774311393402,0.1473251357330773,0.2268480014236382,0.1802038205912506,0.260890737216514,0.1572304267497186,0.2245225372863423,,,0.1323721401147695,,,,,,,,,0.2549118144989978,,,,0.2631550784292139,0.2474560097414415,0.2633463596672303,0.2618121710142502,0.2589496811579213,0.2184693868491071,0.2029328816536082,,0.1365457645817468,0.259649763906693,0.2211168835155424,,0.2317777119808876,0.2328873339815379,0.1890782441421907,0.2410723929867781,0.1890782441421907,
FashionMNIST_3,,0.3574637082467365,0.5156429913597584,0.5190190709626447,,0.0950226244343891,0.0950226244343891,0.6010921443007492,0.2424007948125247,0.5385620950111845,0.3109517883903487,0.5978399903020002,0.3003478163734645,0.5012245576589773,,,0.3449914488010852,,,,,,,,,0.5910895854509061,,,,0.5962811034288836,0.6017959295189177,0.5646558379927528,0.5979160082298337,0.593594717602452,0.4792134504529458,0.5199085550089463,,0.3438747926540558,0.5880932872926499,0.5255105582269184,,0.544538854396147,0.5673189038027443,0.5870121000469498,0.5304992205180465,0.5870121000469498,
CIFAR10_2,,0.1261551542081524,0.1383328853882757,0.1395393965966457,,0.1207425748458677,0.1248324861263281,0.1532381872777731,0.1151453551364978,0.1403017699672351,0.1415166059929279,0.1553506680222813,0.1255338765698636,0.1369470142473615,,,0.1070997795196001,,,,,,,,,0.1440984631885941,,,,0.1439096429890097,0.1413785868165725,0.1471170146433077,0.1423215577207626,0.1406053314391733,0.1412535419329459,0.1489348333330696,,0.1112380399266444,0.151024768928852,0.144476936002877,,0.1426253596574713,0.1511111333120453,0.1313676561830792,0.1422982567595787,0.1313676561830792,
MVTec-AD_leather,,0.9881425723587342,0.99031016051508,0.9891941402990274,,0.4111111111111111,0.4111111111111111,0.9870827279737476,0.9762304874952292,0.9911615923681404,0.9682324898935464,0.985769733215026,0.9839010754445904,0.9901025534166026,,,0.9877355962745752,,,,,,,,,0.9875365182121814,,,,0.9903479751991446,0.9892552152413284,0.9949508598964386,0.9890869883432976,0.9907954221015444,0.9684058476398028,0.9752970966773948,,0.853806597968299,0.9872803597986826,0.9931286082354326,,0.9849457158482908,0.9807566683782916,0.9965643835805398,0.977610591178568,0.9965643835805398,
SVHN_0,,0.1319195885156282,0.138957035558302,0.1450713712478781,,0.0950987564008778,0.0950987564008778,0.1712007499936919,0.0986605804480427,0.1468590729643555,0.1078628771684886,0.169334880802454,0.1369274796447106,0.136328623268768,,,0.1155897744481713,,,,,,,,,0.1618100352559593,,,,0.1525375467212961,0.1632085015849448,0.1596736191695642,0.1596912878468818,0.1661236792759654,0.1673433135537297,0.1442167152974548,,0.1513567705661257,0.1646085109075938,0.1682381825690776,,0.1622946903341491,0.1491069042312279,0.1631228901811939,0.1589273553946442,0.1631228901811939,
SVHN_1,,0.1608922732315698,0.1621032543569857,0.1581018586790823,,0.0952380952380952,0.0952380952380952,0.14738363767697,0.1440506599787906,0.1615493527319394,0.1239533614532669,0.1448811113652918,0.1441097079204444,0.1631788855548172,,,0.1219445350639,,,,,,,,,0.157563322187233,,,,0.1641098514460607,0.1692254654454926,0.1417379548070422,0.160549740207,0.1677816634675572,0.1487566965482498,0.1575428561288659,,0.0887965749165829,0.1635706822998747,0.1493574010558531,,0.1472907089750257,0.1638946635044071,0.1308373857533424,0.1578029243052968,0.1308373857533424,
FashionMNIST_4,,0.2340969733021752,0.4971284557313334,0.4988540735791883,,0.0950226244343891,0.0950226244343891,0.579336374635036,0.1266219751058535,0.5192196415197144,0.3765934601132841,0.5831595359765553,0.448587533110792,0.4853741510118353,,,0.2991367623402274,,,,,,,,,0.5458888090946109,,,,0.5507894133680485,0.5390555845141658,0.5443369118044116,0.5493323410763601,0.5387149609759116,0.5327706906599303,0.5356739875421129,,0.2115916738372212,0.5512925706059865,0.5091011023675612,,0.5158164358132671,0.4863681053536263,0.5777743996733085,0.5067997470183394,0.5777743996733085,
MNIST-C_impulse_noise,,0.941244686016859,0.9780421085657768,0.9945049905451392,,0.0952380952380952,0.0952380952380952,0.9926756115856308,0.4889094399014711,0.9944374525034148,0.984808800273696,0.9907206055861344,0.6685868716968133,0.9944906922157007,,,0.9687197161035606,,,,,,,,,0.9523809523809524,,,,0.9560229445506692,0.9560229445506692,0.9652509652509652,0.9560229445506692,0.9578544061302682,0.928693017834032,0.9339106767856108,,0.924681693014892,0.9487666034155596,0.9925635904915304,,0.9023327040963828,0.8819898422470182,0.986920204961684,0.8846749768968835,0.986920204961684,
MNIST-C_translate,,0.119870625268687,0.1496420331304298,0.1588593855153754,,0.0952380952380952,0.0952380952380952,0.2659019572594276,0.1007772378442499,0.1932052516828379,0.1307236461667472,0.2614822251802279,0.1290683946230758,0.141719308611639,,,0.1456452349757553,,,,,,,,,0.2925768440086898,,,,0.2988714143832829,0.2743922335048561,0.3448174445950174,0.2824682725111001,0.3039202605668566,0.2265146569669289,0.2390279776915576,,0.1720174262988896,0.314423815375373,0.2377010195688447,,0.2396493200694917,0.2522762058214935,0.28377408650248,0.2648707148570448,0.28377408650248,
FashionMNIST_8,,0.1885550079517217,0.2367589631641543,0.2556010992076775,,0.0950226244343891,0.0950226244343891,0.3812095394867417,0.13923009744682,0.2740429607919397,0.1463438710860679,0.3801907334217596,0.1775813698639099,0.2251157635576375,,,0.1807616938047389,,,,,,,,,0.3112395812118445,,,,0.3161632366095454,0.334985016413311,0.3305550430907322,0.3237329405245494,0.3205580478715467,0.2725268565007898,0.2873674671669481,,0.2967139318837413,0.3128760809926541,0.2860050890626561,,0.2766269581340895,0.2851516807757078,0.3328631928907235,0.3070750408554777,0.3328631928907235,
SVHN_8,,0.1266213850217568,0.1476940477378042,0.1517203880919224,,0.0950502152080344,0.0950502152080344,0.1686577443589348,0.0881560253504144,0.1543974334210501,0.1093805213826633,0.1669026600121003,0.1139519375788324,0.1452294033136037,,,0.1259038390881546,,,,,,,,,0.1618391157145588,,,,0.1631234755414591,0.1634692400845108,0.1592370275237988,0.161541325021731,0.1658931273777751,0.1613320840363961,0.1560557057297135,,0.1383961285340822,0.1642293588708273,0.1465109595739323,,0.1582234298508479,0.1713635460349729,0.1707070025899533,0.1580372725178934,0.1707070025899533,
MVTec-AD_zipper,,0.7342905841439583,0.7803827843899167,0.8322812697094855,,0.4677914110429448,0.4677914110429448,0.8446185388430344,0.7175288079085959,0.8219650038246296,0.6826137131353702,0.8457031194880884,0.9121968806999398,0.7669139339788478,,,0.9181940696136456,,,,,,,,,0.8707526672751154,,,,0.9191290843869366,0.91063933523143,0.902968059008758,0.915096468600024,0.925845430244146,0.9047764201785268,0.8873489122660769,,0.7151558351128853,0.9080212091893564,0.9205410672906852,,0.911435689312256,0.9259836145735716,0.9452694055000984,0.940357787281172,0.9452694055000984,
MVTec-AD_bottle,,0.9765262162100918,0.976326105267836,0.980688560263544,,0.3536184210526316,0.3536184210526316,0.9768208155637204,0.9775201239359224,0.974714477825298,0.9554283764232632,0.9765074867423352,0.9841764030160244,0.9753647005174292,,,0.9752075081085618,,,,,,,,,0.986085485749423,,,,0.97614486087008,0.9826425620569847,0.9761106064403982,0.9810622283069904,0.978690881572206,0.9742542893402116,0.9616160057067902,,0.3308490895579691,0.971476041037842,0.9837332308471858,,0.9540584613545652,0.9504796910452948,0.98581452521761,0.9681361428518096,0.98581452521761,
FashionMNIST_0,,0.3390662665624128,0.4204660419085224,0.4221290456592544,,0.0950226244343891,0.0950226244343891,0.5063759737542081,0.2342846618031979,0.4538951081098276,0.2350235319310805,0.5057132403305779,0.2313285540944341,0.4100381288673439,,,0.310485215408924,,,,,,,,,0.4959391313959934,,,,0.4845205784131773,0.4812583656163995,0.4615038262511231,0.4914647598308486,0.4871735062717004,0.411115116644999,0.4042176403499143,,0.2249516798204921,0.4680749391401297,0.4224361114781888,,0.4157338953084884,0.436854005199258,0.5257938338995195,0.4426309360089781,0.5257938338995195,
CIFAR10_6,,0.165771149932228,0.1955613729037811,0.2024602676906307,,0.1480045331369206,0.1551624824036047,0.2317642146174361,0.1339319826178096,0.204974759356077,0.1872027792987596,0.2326578330482049,0.1620642046195654,0.1936038654614079,,,0.1253720887180789,,,,,,,,,0.2307143040141801,,,,0.226216530191955,0.2240207650702783,0.2274247871130254,0.2285117440517647,0.2174712229249446,0.211801487279597,0.1894565873437431,,0.1235927588869299,0.2303502079595491,0.2062066965072501,,0.2072136804257075,0.2075994372901344,0.1659396287232344,0.2274850908093655,0.1659396287232344,
MNIST-C_stripe,,0.9074573468001556,0.9793222770472524,0.9800763988810768,,0.0952380952380952,0.0952380952380952,0.9852947079790656,0.6528983787337499,0.9830584404016564,0.9633529614830127,0.9874386565120472,0.8014575998272386,0.9789415542813324,,,0.837232818146145,,,,,,,,,0.9755618887685352,,,,0.978589100224349,0.9768976038486884,0.9800604118552227,0.9779132022054362,0.978548395613949,0.964529975323094,0.9424077555752652,,0.9500392083051444,0.9775294017768836,0.9674833592475062,,0.9001197563359451,0.8695869599741793,0.9926903478848966,0.8924761691753669,0.9926903478848966,
MNIST-C_spatter,,0.3861308878770625,0.4522251364471162,0.455467495324147,,0.0952380952380952,0.0952380952380952,0.5958258946041832,0.2473916762721516,0.5149239087527784,0.2459120018914602,0.5957551635452871,0.3356530417313475,0.4286098746343807,,,0.3367035876584305,,,,,,,,,0.6103968698356491,,,,0.6140426370720984,0.5776674381352114,0.5710326339486136,0.5966822783634624,0.5900099783909704,0.4273366127380969,0.4595615593043716,,0.4740785284673062,0.6173549806792893,0.5022168663272721,,0.4525415915687337,0.4930044010046584,0.5572183517394789,0.4805908241389096,0.5572183517394789,
FashionMNIST_1,,0.6344773768187145,0.827817853106548,0.8298497209061475,,0.0950226244343891,0.0950226244343891,0.8586762635724896,0.4116798416135708,0.8344015027420897,0.7439668341046534,0.8494499083959735,0.3663854219460796,0.8062303951704675,,,0.654189824148528,,,,,,,,,0.8248124020920673,,,,0.8230313131972089,0.8210001043457124,0.8241455251160664,0.8135140923463842,0.8156733131644646,0.5776413334019809,0.5972005193302986,,0.4791560800115081,0.8094450456770351,0.8102662737653518,,0.7509926296433541,0.7334512336213019,0.8453585582671405,0.7252610259249492,0.8453585582671405,
MNIST-C_fog,,0.3723556845331687,0.6051766116048254,0.6288030815157547,,0.0952380952380952,0.0952380952380952,0.7823639501587109,0.1570519121841335,0.6825732439246149,0.6298369966861505,0.7804260109750886,0.2978388014775629,0.585516067222762,,,0.4290887977453037,,,,,,,,,0.8022132553295458,,,,0.8066028231761415,0.7731729168599878,0.809127010008171,0.7922137272670646,0.8003606652118953,0.6998152171053573,0.6693239010488192,,0.6194376195683138,0.8082788117605888,0.740169025018769,,0.6830249685338784,0.6940451934663988,0.7493330068651544,0.6754446555334038,0.7493330068651544,
MNIST-C_glass_blur,,0.5218342733643682,0.7629720534767102,0.757572411652645,,0.0952380952380952,0.0952380952380952,0.800763482767808,0.3357300942449788,0.7938301202340873,0.5757820072005304,0.8055886933592793,0.2191226286076961,0.7384851932360635,,,0.4546187365147002,,,,,,,,,0.8581317119672159,,,,0.8461005771884916,0.8468465914223867,0.8602966672602735,0.8566009950806868,0.8379166191559335,0.7707133968760733,0.7858254035032066,,0.7114689845242156,0.8443025226252133,0.786124445163593,,0.7745700851180616,0.7595259554008049,0.8127215945382015,0.7699492195580618,0.8127215945382015,
CIFAR10_3,,0.1070990984936951,0.1270887098480919,0.1318625838994491,,0.0978171155397036,0.1050274301390599,0.1415004881271572,0.0927976005324082,0.1240815628630788,0.1184214858560357,0.1404455654450727,0.1092139206145033,0.1249167419897994,,,0.0930416124540926,,,,,,,,,0.1358704379632031,,,,0.1315560820317352,0.1381544797259167,0.1369896566870667,0.1338485391736958,0.1329966479753039,0.1348616902733802,0.1378263501563606,,0.114764167630107,0.1386838742867484,0.132296858501836,,0.1349869774076719,0.133536373931404,0.1127834420713397,0.1337676744255175,0.1127834420713397,
MVTec-AD_pill,,0.6698627388753512,0.681212016005277,0.706437838567445,,0.4779299847792998,0.4779299847792998,0.7150089128947276,0.6741490750409748,0.7178371937909567,0.6520608569790987,0.7131851860289123,0.7482605142815726,0.6845121650650816,,,0.7715756414069577,,,,,,,,,0.70307593215576,,,,0.7519586098512092,0.7573982664206067,0.7514589540397455,0.7737773945179509,0.7617408693578734,0.7937997127554193,0.7605916505277133,,0.6519996993041066,0.7542376098948158,0.7496729844588745,,0.7921722918732481,0.780590144565105,0.8735342454334517,0.7812666506486919,0.8735342454334517,
FashionMNIST_7,,0.8402954783865715,0.8592094040100299,0.8853187490894748,,0.0950226244343891,0.0950226244343891,0.8919291152601937,0.7765811235258768,0.8863565490351943,0.8797605452707407,0.8900606491098673,0.4063820328350754,0.8814508962793524,,,0.8568515742991034,,,,,,,,,0.8058057398644499,,,,0.8073662866725004,0.8105069576179498,0.8211913177411861,0.7960158771583967,0.8035056165756761,0.6146154346866399,0.6064472999260573,,0.7154560377848578,0.7936477272362267,0.875732474328749,,0.7445875341299167,0.7131172435234469,0.8536151366597001,0.7404238799426834,0.8536151366597001,
MVTec-AD_screw,,0.5271654776173824,0.5792292807501058,0.6293062467366696,,0.3870967741935484,0.3870967741935484,0.61270606099983,0.4940838540554039,0.6080171956518079,0.462651242273466,0.614026533828012,0.6734297658558109,0.5701033907916906,,,0.6841122876585625,,,,,,,,,0.6076530135239961,,,,0.6838705013784745,0.6555201665263459,0.7030460984532161,0.640673106435126,0.6784614352394219,0.6875416931647564,0.6460058445379707,,0.3841541342588493,0.7206136414234101,0.7067386699389524,,0.7239619946672996,0.7370856312068698,0.8139148232401135,0.7484077557755664,0.8139148232401135,
CIFAR10_5,,0.0986235053304095,0.1289853074190438,0.1312200506850534,,0.0865210050519339,0.0952173691892531,0.1551472605752888,0.0790297257797063,0.1242912273141252,0.1399396809113411,0.1566301499208411,0.1131507112534195,0.1260000675852399,,,0.1086655961181315,,,,,,,,,0.151349616281571,,,,0.1370425677701562,0.1452571316039873,0.1665653160066268,0.1382175464082546,0.1380000465018958,0.1291130037745046,0.1406643526671618,,0.1159283987101646,0.1451406075303502,0.1607961991080684,,0.1330788632138627,0.1298485845573981,0.1173095569640156,0.1417636899310935,0.1173095569640156,
SVHN_6,,0.1202000711997908,0.1290842834174499,0.1284144488632417,,0.0951327433628318,0.0951327433628318,0.1377134049531228,0.0934556348220986,0.132460053058906,0.1033521263701782,0.1362204714342129,0.1104032349886565,0.1285922021063001,,,0.1214527352422499,,,,,,,,,0.1385525586150326,,,,0.1438624507618934,0.1394732888416519,0.1412124816617797,0.1369910982206347,0.1441198988113212,0.1230263010039213,0.1399417665143102,,0.1157299488861516,0.1426099304046693,0.1373677302206315,,0.1443586893405731,0.1404315612788218,0.1364868314400573,0.1418117284330302,0.1364868314400573,
