,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
13_fraud,0.4938271604938271,0.2345679012345679,0.345679012345679,0.345679012345679,,0.4567901234567901,0.3703703703703703,0.6666666666666666,0.4074074074074074,0.419753086419753,0.4938271604938271,0.6172839506172839,0.5432098765432098,0.345679012345679,,,0.5555555555555556,,,0.6049382716049383,0.4938271604938271,0.7160493827160493,0.4444444444444444,0.2469135802469135,0.4938271604938271,0.5555555555555556,0.2962962962962963,0.4938271604938271,0.6790123456790124,0.5432098765432098,0.5802469135802469,0.6419753086419753,0.5679012345679012,0.6172839506172839,0.2716049382716049,,0.0123456790123456,0.7283950617283951,0.6172839506172839,,0.6172839506172839,0.7654320987654321,0.5679012345679012,0.7530864197530863,0.4814814814814814,0.6172839506172839,
21_Lymphography,0.8139534883720931,0.8837209302325582,1.0,0.9069767441860463,,0.8604651162790697,0.8837209302325582,0.3720930232558139,0.8837209302325582,1.0,0.0,0.6744186046511628,0.8139534883720931,0.9069767441860463,,,0.9767441860465116,,,1.0,0.9069767441860463,0.9069767441860463,0.9069767441860463,1.0,0.9069767441860463,0.8139534883720931,0.4883720930232558,0.9069767441860463,1.0,1.0,1.0,1.0,1.0,0.627906976744186,0.8837209302325582,,1.0,1.0,0.1162790697674418,,0.2093023255813953,0.7674418604651162,1.0,0.8139534883720931,1.0,0.5581395348837209,
1_ALOI,0.0404509283819628,0.0384615384615384,0.0729442970822281,0.0676392572944297,,0.0457559681697612,0.0444297082228116,0.0822281167108753,0.0742705570291777,0.0590185676392572,0.0915119363395225,0.0815649867374005,0.0338196286472148,0.0762599469496021,,,0.04973474801061,,,0.0351458885941644,0.0477453580901856,0.053050397877984,0.0716180371352785,0.0391246684350132,0.0470822281167108,0.0484084880636604,0.0477453580901856,0.0470822281167108,0.0590185676392572,0.0656498673740053,0.0636604774535809,0.0550397877984084,0.0649867374005305,0.039787798408488,0.046419098143236,,0.0457559681697612,0.043103448275862,0.043103448275862,,0.0384615384615384,0.0484084880636604,0.0503978779840848,0.0437665782493368,0.0490716180371352,0.043103448275862,
11_donors,0.9775919732441471,0.4531772575250836,0.417056856187291,0.4903010033444816,,0.4307692307692307,0.4642140468227425,0.6267558528428093,0.1819397993311036,0.9404682274247492,0.0207357859531772,0.7765886287625418,0.2321070234113712,0.3966555183946488,,,0.4795986622073578,,,0.8956521739130435,0.91438127090301,0.3682274247491638,0.4996655518394648,0.1381270903010033,0.9153846153846154,0.9806020066889632,0.9100334448160534,0.91438127090301,0.8836120401337794,0.9150501672240804,0.9782608695652174,0.9254180602006687,0.9,0.7394648829431438,0.6852842809364549,,0.4642140468227425,0.94247491638796,0.851170568561873,,0.7591973244147158,0.8709030100334448,0.980267558528428,0.8953177257525083,0.9705685618729096,0.8762541806020067,
20_letter,0.03,0.05,0.01,0.01,,0.04,0.09,0.1,0.06,0.01,0.01,0.1,0.02,0.01,,,0.07,,,0.03,0.04,0.01,0.01,0.01,0.04,0.03,0.28,0.04,0.0,0.03,0.01,0.02,0.02,0.0,0.01,,0.11,0.0,0.02,,0.02,0.02,0.07,0.03,0.06,0.02,
15_Hepatitis,0.8816568047337278,0.6094674556213018,0.7218934911242604,0.7278106508875741,,0.5384615384615384,0.4437869822485207,0.3550295857988165,0.5680473372781065,0.8520710059171598,0.4497041420118343,0.3609467455621302,0.4142011834319526,0.7218934911242604,,,0.9526627218934912,,,0.7988165680473372,0.7928994082840237,0.591715976331361,0.7218934911242604,0.7692307692307693,0.7928994082840237,0.8461538461538461,0.0769230769230769,0.7928994082840237,0.9230769230769232,0.8461538461538461,0.9526627218934912,0.8047337278106509,0.9230769230769232,0.8461538461538461,0.8106508875739645,,0.4319526627218935,0.9230769230769232,0.8757396449704142,,0.9289940828402368,0.9822485207100592,0.9822485207100592,0.9822485207100592,0.9822485207100592,0.940828402366864,
5_campaign,0.3728448275862069,0.4325431034482758,0.4959051724137931,0.4928879310344827,,0.4926724137931034,0.4838362068965517,0.3484913793103448,0.4790948275862069,0.5036637931034482,0.2633620689655172,0.4224137931034483,0.4864224137931034,0.4883620689655172,,,0.2327586206896551,,,0.4622844827586207,0.425,0.4467672413793103,0.5002155172413794,0.0068965517241379,0.4241379310344828,0.3286637931034483,0.3594827586206897,0.4232758620689655,0.3946120689655172,0.409051724137931,0.377801724137931,0.44375,0.4140086206896551,0.46875,0.5163793103448275,,0.4629310344827587,0.4674568965517241,0.5099137931034483,,0.5239224137931034,0.5359913793103448,0.5036637931034482,0.5140086206896551,0.4933189655172413,0.5411637931034483,
33_skin,0.8841309823677583,0.7879286959891494,0.7985855454369307,0.8146677000581284,,0.2067428792869599,0.2171090873861654,0.598624297616741,0.5796357295097849,0.9596008525479558,0.6733191242007363,0.7117806626622748,0.7686494865336175,0.3684363495446618,,,0.4341212943228056,,,0.8707614803332687,0.9193954659949622,0.7888006200348769,0.8194148420848673,0.800716915326487,0.9187173028482852,0.9060259639604727,0.7586708002325131,0.91862042239876,0.926467738810308,0.930827359038946,0.9248207711683782,0.91862042239876,0.9285022282503392,0.8501259445843828,0.8424723890718853,,0.8375314861460957,0.9465219918620422,0.8252276690563844,,0.8158302654524316,0.8192210811858167,0.0004844022476264,0.8190273202867662,0.4012788219337337,0.8280372020926177,
28_pendigits,0.0961538461538461,0.5961538461538461,0.532051282051282,0.4935897435897436,,0.3525641025641026,0.4358974358974359,0.8205128205128205,0.4102564102564102,0.903846153846154,0.4935897435897436,0.7628205128205128,0.141025641025641,0.4423076923076923,,,0.0833333333333333,,,0.0128205128205128,0.4423076923076923,0.4487179487179487,0.5,0.1282051282051282,0.4423076923076923,0.7628205128205128,0.3782051282051282,0.4423076923076923,0.903846153846154,0.6602564102564102,0.8910256410256411,0.6538461538461539,0.8141025641025641,0.7115384615384616,0.7243589743589743,,0.0897435897435897,0.8974358974358975,0.5641025641025641,,0.5192307692307693,0.6474358974358975,0.6410256410256411,0.5512820512820513,0.6794871794871795,0.6730769230769231,
7_Cardiotocography,0.3433476394849785,0.5364806866952789,0.5793991416309013,0.5321888412017167,,0.482832618025751,0.628755364806867,0.4871244635193133,0.4141630901287553,0.463519313304721,0.4527896995708154,0.482832618025751,0.3841201716738197,0.6158798283261803,,,0.3412017167381974,,,0.4484978540772532,0.5,0.6094420600858369,0.5901287553648069,0.5450643776824035,0.5,0.4291845493562232,0.4978540772532189,0.5,0.4334763948497854,0.4334763948497854,0.3798283261802575,0.4527896995708154,0.4356223175965665,0.4055793991416309,0.3626609442060086,,0.2210300429184549,0.4120171673819742,0.4098712446351932,,0.3991416309012875,0.4141630901287553,0.4120171673819742,0.3733905579399141,0.3390557939914163,0.4120171673819742,
14_glass,0.4411764705882353,0.1176470588235294,0.1176470588235294,0.3823529411764706,,0.1176470588235294,0.1176470588235294,0.2647058823529412,0.2058823529411764,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.1176470588235294,,,0.6764705882352942,,,0.4117647058823529,0.2647058823529412,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.2647058823529412,0.4411764705882353,0.1176470588235294,0.2647058823529412,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.2647058823529412,0.2647058823529412,,0.2352941176470588,0.4411764705882353,0.2647058823529412,,0.2647058823529412,0.2647058823529412,0.9117647058823528,0.2647058823529412,0.9411764705882352,0.2647058823529412,
39_vertebral,0.3082706766917293,0.1578947368421052,0.2406015037593984,0.2781954887218045,,0.0,0.1353383458646616,0.4210526315789473,0.1278195488721804,0.2481203007518796,0.0676691729323308,0.3834586466165414,0.2330827067669172,0.1353383458646616,,,0.1578947368421052,,,0.225563909774436,0.18796992481203,0.1353383458646616,0.1353383458646616,0.0,0.18796992481203,0.3533834586466165,0.1654135338345864,0.18796992481203,0.1954887218045112,0.2932330827067669,0.3759398496240601,0.2932330827067669,0.2631578947368421,0.4436090225563909,0.4661654135338345,,0.1428571428571428,0.1353383458646616,0.4812030075187969,,0.4661654135338345,0.4661654135338345,0.706766917293233,0.4812030075187969,0.8345864661654135,0.3609022556390977,
SVHN_7,,0.227891156462585,0.238095238095238,0.2414965986394557,,0.0,0.0,0.227891156462585,0.2108843537414966,0.238095238095238,0.2585034013605442,0.2210884353741496,0.1428571428571428,0.238095238095238,,,0.1972789115646258,,,,,,,,0.2176870748299319,,,,0.2210884353741496,0.2176870748299319,0.227891156462585,0.227891156462585,0.2244897959183673,0.2142857142857142,0.2210884353741496,,0.1564625850340136,0.2346938775510204,0.2074829931972789,,0.2074829931972789,0.2244897959183673,0.2448979591836734,0.2244897959183673,0.2448979591836734,0.227891156462585,
MVTec-AD_tile,,0.7103174603174603,0.7301587301587301,0.7301587301587301,,0.7619047619047619,0.7619047619047619,0.7341269841269842,0.7142857142857143,0.7341269841269842,0.6309523809523809,0.7341269841269842,0.753968253968254,0.7222222222222222,,,0.8253968253968254,,,,,,,,0.7341269841269842,,,,0.8055555555555556,0.8055555555555556,0.8253968253968254,0.7857142857142857,0.8253968253968254,0.8492063492063493,0.8373015873015873,,0.5793650793650794,0.8055555555555556,0.8333333333333334,,0.8412698412698413,0.8571428571428571,0.8849206349206349,0.8611111111111112,0.8849206349206349,0.8452380952380952,
MVTec-AD_transistor,,0.4298245614035088,0.5175438596491229,0.4912280701754385,,0.0,0.0,0.5,0.4473684210526316,0.5175438596491229,0.3947368421052631,0.5,0.5964912280701754,0.5175438596491229,,,0.7105263157894737,,,,,,,,0.5175438596491229,,,,0.7017543859649122,0.6491228070175439,0.7280701754385965,0.6140350877192983,0.6666666666666666,0.6491228070175439,0.6754385964912281,,0.3684210526315789,0.6754385964912281,0.6491228070175439,,0.6754385964912281,0.6754385964912281,0.7368421052631579,0.6666666666666666,0.7368421052631579,0.6491228070175439,
CIFAR10_9,,0.2167300380228136,0.2737642585551331,0.2661596958174905,,0.0,0.0,0.3155893536121673,0.1977186311787072,0.2775665399239543,0.2281368821292775,0.3155893536121673,0.1520912547528517,0.2661596958174905,,,0.1596958174904943,,,,,,,,0.3079847908745247,,,,0.3155893536121673,0.3155893536121673,0.311787072243346,0.311787072243346,0.3155893536121673,0.2965779467680608,0.2699619771863117,,0.1787072243346007,0.3193916349809886,0.311787072243346,,0.2585551330798479,0.3079847908745247,0.2509505703422053,0.2889733840304182,0.2509505703422053,0.2889733840304182,
FashionMNIST_3,,0.4063492063492063,0.5428571428571428,0.5396825396825397,,0.0,0.0,0.6063492063492063,0.2825396825396825,0.5492063492063493,0.5015873015873016,0.6095238095238096,0.3523809523809524,0.5396825396825397,,,0.4158730158730158,,,,,,,,0.6,,,,0.5873015873015873,0.5936507936507937,0.5777777777777777,0.5936507936507937,0.5968253968253968,0.5396825396825397,0.526984126984127,,0.3809523809523809,0.5968253968253968,0.5365079365079365,,0.546031746031746,0.5746031746031746,0.5904761904761905,0.5301587301587302,0.5904761904761905,0.5428571428571428,
CIFAR10_2,,0.1634980988593156,0.1634980988593156,0.155893536121673,,0.1292775665399239,0.1292775665399239,0.1977186311787072,0.1064638783269961,0.1673003802281368,0.1330798479087452,0.1977186311787072,0.1520912547528517,0.1634980988593156,,,0.1634980988593156,,,,,,,,0.1939163498098859,,,,0.1749049429657794,0.1863117870722433,0.1787072243346007,0.1939163498098859,0.1863117870722433,0.155893536121673,0.1673003802281368,,0.1216730038022813,0.1749049429657794,0.1711026615969581,,0.1901140684410646,0.1977186311787072,0.1787072243346007,0.1787072243346007,0.1787072243346007,0.1749049429657794,
MVTec-AD_leather,,0.959349593495935,0.959349593495935,0.9634146341463414,,0.7357723577235772,0.7357723577235772,0.9552845528455284,0.9471544715447154,0.967479674796748,0.9146341463414634,0.9552845528455284,0.91869918699187,0.959349593495935,,,0.959349593495935,,,,,,,,0.967479674796748,,,,0.967479674796748,0.967479674796748,0.967479674796748,0.967479674796748,0.967479674796748,0.9552845528455284,0.959349593495935,,0.5894308943089431,0.967479674796748,0.967479674796748,,0.967479674796748,0.9715447154471544,0.967479674796748,0.967479674796748,0.967479674796748,0.967479674796748,
SVHN_0,,0.1346153846153846,0.15,0.15,,0.0,0.0,0.1846153846153846,0.1038461538461538,0.1615384615384615,0.1423076923076923,0.173076923076923,0.1461538461538461,0.1423076923076923,,,0.1423076923076923,,,,,,,,0.1884615384615384,,,,0.1653846153846153,0.1692307692307692,0.1653846153846153,0.1807692307692307,0.1846153846153846,0.1692307692307692,0.1576923076923077,,0.1346153846153846,0.1846153846153846,0.1769230769230769,,0.173076923076923,0.173076923076923,0.2076923076923077,0.173076923076923,0.2076923076923077,0.1576923076923077,
SVHN_1,,0.172,0.186,0.178,,0.0,0.0,0.15,0.18,0.182,0.168,0.142,0.178,0.186,,,0.186,,,,,,,,0.19,,,,0.214,0.196,0.2099999999999999,0.2,0.2099999999999999,0.186,0.166,,0.096,0.19,0.178,,0.18,0.184,0.154,0.184,0.154,0.188,
FashionMNIST_4,,0.3111111111111111,0.473015873015873,0.473015873015873,,0.0,0.0,0.5650793650793651,0.1174603174603174,0.5047619047619047,0.3968253968253968,0.5650793650793651,0.3047619047619048,0.4698412698412698,,,0.3428571428571428,,,,,,,,0.5365079365079365,,,,0.5365079365079365,0.5301587301587302,0.546031746031746,0.5333333333333333,0.5396825396825397,0.5206349206349207,0.5047619047619047,,0.2634920634920635,0.5333333333333333,0.5206349206349207,,0.5428571428571428,0.5238095238095238,0.5714285714285714,0.5111111111111111,0.5714285714285714,0.5174603174603175,
MNIST-C_impulse_noise,,0.936,0.978,0.972,,0.0,0.0,0.974,0.542,0.974,0.982,0.972,0.788,0.972,,,0.952,,,,,,,,0.98,,,,0.98,0.976,0.976,0.978,0.978,0.964,0.82,,0.972,0.978,0.966,,0.906,0.874,0.982,0.888,0.982,0.938,
MNIST-C_translate,,0.154,0.192,0.194,,0.0,0.0,0.314,0.092,0.234,0.15,0.326,0.114,0.186,,,0.17,,,,,,,,0.346,,,,0.402,0.344,0.428,0.354,0.378,0.258,0.274,,0.236,0.378,0.302,,0.296,0.352,0.33,0.304,0.33,0.306,
FashionMNIST_8,,0.238095238095238,0.2603174603174603,0.2698412698412698,,0.0,0.0,0.419047619047619,0.1746031746031746,0.3047619047619048,0.1365079365079365,0.4063492063492063,0.1555555555555555,0.2412698412698412,,,0.2,,,,,,,,0.3619047619047619,,,,0.3714285714285714,0.3523809523809524,0.3682539682539682,0.3619047619047619,0.3428571428571428,0.2825396825396825,0.2761904761904762,,0.3619047619047619,0.3809523809523809,0.326984126984127,,0.3206349206349206,0.3174603174603174,0.4126984126984127,0.3333333333333333,0.4126984126984127,0.3174603174603174,
SVHN_8,,0.1283018867924528,0.1660377358490566,0.1698113207547169,,0.0,0.0,0.2075471698113207,0.0830188679245283,0.1735849056603773,0.1509433962264151,0.2037735849056604,0.1660377358490566,0.1622641509433962,,,0.1622641509433962,,,,,,,,0.2188679245283019,,,,0.2,0.2226415094339622,0.2377358490566037,0.2226415094339622,0.2113207547169811,0.2,0.2037735849056604,,0.1849056603773584,0.2075471698113207,0.2113207547169811,,0.2113207547169811,0.2113207547169811,0.2037735849056604,0.1924528301886792,0.2037735849056604,0.2113207547169811,
MVTec-AD_zipper,,0.76875,0.7625,0.7875,,0.971875,0.971875,0.834375,0.73125,0.8000000000000002,0.746875,0.81875,0.88125,0.75625,,,0.896875,,,,,,,,0.828125,,,,0.840625,0.89375,0.878125,0.875,0.8843749999999999,0.890625,0.903125,,0.51875,0.859375,0.8843749999999999,,0.921875,0.896875,0.896875,0.90625,0.896875,0.91875,
MVTec-AD_bottle,,0.9292929292929292,0.9343434343434344,0.9444444444444444,,0.494949494949495,0.494949494949495,0.9444444444444444,0.9242424242424242,0.9444444444444444,0.9090909090909092,0.9444444444444444,0.9343434343434344,0.904040404040404,,,0.9292929292929292,,,,,,,,0.9494949494949496,,,,0.9595959595959596,0.9292929292929292,0.9696969696969696,0.9494949494949496,0.9494949494949496,0.9444444444444444,0.9343434343434344,,0.1767676767676767,0.9696969696969696,0.9343434343434344,,0.9444444444444444,0.9444444444444444,0.9343434343434344,0.9343434343434344,0.9343434343434344,0.9444444444444444,
FashionMNIST_0,,0.3587301587301588,0.4952380952380952,0.5047619047619047,,0.0,0.0,0.5904761904761905,0.2761904761904762,0.5396825396825397,0.3523809523809524,0.580952380952381,0.2761904761904762,0.4857142857142857,,,0.3333333333333333,,,,,,,,0.5714285714285714,,,,0.5555555555555556,0.580952380952381,0.5555555555555556,0.5619047619047619,0.580952380952381,0.4952380952380952,0.4793650793650794,,0.346031746031746,0.5682539682539682,0.5047619047619047,,0.5047619047619047,0.5206349206349207,0.5587301587301587,0.5047619047619047,0.5587301587301587,0.492063492063492,
CIFAR10_6,,0.2015209125475285,0.2281368821292775,0.2357414448669201,,0.1711026615969581,0.1749049429657794,0.2813688212927757,0.1482889733840304,0.2433460076045627,0.2281368821292775,0.2775665399239543,0.1787072243346007,0.2319391634980988,,,0.1977186311787072,,,,,,,,0.2699619771863117,,,,0.2661596958174905,0.2851711026615969,0.2661596958174905,0.2585551330798479,0.2661596958174905,0.2585551330798479,0.2585551330798479,,0.0950570342205323,0.2661596958174905,0.2433460076045627,,0.2357414448669201,0.2585551330798479,0.2091254752851711,0.2737642585551331,0.2091254752851711,0.2433460076045627,
MNIST-C_stripe,,0.83,0.93,0.93,,0.0,0.0,0.948,0.662,0.942,0.79,0.952,0.764,0.926,,,0.818,,,,,,,,0.95,,,,0.954,0.956,0.946,0.948,0.958,0.926,0.762,,0.936,0.948,0.912,,0.912,0.906,0.964,0.91,0.964,0.916,
MNIST-C_spatter,,0.39,0.47,0.476,,0.0,0.0,0.618,0.292,0.528,0.346,0.62,0.366,0.462,,,0.268,,,,,,,,0.616,,,,0.604,0.63,0.616,0.61,0.61,0.46,0.496,,0.382,0.606,0.522,,0.486,0.546,0.558,0.55,0.558,0.586,
FashionMNIST_1,,0.6412698412698413,0.7301587301587301,0.7396825396825397,,0.0,0.0,0.7873015873015873,0.4063492063492063,0.7587301587301587,0.726984126984127,0.7714285714285715,0.4539682539682539,0.7301587301587301,,,0.6888888888888889,,,,,,,,0.780952380952381,,,,0.7777777777777778,0.7777777777777778,0.7714285714285715,0.7746031746031746,0.7873015873015873,0.7206349206349207,0.7111111111111111,,0.5523809523809524,0.7841269841269841,0.7333333333333333,,0.7238095238095238,0.7301587301587301,0.7777777777777778,0.7206349206349207,0.7777777777777778,0.746031746031746,
MNIST-C_fog,,0.432,0.562,0.572,,0.0,0.0,0.738,0.152,0.61,0.652,0.722,0.302,0.546,,,0.442,,,,,,,,0.746,,,,0.7579999999999999,0.776,0.768,0.756,0.7579999999999999,0.606,0.592,,0.588,0.756,0.648,,0.608,0.632,0.74,0.634,0.74,0.656,
MNIST-C_glass_blur,,0.584,0.698,0.7,,0.0,0.0,0.788,0.388,0.736,0.568,0.782,0.144,0.686,,,0.456,,,,,,,,0.834,,,,0.8119999999999999,0.818,0.83,0.826,0.816,0.7100000000000001,0.7160000000000001,,0.696,0.8119999999999999,0.7299999999999999,,0.736,0.732,0.768,0.734,0.768,0.7419999999999999,
CIFAR10_3,,0.1368821292775665,0.1673003802281368,0.1749049429657794,,0.1026615969581749,0.11787072243346,0.182509505703422,0.0836501901140684,0.1596958174904943,0.1520912547528517,0.1901140684410646,0.11787072243346,0.1634980988593156,,,0.0950570342205323,,,,,,,,0.1749049429657794,,,,0.1901140684410646,0.1520912547528517,0.1711026615969581,0.1673003802281368,0.1711026615969581,0.1292775665399239,0.1330798479087452,,0.155893536121673,0.1634980988593156,0.155893536121673,,0.1406844106463878,0.1520912547528517,0.1140684410646387,0.1482889733840304,0.11787072243346,0.1634980988593156,
MVTec-AD_pill,,0.6196319018404908,0.6226993865030674,0.6134969325153374,,0.9846625766871164,0.9846625766871164,0.6257668711656442,0.6134969325153374,0.6441717791411042,0.6012269938650306,0.6319018404907976,0.7085889570552146,0.6288343558282209,,,0.6871165644171779,,,,,,,,0.5920245398773006,,,,0.6503067484662577,0.6687116564417178,0.656441717791411,0.6871165644171779,0.6901840490797546,0.7024539877300614,0.7177914110429446,,0.49079754601227,0.647239263803681,0.7177914110429446,,0.754601226993865,0.7515337423312883,0.7914110429447851,0.6932515337423313,0.7975460122699386,0.7177914110429446,
FashionMNIST_7,,0.8031746031746032,0.8253968253968254,0.8253968253968254,,0.0,0.0,0.8253968253968254,0.7333333333333333,0.8253968253968254,0.8253968253968254,0.8253968253968254,0.546031746031746,0.8253968253968254,,,0.7968253968253968,,,,,,,,0.8317460317460317,,,,0.8317460317460317,0.8285714285714286,0.8380952380952381,0.834920634920635,0.8380952380952381,0.819047619047619,0.819047619047619,,0.1968253968253968,0.834920634920635,0.819047619047619,,0.819047619047619,0.7904761904761904,0.834920634920635,0.819047619047619,0.8317460317460317,0.815873015873016,
MVTec-AD_screw,,0.5,0.5150375939849624,0.5375939849624061,,0.8120300751879698,0.8120300751879698,0.6015037593984962,0.5150375939849624,0.6052631578947368,0.5075187969924813,0.5864661654135338,0.6466165413533834,0.4962406015037593,,,0.6917293233082706,,,,,,,,0.5037593984962406,,,,0.6165413533834586,0.6203007518796992,0.6804511278195489,0.5827067669172933,0.6127819548872181,0.6578947368421053,0.6842105263157895,,0.4060150375939849,0.6353383458646616,0.706766917293233,,0.7218045112781954,0.6654135338345865,0.8007518796992481,0.6879699248120301,0.7894736842105263,0.6992481203007519,
CIFAR10_5,,0.0798479087452471,0.1482889733840304,0.1444866920152091,,0.0570342205323193,0.0684410646387832,0.2129277566539923,0.0456273764258555,0.1330798479087452,0.1482889733840304,0.1977186311787072,0.1406844106463878,0.1406844106463878,,,0.1520912547528517,,,,,,,,0.1749049429657794,,,,0.1863117870722433,0.1863117870722433,0.1901140684410646,0.1749049429657794,0.1863117870722433,0.2015209125475285,0.1749049429657794,,0.11787072243346,0.1901140684410646,0.1711026615969581,,0.1596958174904943,0.2015209125475285,0.1140684410646387,0.182509505703422,0.1444866920152091,0.1787072243346007,
SVHN_6,,0.1129568106312292,0.1760797342192691,0.1794019933554817,,0.0,0.0,0.1893687707641196,0.0897009966777408,0.1794019933554817,0.0797342192691029,0.1860465116279069,0.1395348837209302,0.1727574750830564,,,0.1428571428571428,,,,,,,,0.1993355481727574,,,,0.2026578073089701,0.1926910299003322,0.2059800664451827,0.2026578073089701,0.1760797342192691,0.1661129568106312,0.1760797342192691,,0.1594684385382059,0.2093023255813953,0.1926910299003322,,0.1827242524916943,0.1794019933554817,0.1627906976744186,0.1694352159468438,0.1893687707641196,0.1893687707641196,
SVHN_2,,0.208,0.218,0.228,,0.0,0.0,0.236,0.168,0.222,0.128,0.226,0.186,0.226,,,0.192,,,,,,,,0.242,,,,0.242,0.236,0.22,0.232,0.232,0.228,0.224,,0.184,0.232,0.236,,0.226,0.232,0.224,0.226,0.22,0.234,
MNIST-C_motion_blur,,0.4000000000000001,0.51,0.514,,0.0,0.0,0.654,0.258,0.57,0.402,0.65,0.162,0.504,,,0.4000000000000001,,,,,,,,0.66,,,,0.67,0.672,0.704,0.678,0.658,0.578,0.572,,0.616,0.686,0.584,,0.578,0.588,0.694,0.576,0.692,0.606,
CIFAR10_0,,0.2623574144486692,0.2889733840304182,0.2927756653992395,,0.247148288973384,0.2547528517110266,0.3041825095057034,0.2433460076045627,0.2927756653992395,0.2433460076045627,0.3041825095057034,0.247148288973384,0.2927756653992395,,,0.2091254752851711,,,,,,,,0.2965779467680608,,,,0.3041825095057034,0.3003802281368821,0.2965779467680608,0.3041825095057034,0.2965779467680608,0.2623574144486692,0.2699619771863117,,0.1254752851711026,0.2965779467680608,0.2775665399239543,,0.2623574144486692,0.2737642585551331,0.1939163498098859,0.2813688212927757,0.2205323193916349,0.2813688212927757,
CIFAR10_8,,0.1787072243346007,0.2167300380228136,0.2547528517110266,,0.0,0.0,0.2889733840304182,0.1406844106463878,0.2281368821292775,0.1482889733840304,0.2889733840304182,0.1026615969581749,0.2091254752851711,,,0.1977186311787072,,,,,,,,0.2661596958174905,,,,0.2661596958174905,0.2851711026615969,0.3003802281368821,0.2433460076045627,0.2509505703422053,0.2167300380228136,0.1977186311787072,,0.1749049429657794,0.2775665399239543,0.2015209125475285,,0.1863117870722433,0.182509505703422,0.2281368821292775,0.2243346007604562,0.2699619771863117,0.2243346007604562,
FashionMNIST_6,,0.1523809523809524,0.3206349206349206,0.3492063492063492,,0.0,0.0,0.4666666666666667,0.0603174603174603,0.3841269841269841,0.3523809523809524,0.4666666666666667,0.2158730158730158,0.2920634920634921,,,0.2158730158730158,,,,,,,,0.473015873015873,,,,0.4571428571428571,0.4571428571428571,0.4412698412698412,0.4761904761904761,0.492063492063492,0.4031746031746031,0.4285714285714285,,0.4222222222222222,0.4857142857142857,0.4285714285714285,,0.4476190476190476,0.4412698412698412,0.4761904761904761,0.4285714285714285,0.4857142857142857,0.4095238095238095,
MVTec-AD_toothbrush,,0.7326388888888888,0.7361111111111113,0.763888888888889,,0.8854166666666666,0.8854166666666666,0.763888888888889,0.7569444444444444,0.8263888888888888,0.5868055555555556,0.7395833333333334,0.8645833333333333,0.6631944444444444,,,0.9097222222222222,,,,,,,,0.5868055555555556,,,,0.8263888888888888,0.7777777777777778,0.7743055555555556,0.6840277777777778,0.8402777777777778,0.8506944444444444,0.8263888888888888,,0.4479166666666667,0.8506944444444444,0.8506944444444444,,0.8819444444444444,0.8263888888888888,0.9895833333333334,0.8819444444444444,0.9895833333333334,0.8576388888888888,
MVTec-AD_metal_nut,,0.5836298932384342,0.6156583629893239,0.6227758007117438,,0.8647686832740215,0.8647686832740215,0.6334519572953736,0.498220640569395,0.6227758007117438,0.5444839857651246,0.6227758007117438,0.7153024911032029,0.5836298932384342,,,0.7508896797153025,,,,,,,,0.6298932384341637,,,,0.697508896797153,0.693950177935943,0.7366548042704626,0.7117437722419929,0.697508896797153,0.7544483985765126,0.7686832740213524,,0.3879003558718861,0.7900355871886121,0.8007117437722421,,0.8042704626334519,0.7864768683274022,0.8007117437722421,0.8434163701067615,0.8149466192170819,0.8007117437722421,
MNIST-C_canny_edges,,0.224,0.254,0.264,,0.0,0.0,0.51,0.172,0.316,0.168,0.518,0.072,0.234,,,0.226,,,,,,,,0.44,,,,0.466,0.44,0.496,0.436,0.432,0.358,0.364,,0.4000000000000001,0.468,0.4199999999999999,,0.36,0.4059999999999999,0.434,0.374,0.448,0.446,
MNIST-C_brightness,,0.222,0.242,0.24,,0.0,0.0,0.398,0.108,0.298,0.352,0.386,0.166,0.228,,,0.254,,,,,,,,0.436,,,,0.416,0.424,0.508,0.448,0.408,0.322,0.328,,0.3,0.492,0.404,,0.33,0.432,0.46,0.356,0.482,0.434,
