,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
47_yeast,0.4777289723018841,0.4241236190268753,0.4483650165575602,0.5041726665133933,0.4242365573181996,0.3888465370296423,0.4464329650738334,0.4416532552445719,0.4288307256688568,0.4474050410813034,0.4237888376633067,0.4578881346224432,0.4299278404988645,0.4323640807831464,0.4525316328053468,0.4828595975363319,0.4330578445727101,0.456859589469311,,,0.4480988048708672,0.4524711301492802,0.3848412611980333,0.419501216103387,0.4861227074535239,0.452515498763729,0.4684518983716719,0.4197230591756311,0.4524912977013025,0.4592030590142907,0.4660963282954788,0.4715052657478329,0.4606067206350359,0.4507528547169887,0.5598230095634531,0.5198267203930252,0.4749942522476736,0.5946644724370066,0.4428189397514551,0.468278457424281,0.4818310523831997,0.496682437692348,0.4644708236024895,0.4865865611500345,0.4365992667078084,0.4896076604429601,0.4708720046143358,0.4745182980199497
4_breastw,0.9327309236947792,0.9963694061962134,0.9925505593803786,0.9914658634538152,0.3854525243832473,0.995697074010327,0.993330464716007,0.4690278973034997,0.9950157773952956,0.9916092943201376,0.9850114744693056,0.8517641996557659,0.9889558232931726,0.9928194922547332,0.9322289156626504,0.0087403184165232,0.9840881382673552,0.8530371485943775,,,0.9825103987378084,0.9790501290877796,0.9910534997131384,0.9913762191623636,0.9900853413654618,0.9790411646586346,0.9617667096959266,0.0402861445783132,0.9790411646586346,0.9723626649454964,0.9764504446356856,0.951412794033276,0.9747920252438326,0.9728826018359152,0.9562266924842228,0.9644650028686174,0.9629231210556513,0.0811639414802065,0.9738686890418816,0.948346959265634,0.0089375358577165,0.9380468301778544,0.9210592369477912,0.9818918531267928,0.9364242685025818,0.98642785427424,0.9289927567412508,0.9249946213425129
22_magic.gamma,0.7424850274774306,0.7604598143546879,0.7424983888727658,0.758124965080927,0.6277188135818123,0.6799544975378174,0.6358031367415382,0.8379397814764405,0.7452506423169503,0.8326532763014338,0.700354074551445,0.8339622808052183,0.7368269494154547,0.7064439851508582,0.732054021358057,0.429044649563822,0.6260419099685418,0.6133902932930548,,,0.6933047624183863,0.8067140308327656,0.7668439908931057,0.7449544364294394,0.6736082106186573,0.8065956939738992,0.8380460300311787,0.751792039557102,0.8065109545982212,0.8628379050806474,0.8272478522830091,0.8214518196328997,0.820403738203173,0.8496837689940357,0.8830124723169348,0.8709542858894352,0.8461937773823731,0.6624909840893183,0.8744590817331345,0.8769960615165431,0.4244522943382991,0.8912116404282164,0.8705899635600072,0.751890722312667,0.8652155302189659,0.7964021981750516,0.860132865133228,0.8799152232803131
12_fault,0.6517781392231217,0.5386704852794353,0.5720958465555144,0.5934935150768019,0.5530910607900028,0.4914057776048673,0.5036701806028846,0.4755344729798773,0.5305942130204696,0.5872804571085726,0.5151119569140484,0.4742032708199549,0.6008948115927084,0.5586971093226337,0.6386161122334666,0.4638817667490075,0.5389165701857589,0.4589389756305633,,,0.644540899311431,0.630746082562658,0.567101494790031,0.5983941202113049,0.5798932225873132,0.6307320205680108,0.6284164787827937,0.5985628641470697,0.6307390515653344,0.6006791943414534,0.6243127200116245,0.5700545136659152,0.6205300434515635,0.6080031498868009,0.5525637359907378,0.5727778532958971,0.5895538129098485,0.5017085323496187,0.5834532508987958,0.5500771066039813,0.4635794338640955,0.57170914170272,0.5843133762380415,0.6024416310038858,0.5683436376505219,0.6225362213545451,0.582133767067746,0.5972597859764415
2_annthyroid,0.8017779306020492,0.8984758026364434,0.8845053044630306,0.9095049954433646,0.5037189112169643,0.7677245252615148,0.7844666489120822,0.8923324916761339,0.6602317535124299,0.9281377575959844,0.8260781134293205,0.8863279586385605,0.901826699523885,0.851893616327925,0.7735930896460432,0.7268802722968926,0.5061528624772589,0.5258332012976579,,,0.8785687557519797,0.9382758500569158,0.8351037350926103,0.8517174751182983,0.6676108622098165,0.9375695996565948,0.943474122693168,0.6915680332078151,0.937373512632162,0.9431207165660386,0.9203263022931508,0.9228796475153132,0.9377724289282862,0.9239491364866824,0.95865485424947,0.9673602191679842,0.9737181583326872,0.0644379044646037,0.95459377398414,0.9727821096716414,0.7115259278736863,0.9723303791053262,0.972609901439582,0.8032592585101206,0.9736333183880186,0.8592685111207751,0.970077344813133,0.9753138235171832
25_musk,1.0,0.8934522526781183,1.0,1.0,0.5686091858937372,0.9971081188173876,0.998734801982607,1.0,1.0,1.0,0.9988877380066874,1.0,0.9338134597604464,1.0,0.6479204176543785,0.9684256626648406,1.0,0.9233581970233088,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9922280693217288,1.0,1.0,0.9674176752334012,1.0,1.0,0.9952589832535054,1.0,0.9952589832535054,1.0,1.0
30_satellite,0.8319623761827801,0.773486296235742,0.7390928721842667,0.7276872144956048,0.5318194732201009,0.6834065046533921,0.6222351917419152,0.8012719659141367,0.8549595234840628,0.8223511580098474,0.6913186561850313,0.8030148102682859,0.7113069791501941,0.6663008100663723,0.5328223402135817,0.7237359408768587,0.7720294588270611,0.7690382795894901,,,0.8304151914024145,0.7737146774163286,0.6877361427903914,0.6971391934715816,0.6913064833005894,0.7738161925719049,0.7816070619704796,0.7020943391843586,0.7738036846539462,0.754418198663261,0.7492048537869063,0.7591318968882981,0.753540410849368,0.7505960246263037,0.7812260171840923,0.7872704685376726,0.7708402015204268,0.3981399832572584,0.7885054020804242,0.7580676070834126,0.7245617984956548,0.8065074230025971,0.8148618187763503,0.8528106185076089,0.7924246241594008,0.8514519459193364,0.783348119479206,0.7934813198712398
35_SpamBase,0.7262637023997105,0.8366683849639254,0.817048226038706,0.8169052178436532,0.3768984514592019,0.7208885261721488,0.6883043327477929,0.6825769369953483,0.778837944149999,0.833631286706222,0.8131603821593624,0.7323258833995522,0.8088388017279726,0.8140323316319992,0.6060512963563303,0.3611750891504135,0.683513676012696,0.5910483937847273,,,0.7713699478291026,0.7302441364284045,0.8102168164443876,0.8097486825340581,0.6088650473835391,0.730270759041322,0.7222443946441899,0.2213399326000256,0.7302398956582052,0.8091464931657631,0.75361478539818,0.8059715698765841,0.7511011866617412,0.7924399789657799,0.8225737140099969,0.813245904358381,0.8350368664289323,0.1914625285545193,0.8055477284550024,0.8370102381616543,0.3730440625447637,0.8245188139413906,0.838911987997678,0.8349275487971289,0.8374197080842274,0.8651958104960005,0.8168086225224479,0.8334199549912922
29_Pima,0.6784306446766011,0.7646320552933481,0.7156935532339892,0.73285782468049,0.4168920471619734,0.6562549716285729,0.5891004224779481,0.7351911756907249,0.7667709603860636,0.7856587297378516,0.5195329762599211,0.7118753424899684,0.7461331777765993,0.7342542999063124,0.4821021371374025,0.2847748846582171,0.5937494475968252,0.6133089392091353,,,0.7090823920383235,0.6894256774672536,0.7061038341199555,0.735270721747892,0.6104938926304997,0.6893903236640682,0.6811440490710788,0.5606317724629226,0.6893726467624756,0.7036113909953863,0.6892135546481413,0.6732866663131287,0.699881564759329,0.6935002032843683,0.7040975057891853,0.7029661840872532,0.7221632992169132,0.3921885771861908,0.7066518180693289,0.6842728606529848,0.2881953651164024,0.6796061586325148,0.7333174241218999,0.7901928549963761,0.6994573191211045,0.8431970444220537,0.7114069045977621,0.6973228332537872
24_mnist,0.7976702405099971,0.8567938899697811,0.9056174193815456,0.9080510825019664,0.6008142567371776,0.5,0.5,0.9289911826799686,0.6234230243821667,0.9384795297429316,0.7355424928592127,0.9292946143974832,0.8683640352692802,0.9021285755681584,0.6888280829573209,0.5991996108788343,0.7328654220308812,0.7453738046942915,,,0.8914519600943824,0.9034041892619118,0.9012493273171338,0.9116001573043012,0.5873897834996066,0.9031703026038004,0.8361485283768679,0.7885062300782381,0.903151467483545,0.8620631700956246,0.8909115370286046,0.7721538270480607,0.8839243283520305,0.868528997806019,0.8468241089539265,0.836926149770253,0.893136151012129,0.5247880531522954,0.8190969491244775,0.8900997640435485,0.6049627437181769,0.8900836196547584,0.8682586827834582,0.9151517158587572,0.8903185412095872,0.9151517158587572,0.8920944239764871,0.8587848242745373
10_cover,0.968256173017669,0.8877484247564659,0.9630019004261368,0.9431639176871116,0.4948912818993229,0.8805490294550016,0.91900668259869,0.9941700435629238,0.7016692145717723,0.9773577983534344,0.9468644732554948,0.9906944540652316,0.7061231980265843,0.9464294533340516,0.5509266742093637,0.7924587781343884,0.5431785733527288,0.927174129511187,,,0.9181039721664216,0.9852253573160312,0.5625374809829109,0.9727318433299724,0.7087261019649496,0.9862776309004287,0.9756305864703512,0.916760589600314,0.9861856321241927,0.9899190988016346,0.9889340103801878,0.9736568419189237,0.9880541493171806,0.9936916499264972,0.966132745054274,0.997618293990728,,0.8545982792260269,0.9938678706760976,0.9873765653020542,0.8150260979883575,0.9848467793453248,0.9842499698548672,0.9611588783188508,0.9663952321944886,0.9626081697158148,0.9907356631031272,0.9776040504154897
