,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,ICL_noscaling,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
4_breastw,0.8959498301681796,0.993080605028504,0.9922469087479368,0.9919456485245672,0.3776836487719199,0.992827681304167,0.9907016018939274,0.4886845779129831,0.9871906362013824,0.9899798593012292,0.963041012980598,0.8789673022193534,0.9902110446336831,0.9928335707482956,0.8811297539480903,0.3088775947254785,0.953736591260732,0.8964888804576939,,,0.969455973657492,0.954155206002329,0.99182490752553,0.9905797682021172,0.9850258128664569,0.9527879045757042,0.9217116649627496,0.3169845429781317,0.9543235924929496,0.9368270194501864,0.9426713258450484,0.8691739529073579,0.939554836867286,0.9156488272439972,0.8711082704584421,0.9495086260176666,0.9310407507433562,0.8632743126244341,0.9214635048817376,0.3090620644041947,0.8516271048106065,0.9215397064281928,0.9617989814851492,0.8060980613506558,0.9754618612966712,,0.8821232115027029,0.8473642917700925
22_magic.gamma,0.8002823652803303,0.7941413304573168,0.791572065629601,0.8023603394114078,0.6447348753381459,0.722188411448084,0.6791812128140083,0.8698464920438538,0.7715374592267883,0.8586450188709244,0.7750448550397746,0.8636261142812927,0.7731786500612428,0.7520315855141062,0.7693372023823906,0.549193119228776,0.6867725282294366,0.7228599623355019,,,0.7613664800841379,0.8337475275449212,0.813322804061922,0.7858101051146031,0.6370060707333043,0.838978703689903,0.8713832121853629,0.7841418461148533,0.8336053507229372,0.8941031928780407,0.8600311920210801,0.8963629988089085,0.85782158163537,0.8785108844237429,0.8976752848139116,0.8912329223487281,0.8780484190427441,0.8793093765696124,0.8865956539626486,0.5532785897735613,0.8942761398552124,0.9011136474560478,0.8113472694202406,0.9108186572481672,0.8472841020126926,,0.9084916929356088,0.9016199744278974
12_fault,0.6635421365535947,0.5872481745249266,0.611212853206228,0.6189346090329619,0.5720225504353909,0.531885666005811,0.5171400144998644,0.5003654698524375,0.5389079706906275,0.619765467713196,0.5598538444775606,0.5043841658027888,0.5279663986730376,0.6035061137937449,0.6328691069746086,0.5017846962642176,0.5331166821859037,0.5369009621010121,,,0.6836196002907562,0.6750688823476764,0.6192541702764927,0.6251062536993754,0.5212339805404238,0.6762466655048227,0.6546196161392472,0.6536433395312142,0.6750651275199137,0.6542782287217876,0.6697353637078589,0.6427123269798326,0.6759083639856436,0.6522115044250316,0.6255482835944346,0.636648445534417,0.6260331053895221,0.6478239961711225,0.6478023005958583,0.5012155579789286,0.6601772459885437,0.666161178229577,0.6361809929364222,0.6369512744224981,0.6252698914245606,,0.6201563828358794,0.646444249977475
2_annthyroid,0.432207961632483,0.5646134081950177,0.6010920442931359,0.668455263591658,0.1382609068085007,0.296088944008305,0.4001766350549628,0.5240987959555341,0.3903493803417567,0.6807398342318777,0.5145726435125745,0.5353206370357855,0.5978888763346863,0.5656808247682636,0.3664831111631416,0.4192704089034686,0.2727965452961566,0.3825584001192105,,,0.5499893971703129,0.6929871337720517,0.5294156449246782,0.5618241382303739,0.3046100101284799,0.7018616973942113,0.5572318376552299,0.2427329056672257,0.693116967004202,0.7133466131930412,0.662080510862917,0.6276599973589926,0.71212457012413,0.4349315796431911,0.7521633356353962,0.8003869083344977,0.8202726340083489,0.6375142157681581,0.8192367103119349,0.4019404674449567,0.8192146343272946,0.8118217173872017,0.4781724076854034,0.8320676165405553,0.504087849932877,,0.8200720120823398,0.8224269738303387
25_musk,1.0,0.827011880759057,1.0,1.0,0.1739866401347695,0.9612923531875012,0.981979010777789,1.0,1.0,1.0,0.719477614482494,1.0,0.6428886826233696,1.0,0.1457093975558042,0.7613241935735309,1.0,0.5988474008817756,,,1.0,1.0,1.0,1.0,0.954150841020076,1.0,1.0,1.0,0.9999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7593249748159633,1.0,1.0,0.99745306927912,1.0,0.99745306927912,,1.0,0.9999999999999999
30_satellite,0.8463850831454931,0.8098573327476611,0.8090116058484533,0.7715909992845429,0.5260758117662274,0.7332987914876716,0.6957027082442933,0.8583281777184248,0.8648809643884268,0.8600967476747796,0.7852126426645101,0.8586284749789131,0.7858822446381466,0.7778822416262536,0.5344956555203284,0.6380376144631978,0.8303352576986255,0.6455732248212783,,,0.8491634764993367,0.8373732930286563,0.7958357328118906,0.7859530688760351,0.6964488336356838,0.842059417707189,0.8317914358894116,0.7646164861947202,0.8374295482017808,0.8327356064643399,0.8327743718118377,0.8304423796901438,0.8275835930535294,0.8333284458027104,0.8611914418128546,0.8582795538907029,0.8341583323560311,0.8513262464279538,0.855037070557175,0.6100919477363853,0.8532646584158708,0.8571195373063893,0.8780852350858883,0.8586650458324987,0.8772881429756771,,0.8572765471930459,0.8453354330032219
35_SpamBase,0.7695047209497198,0.8850203360868065,0.8219258916305452,0.8261848251158644,0.5007103403155841,0.7357511538025906,0.7126158924809225,0.6725435331641314,0.7842230708409839,0.8332015996254555,0.7974348981758091,0.7270505812373262,0.8184604102709828,0.818375215673548,0.6725740316477147,0.5516690356932403,0.7433716855995343,0.6963794469498193,,,0.7874849016476977,0.7606643935337483,0.8145227756680611,0.8138775574255035,0.6330797492528157,0.7606764748815107,0.7536330032299938,0.4092472291483249,0.7606545788558686,0.8138400510413069,0.7652509936156151,0.8051265317033277,0.7737217861698883,0.8033596033789703,0.8394164729886255,0.8356860260095421,0.8367371465674092,0.8215702918234546,0.8373863615027247,0.5616299350086331,0.8392957674915262,0.8374223916996983,0.8705548319936549,0.8404746900396919,0.9017903401989804,,0.8336856909003164,0.8348965435898208
29_Pima,0.6822298052740174,0.7465526131557669,0.7446870891384549,0.7509810715418702,0.5052570765251447,0.7140601652177189,0.6709183715429011,0.7006714863627713,0.7637304777161852,0.7613804728172731,0.5710996680883802,0.6894723806843821,0.7271629872509857,0.7360257923287653,0.5517026844604432,0.4634969776335166,0.592117609242671,0.6596514295589482,,,0.7129294361795738,0.6999819015030535,0.7045629971008366,0.7305125888628238,0.6008122634959849,0.7011783111619171,0.6872493685420675,0.6073849870736334,0.6998258101198898,0.7194356224704284,0.712716379154319,0.6898557677585097,0.7138692976743558,0.7178976227710305,0.718891412685068,0.6919984516059642,0.6925912869590344,0.7424991985287877,0.7049911724643899,0.4634048452014504,0.6933751645694487,0.7077470388380149,0.7632126006216435,0.7070608899820994,0.800130607804588,,0.687154351870297,0.7124929440348531
24_mnist,0.556365708611129,0.5013282684690694,0.6620157786382563,0.6618873834225232,0.324328384981029,0.1686340640809443,0.1686340640809443,0.7040495569080835,0.2220883413170798,0.7271850311633586,0.3578007011280415,0.7097347376401963,0.6233444991474412,0.6498708132676647,0.400102033649447,0.3858739161047412,0.4509720700736568,0.400503694734046,,,0.6200981306705763,0.6987376974519223,0.6514633445948372,0.6875673012688494,0.3607787739728199,0.7146537541552811,0.5965829519350206,0.589559044859365,0.6986568830869794,0.7052597886792303,0.6730805966108085,0.589061025235545,0.7102520954038598,0.6627781803221672,0.6297478938713569,0.5457176440691315,0.5773859424347378,0.563188937209103,0.5802319926293914,0.3918208320241556,0.5357915768589486,0.4841930180507142,0.6994167532936731,0.546965907467467,0.6994167532936731,,0.5520970993143689,0.5654706343982244
10_cover,0.598300385604372,0.0852748384169473,0.2114194867608772,0.1540087666124396,0.0210615918922295,0.1104081342416936,0.1675517554433364,0.7712020150015201,0.0514781537579979,0.5395820866084752,0.0921855526144205,0.8244002581886406,0.0296406640886597,0.1494967646593456,0.0269112773995914,0.0442554397841525,0.0207500096411675,0.1582143492288583,,,0.2533892418021408,0.6765585112621141,0.0389586491368681,0.2170125959046585,0.4952584494623291,0.6163713502103331,0.8040284056339551,0.2149556912706031,0.6763014446920977,0.7486631355615977,0.6973776470105262,0.8051024179733581,0.7608320261825161,0.7755472838073793,0.821103158807072,0.6787782536962506,0.390192300570012,0.7888544674409086,0.6028653906768909,0.0568897239548973,0.643439654109392,0.7258692235650449,0.3436594093304669,0.6496817636842817,0.6294029767917688,,0.6780212871335884,0.6558916418172874
