,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_bins_mean_420_t0,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
34_smtp,0.0005930250234384,0.010756868676743,0.6504455845251778,0.4784638029354803,,0.009607621965251,0.6305915512818326,0.0028877628537697,0.0115096960170719,0.4788614321016675,0.1015014492573557,0.4743133891669062,0.0114697334915243,0.4702323613595083,,,0.6541743208911472,0.3843603218662336,,,0.0008473773301868,0.274626215551593,0.536719083044877,0.4788874725654511,0.5290677668326609,0.1498204036949967,0.0044024397572595,0.3269915587382647,0.0385744801660683,0.0194030806496853,0.0674977738151188,0.011535961628846,0.0067266754715498,0.0121437627113961,0.4182101715299856,0.3044453613183202,,0.0006435012735129,0.0092484334120685,0.2625506371372604,,0.6130079028824255,0.4781644673982311,0.0143673397186641,0.4783964763468056,0.4767643054083445,0.4783772513626288,0.47938716180241603
3_backdoor,0.864971017178828,0.0850860872801187,0.075837685025158,0.0952350990089104,,0.0472936030617823,0.0472936030617823,0.5030833757740444,0.0818065944345084,0.4632547616377396,0.0412357831438116,0.5246265816014644,0.1528759325598084,0.0768196014321274,,,0.8415867418096437,0.0653675446864198,,,0.441819818537415,0.3885182506921341,0.2893356969047715,0.0507974930687525,0.0472936030617823,0.3733314980859709,0.8544933861698476,0.885067389181205,0.3628094241045682,0.5519721271045359,0.529174940341792,0.8697536304881932,0.4766296889104109,0.6087902499681431,0.5463541782841113,0.5060324676615907,,0.7242651840233474,0.8006726351232217,0.5273614947179008,,0.6419493509509144,0.5522829355395398,0.8916106662825987,0.6742034016969023,0.8916106662825987,0.6326470583211914,0.6575757875654321
18_Ionosphere,0.9644535208443634,0.9371008089145988,0.9725258864469934,0.9855724542703476,,0.7939238530304955,0.7721229003635695,0.9576636953376848,0.6694255406427934,0.97783230743558,0.8102358309012445,0.955070064564218,0.9624114455041644,0.9154461922385924,,,0.9830548551687244,0.7835409597753592,,,0.9783875186851724,0.9765627944168476,0.8863604944237287,0.9531403030072328,0.9332741952818184,0.9765661653163088,0.9781127682261472,0.9157791422319445,0.9765662112124778,0.9736779397380642,0.978106984823084,0.979155028364587,0.979068207411365,0.9725946534812506,0.97153351872538,0.9717773978427224,,0.6558695825184113,0.9689927008300152,0.9707559848705376,,0.9732474741920216,0.9694632197151734,0.9918917672670068,0.9713933297533816,0.994452657988634,0.9755052844277446,
44_Wilt,0.3610943202251517,0.0970603722828837,0.0712125485268203,0.0826276530027296,,0.0686567704996039,0.076800766363352,0.1375117450833584,0.0786839998133221,0.1224557065623282,0.0857596686982809,0.1574407256147934,0.2147977634411986,0.0640621672503555,,,0.0701332875004925,0.1020225782124129,,,0.1782525704213315,0.1023574553865756,0.0724775105720573,0.0731283319339165,0.1012608353033884,0.1031705470236998,0.2455862702258634,0.175706882115222,0.1027617566885575,0.1380064476683767,0.1123588948200401,0.2568921378285484,0.1121163486351253,0.1269053869525095,0.2445560392781471,0.2912688388667699,,0.0798094344181827,0.1394235250524161,0.266761143658508,,0.3093537137421858,0.2592420918558524,0.3000066438314734,0.2487763000329256,0.2141315167205024,0.2620985991101342,
13_fraud,0.6926330849890211,0.2292411750823898,0.3670951046396099,0.3054011797289573,,0.4122409351004434,0.3788566425003812,0.6525828201930203,0.3332902614013855,0.4934233451974891,0.3138844601028418,0.574963726829421,0.6076007513624302,0.2883844230394868,,,0.1152196243977751,0.0076755691853649,,,0.7365154759930056,0.7098617435297895,0.5173046415715632,0.5971370352334335,0.4369936087788802,0.7097289740704007,0.6702819683448942,0.5435267999047814,0.7091384547307293,0.7547771672038017,0.7146332692480437,0.7281870805992376,0.7336690134405026,0.7695290007622206,0.7303673427395952,0.2760273717959027,,0.0034973177038578,0.7414538053762425,0.3451658197884716,,0.4769624910021117,0.7701708170957972,0.6702099002095917,0.7227945013055856,0.6565006268594624,0.6447351125436707,
21_Lymphography,0.9675171829394597,0.9620378398808334,1.0,0.9811346548188652,,0.9388414217361586,0.9355982836347836,0.9068677578864336,0.932699732910146,0.9927896664738772,0.19819666099032,0.910063246608238,0.9722616160998704,0.9927896664738772,,,0.9127764686992283,0.9409610983981692,,,0.8260869565217391,1.0,0.9927896664738768,0.992789666473877,0.985645933014354,1.0,0.9877600979192168,0.8288231610698322,1.0,0.9877600979192168,1.0,0.9874615637221243,1.0,1.0,0.9805988578484336,0.8885648249940307,,0.6791772771102386,0.9877600979192168,0.9710525082260268,,0.851258581235698,0.7916666666666666,1.0,0.8993135011441646,1.0,0.9713213796382738,
1_ALOI,0.0654053837820815,0.0585310414206968,0.0652039189672353,0.0638909610969668,,0.0571825286598036,0.0605612609556603,0.0706424633160753,0.0641556084304313,0.0601543769403696,0.0562831985322376,0.0653746136765728,0.0573508400760323,0.065374510404453,,,0.0650783041547898,0.0531898851563519,,,0.0588784332839381,0.0618838342485076,0.0637705474177744,0.0650141869483494,0.0619115878889727,0.0617795012678226,0.0637863949961307,0.0647268066169926,0.0618595356922115,0.0615383526443644,0.061318497168788,0.059492951469571,0.0610166886712134,0.0627441409930491,0.0570640545730047,0.0573266393625303,,0.0592121733050845,0.0601758023957587,0.057883968139472,,0.0574175584793413,0.0568727301615312,0.0541176200934716,0.0559200122820034,0.0546768815128107,0.0594643421329173,
11_donors,0.9835970068162824,0.382734560384619,0.4185575773766543,0.4531168167360216,,0.3266404929516351,0.4057084489500575,0.5502508906557815,0.3865526813898691,0.8812704980708796,0.4947241201159215,0.6377164862477835,0.1684449586712159,0.3529364573066885,,,0.0838301567994913,0.3612214236496007,,,0.8648845462033865,0.8624119598757394,0.2713364718900512,0.4830942794843971,0.6423264363097269,0.8625262439421328,0.9783844219920412,0.8557468170033433,0.8596936611288455,0.8820550091966597,0.87286297147966,0.9528105209646918,0.9227351625658656,0.9254656233481104,0.6132727237794746,0.5346940974133974,,0.1150992405484581,0.8697766506357204,0.7598453765245948,,0.5367712454390823,0.7259080367778816,0.9740635707604064,0.7468033079502858,0.9789818242411592,0.7403944873008761,
20_letter,0.0887159546917591,0.0827368650542561,0.0825570520794348,0.0824663416791827,,0.0884615744869789,0.106538546871103,0.1136356650416808,0.0873080222132282,0.0869813749622241,0.0792161855373591,0.1125529610187776,0.0740645165532043,0.0801026827954405,,,0.0823590782438681,0.0911403102199326,,,0.0865506764088854,0.0849562891026341,0.0819135372239841,0.0814303307266396,0.1044387136663553,0.0849581602788721,0.0879554759055007,0.2759309256334597,0.0849544972752091,0.0874080163859697,0.0872084921654352,0.0883116694566328,0.0868823728069692,0.087558197623042,0.0890914894350628,0.0890198917727892,,0.0861634354943261,0.0894505529837787,0.0894727560878638,,0.0905774158590541,0.0940543678291321,0.108524825553027,0.0908535713033389,0.1316458289516172,0.0903802761906642,
15_Hepatitis,0.8489903914393044,0.5383144387070196,0.7524386612944831,0.5813533844371158,,0.5216622919893081,0.4439304120948673,0.416221814806269,0.5464465824839391,0.9120654127989996,0.5880802931697051,0.3794142982152815,0.5511625481549524,0.6085611271404281,,,0.9852004110996916,0.3814317558064637,,,0.7364737125227993,0.6256396110550223,0.5111968787729064,0.5873783046139762,0.8313643821784678,0.6262348992916301,0.7932616369639852,0.1882465795670816,0.6264722895194824,0.9925751424954748,0.8574108681728985,1.0,0.8161791875678129,0.9194599964384136,0.9845692731421104,0.9192403672203064,,0.4628934140262822,0.979781526633077,0.987761194691256,,0.9880312513451766,0.9880464386602664,1.0,0.9852241409885882,1.0,0.9880312513451766,
5_campaign,0.3450856199040937,0.4579950250890661,0.4943211379772424,0.4863507636753216,,0.5104971409996778,0.4951149783738828,0.2637022209416343,0.4969469125586042,0.490401815136511,0.2673131622742729,0.4024154564653717,0.4780614644602975,0.4884305541416397,,,0.3039709856794776,0.3206238244879371,,,0.4183367626098339,0.4135845087763631,0.4237468557518259,0.4431172882993543,0.2030666991720165,0.4137053698795687,0.358462615715253,0.3696411415902584,0.4141656775905008,0.4048981527239473,0.4590825646269802,0.266639084329406,0.407231912782088,0.389808903321839,0.4137988400003068,0.4007049149957305,,0.461027740352163,0.4057938397400584,0.478929147170631,,0.5177850600468634,0.5218700303504031,0.4972160867717245,0.5172751820676968,0.4713840562619615,0.4220236874326087,
33_skin,0.9684938740672652,0.6320803646485313,0.6571279472587521,0.6888064881836851,,0.2948818006598213,0.3021531275536324,0.4840299245849664,0.5320835595905025,0.9874498050091016,0.5640711679902568,0.6171842569973747,0.6187364127629035,0.3602889546998475,,,0.4272045787038526,0.5139035782787991,,,0.8942202382623059,0.9383276178613712,0.756556527155777,0.6816471101508783,0.7957480106381809,0.9388762877922788,0.9335869513768456,0.6398545117055854,0.9392391984940938,0.9558680617299946,0.9137277798591488,0.9453900061857295,0.9201587802273644,0.921770754007692,0.6995384020790505,0.7026112735522216,,0.2625735020739645,0.9258431173294828,0.6933692910803315,,0.6891111850704714,0.6842452121014679,0.3313432988942289,0.6921923904714461,0.6402209859624969,0.7043376330591242,
28_pendigits,0.0761903145217579,0.6009902071153912,0.5177817899536089,0.5137480180500786,,0.3085971850558995,0.4144841384504422,0.8222039975673924,0.4233351234040988,0.9699016482203489,0.317773126834978,0.7855157050100986,0.1327378474880129,0.3863421347985567,,,0.1011761598312475,0.3521983347445717,,,0.047020143348077,0.4268583837757842,0.2905691600034933,0.3735499375723692,0.1651963076399989,0.4271158557644851,0.57331806913104,0.2157144860769971,0.4271128469317296,0.81862459222923,0.5818069282585853,0.8998402502631503,0.5772874062988425,0.7786617814617244,0.4566308250672344,0.4247861840882133,,0.0515931845639994,0.7620944679892251,0.5188632824097953,,0.4818635270988011,0.5316033780797924,0.5574840018127603,0.4926113463345374,0.8888993635090008,0.5070576618081898,
7_Cardiotocography,0.5046636884992203,0.6235061446155098,0.6618926229389422,0.6275347585729844,,0.5606633117310698,0.6897821607158027,0.5558521906073488,0.5070169413486736,0.5742685773039862,0.580502579599867,0.57320053037476,0.5200858393739182,0.69688201306812,,,0.4014963939221485,0.4914984065440355,,,0.5885144117327177,0.6475513413899531,0.736187281580282,0.6884151643890322,0.5537989201246312,0.6475529906741452,0.5637624081378363,0.4814221331504263,0.6475646045495002,0.5789091878821047,0.5848564244475074,0.527450733955828,0.581577305948632,0.5749720904286425,0.447294081832821,0.4751206620447117,,0.2993539372095901,0.5465334499786624,0.5476233569224386,,0.5460937390483638,0.5214772810165461,0.5025527922941635,0.5493094467400342,0.481658693940603,0.5271031873421255,
14_glass,0.3017980609284109,0.2385316075504528,0.2586871437057605,0.3395512172746663,,0.2297778144645826,0.2546214224108684,0.4049495570590783,0.3079901374488782,0.4585315953925492,0.164420243828128,0.4264648852329965,0.2220510212196317,0.2252596532182373,,,0.5764889496468444,0.2807931087518699,,,0.2714834645272408,0.2615508276278304,0.241918530562503,0.223298202221284,0.1277336706799278,0.2577074037332105,0.2740471695310754,0.2340327859232576,0.2572243713233,0.4592195381699379,0.3646765098201617,0.5454416080776967,0.3545123383160004,0.4335506061008655,0.5049674815508146,0.4601959923169529,,0.4588947778017719,0.4547504639390942,0.4135555815710584,,0.4835437867695612,0.5636674606235887,0.793060776942356,0.4879642740276166,0.8781521928435867,0.4361056420955912,
39_vertebral,0.3602805004622979,0.2364356594474319,0.2421736285584738,0.2958589252323375,,0.1615099720664808,0.2103855572242312,0.3512376763387084,0.2201560521284077,0.2775805531257851,0.1870087361866613,0.3629369741331888,0.2355847061116683,0.2094215704693388,,,0.2799303160287804,0.1713407446572157,,,0.2587143448278147,0.2513795852202576,0.2379843380221675,0.2098776609850522,0.2369279514502125,0.2497531875861677,0.3066237599075191,0.2122702876485122,0.2521421347207195,0.2567803280271407,0.2985752728982124,0.3536377672622913,0.2924042400593913,0.253601572854635,0.4294921775924201,0.4083826706073584,,0.1763295972896937,0.2380772599251188,0.4108843959734186,,0.5202321910813955,0.4668620486227128,0.5629832922313963,0.5181878624969589,0.7392565897287072,0.4080052696747419,
SVHN_7,,0.1754996710176852,0.1755777056142536,0.1764056966302382,,0.0951148495632481,0.0951148495632481,0.1799239844690793,0.1608192953386915,0.1741350108155871,0.1620357087706148,0.1749020860805892,0.1208389996656195,0.1756797050879624,,,0.1280916366188214,,,,,,,,,0.1887155973873109,,,,0.1744945641768768,0.1859855040798472,0.1730657773428819,0.1874055036211893,0.1812680816580111,0.1913733680879645,0.1817581554407059,,0.1181423231838512,0.1815920892202626,0.1699276063085639,,0.1772108682776966,0.1863770114662502,0.1689430292421315,0.1723444465443142,0.1637126944305751,0.175325616945919,
MVTec-AD_tile,,0.8097722643465136,0.7789832147814815,0.8027064058199708,,0.375,0.375,0.7924311559581918,0.8069988274176179,0.79983569812424,0.7579308528201893,0.7877638442987066,0.8395467180233204,0.7922459762687123,,,0.8659581355349525,,,,,,,,,0.7952592585162126,,,,0.8532919208342206,0.8280667280723721,0.8397501430051704,0.8294576204974727,0.8460061437682616,0.849102382706418,0.8451208774641766,,0.6871490134486288,0.8488986740393181,0.8603423427569643,,0.8691565011736756,0.8881741103051285,0.8800361209408863,0.8615315599394966,0.8913277764636173,0.8606864548869178,
MVTec-AD_transistor,,0.5942262129868988,0.6531336671841858,0.6727565854419189,,0.2376760563380281,0.2376760563380281,0.6731563225304669,0.5372508137742463,0.673398984903636,0.5281606166882481,0.678094691757746,0.7703239315688916,0.6451783470298319,,,0.7944868683181887,,,,,,,,,0.6493867165705891,,,,0.772565760990738,0.7463033613813312,0.7985066035785837,0.7675014713380085,0.7853441503450647,0.7625273441731045,0.7598830349631587,,0.6993708351157953,0.7983660722781536,0.7639996712169661,,0.7595005650446378,0.7785461988988609,0.854330409673379,0.7802602615437523,0.8510823911473051,0.7919115215835146,
CIFAR10_9,,0.1711947017035395,0.2278039698858059,0.2260057406720804,,0.0951863916033297,0.0951863916033297,0.2673104345626783,0.1473251357330773,0.2268480014236382,0.2234520122092948,0.260890737216514,0.1920729998007035,0.2245225372863423,,,0.196852920924868,,,,,,,,,0.2560670095120354,,,,0.2486547920690958,0.2537631375878219,0.2526853146014746,0.2492010154541214,0.2461000455593577,0.2489567097788567,0.2157171499412596,,0.1498636868965723,0.249503348031557,0.2198872060824349,,0.2322222799617922,0.2397461688031124,0.1721659893236798,0.2299455145986243,0.1999410901752385,0.2202446344070174,
FashionMNIST_3,,0.3736540727668604,0.5156429913597584,0.529397145509582,,0.0950226244343891,0.0950226244343891,0.598658354475083,0.2424007948125247,0.5385620950111845,0.3388276493682084,0.5978399903020002,0.2956485563182301,0.5012245576589773,,,0.3065750893661488,,,,,,,,,0.602138691455805,,,,0.5902757601834334,0.601607043310233,0.5777199189890081,0.5948104873359812,0.590929663611145,0.539673631117092,0.5109808748692624,,0.3077622154891146,0.5859541543177593,0.5209967674805821,,0.5370745044380889,0.5266622376585036,0.5641749328865067,0.5445041063171062,0.5843980879343663,0.5324825823832905,
CIFAR10_2,,0.1309078519111025,0.1383328853882757,0.1381721610659884,,0.1207425748458677,0.1248324861263281,0.156828336495117,0.1151453551364978,0.1403017699672351,0.12402052387554,0.1553506680222813,0.1305662921309447,0.1369470142473615,,,0.1080963574417769,,,,,,,,,0.1564501097794586,,,,0.1460134011252413,0.1526151338303753,0.1507384760905317,0.1575228161670107,0.147613720507193,0.1510242089980987,0.151353830450276,,0.1016955655452765,0.1541118205060181,0.1418249424329107,,0.1442006171844763,0.1323110094500421,0.1216291029593166,0.1403204610666376,0.133520881204253,0.1488942639157021,
MVTec-AD_leather,,0.9915299149559818,0.9912634534813614,0.9919308247269842,,0.4292452830188679,0.4292452830188679,0.9885234730210832,0.98626085943887,0.993259849682573,0.9820638032320922,0.9858989099052112,0.9727690296735018,0.9913971777759936,,,0.9976070431942868,,,,,,,,,0.992784505087201,,,,0.9965220291226962,0.995349255833072,0.9954331653212412,0.9956378112930602,0.9969459328957712,0.9955904092298796,0.9933871357801254,,0.8832509625767224,0.9927568137044716,0.9963092484014916,,0.9958331144363008,0.9970118036950696,0.9948133166482752,0.9961525789577392,0.9950808981163188,0.9948392237346626,
SVHN_0,,0.1366947356467176,0.138957035558302,0.1443769119008515,,0.0950987564008778,0.0950987564008778,0.1718153209092629,0.0986605804480427,0.1468590729643555,0.1101573244102861,0.169334880802454,0.1325624212692691,0.136328623268768,,,0.1176941450674883,,,,,,,,,0.1525259647622828,,,,0.1550331153535944,0.165154977034153,0.1585431891842801,0.1613001785745267,0.1715853970763793,0.1662883936484908,0.1499466634367161,,0.1342486994417114,0.1542290303195537,0.1759689051993787,,0.1695704901129802,0.153774371402161,0.1693820046398133,0.1530288051069212,0.1718057786939417,0.1444563600655411,
SVHN_1,,0.1569940020345196,0.1621032543569857,0.1585491194262299,,0.0952380952380952,0.0952380952380952,0.1487737140067616,0.1440506599787906,0.1615493527319394,0.1441998314647739,0.1448811113652918,0.1187498027014302,0.1631788855548172,,,0.170677955281732,,,,,,,,,0.1631020077000407,,,,0.1572423932391361,0.168498592933723,0.172448011435572,0.1611837854527829,0.1578762207305847,0.1519650601064344,0.1301974186462635,,0.0908868203974784,0.1689743458170453,0.1391184409613847,,0.1407923049687731,0.1668576974908287,0.1312116215584896,0.1659920384428065,0.1336868506583708,0.1578800130255771,
FashionMNIST_4,,0.2381773748673938,0.4971284557313334,0.4986115603812741,,0.0950226244343891,0.0950226244343891,0.5954296102900865,0.1266219751058535,0.5192196415197144,0.317135791529729,0.5831595359765553,0.418725301257414,0.4853741510118353,,,0.3145499917385466,,,,,,,,,0.5411806645890967,,,,0.5500872473094695,0.5361227830551241,0.5653854769833918,0.5442042591842348,0.5621558218044357,0.5001950891232156,0.5435530615734694,,0.2019847363112098,0.5482902950869543,0.504267036341493,,0.5127681190995834,0.5254132420536407,0.593901599773313,0.543597160204513,0.5952713603605226,0.4994971754401457,
MNIST-C_impulse_noise,,0.898870576570311,0.9780421085657768,0.9945049905451392,,0.0952380952380952,0.0952380952380952,0.9937433398953148,0.4889094399014711,0.9944374525034148,0.9798358823973294,0.9907206055861344,0.6816492564834096,0.9944906922157007,,,0.9813295973904717,,,,,,,,,0.9541984732824428,,,,0.9541984732824428,0.9578544061302682,0.9596928982725528,0.9541984732824428,0.9541984732824428,0.6361031435171659,0.976254757916284,,0.9090905388993936,0.9505703422053232,0.9926456813896016,,0.905950595038342,0.8865732682060391,0.9945516015219932,0.8927130441371913,0.9990210806268623,0.9305495741416576,
MNIST-C_translate,,0.1276201572604876,0.1496420331304298,0.1590102006758242,,0.0952380952380952,0.0952380952380952,0.2671668097565775,0.1007772378442499,0.1932052516828379,0.1069991489431169,0.2614822251802279,0.1273880485919159,0.141719308611639,,,0.1202142213440079,,,,,,,,,0.2911997608008147,,,,0.3032226290435946,0.2742609239733907,0.3670445624727633,0.2908003275765957,0.278828280554478,0.2229913481143589,0.2427597100428466,,0.1516493996875895,0.3143933830390939,0.2479045950694739,,0.2831254706311791,0.2516672364498311,0.2809370149488266,0.2619197750822257,0.2787273989761581,0.2524130982082225,
FashionMNIST_8,,0.1894321107405029,0.2367589631641543,0.2482620650133384,,0.0950226244343891,0.0950226244343891,0.3950883618264888,0.13923009744682,0.2740429607919397,0.1979617808706065,0.3801907334217596,0.1747392672994444,0.2251157635576375,,,0.162874330884047,,,,,,,,,0.3368683379101159,,,,0.3072433002109708,0.3213385321537835,0.3297976675146274,0.3319394493368198,0.3226565455658169,0.2751662972279013,0.2757268779677321,,0.2812049401090494,0.3321438765996389,0.2927506437854674,,0.2884988179182026,0.2988674612505537,0.329433469154904,0.2951051285142411,0.3258651270347129,0.3044535737371261,
SVHN_8,,0.1107172184443755,0.1476940477378042,0.1516737738219502,,0.0950502152080344,0.0950502152080344,0.1702125738163273,0.0881560253504144,0.1543974334210501,0.1312187627855404,0.1669026600121003,0.1265459395160249,0.1452294033136037,,,0.1297884967795718,,,,,,,,,0.1645890993172366,,,,0.1626208621556364,0.1657385631352479,0.159430534278168,0.1622487979726565,0.1640569096624765,0.1542758602406319,0.1558965788654127,,0.1305663970803895,0.1508625478908449,0.1399950600919617,,0.1514695373185264,0.1527183649764959,0.1638158392572432,0.1619064190174796,0.1651894222171334,0.1585151687837304,
MVTec-AD_zipper,,0.7770275586875576,0.819169760566518,0.8570693350275773,,0.4662576687116564,0.4662576687116564,0.8771472673371443,0.7578959242530219,0.8510544870744378,0.7644252088619206,0.8790496920702081,0.9148413550813652,0.7980138059316793,,,0.9452860347213704,,,,,,,,,0.8987730264633793,,,,0.9382831580411728,0.928644129589882,0.9371110174144592,0.9267069086432296,0.9432145128188842,0.9438241779581898,0.9545888647202936,,0.6059068112782462,0.9397258457711718,0.9171222575563808,,0.9484437870093324,0.9355531925103988,0.963856283272782,0.9531329878642782,0.9678244037519802,0.9153511001968287,
MVTec-AD_bottle,,0.961113255612568,0.9622337749391392,0.9654241103365656,,0.3536184210526316,0.3536184210526316,0.967071216640844,0.9569514204187892,0.9691339090845538,0.9477297342966918,0.96547054409744,0.9806089708840252,0.9590652692221804,,,0.9697179232420852,,,,,,,,,0.9724025177456038,,,,0.9673005301562536,0.968095960975744,0.9663075714925096,0.966157926148594,0.9693605649237024,0.969221361190002,0.966260107275586,,0.2744576840288855,0.9702162435305892,0.9652966270319472,,0.9736196758245392,0.9708417045380442,0.9863297676304932,0.9628498899393656,0.9865709277004364,0.9628095386982426,
FashionMNIST_0,,0.2951317785536835,0.4204660419085224,0.4237867000463141,,0.0950226244343891,0.0950226244343891,0.5155989720895026,0.2342846618031979,0.4538951081098276,0.2765410645527127,0.5057132403305779,0.2815177186557838,0.4100381288673439,,,0.2201976360894576,,,,,,,,,0.4821367627913957,,,,0.4713812336953435,0.4818103874065342,0.4763906963982655,0.4908452479849257,0.486225887554474,0.4102378964187924,0.411748024347746,,0.3050289210185554,0.466609000949822,0.4383081894209409,,0.426943905068141,0.4427300790355214,0.5066226885287901,0.4250189428072251,0.5340660499210235,0.4442635713483862,
CIFAR10_6,,0.1808646962470189,0.1955613729037811,0.2006118853235215,,0.1480045331369206,0.1551624824036047,0.2440429560965373,0.1339319826178096,0.204974759356077,0.1221557617610673,0.2326578330482049,0.1549420042973243,0.1936038654614079,,,0.1180471748276664,,,,,,,,,0.2279325511946054,,,,0.2098981072385304,0.2187338398433607,0.212916666560658,0.2246783523128721,0.2329038461859168,0.1861766587261902,0.1967375206916821,,0.1134515987085392,0.2274003873952138,0.1990716928126593,,0.2074455108472328,0.2234428874920884,0.1546052367382056,0.2184402997037296,0.1721540465821882,0.1982146839773419,
MNIST-C_stripe,,0.8736200020434122,0.9793222770472524,0.9801526286359497,,0.0952380952380952,0.0952380952380952,0.9873037026691294,0.6528983787337499,0.9830584404016564,0.8559211949119047,0.9874386565120472,0.8884910482220469,0.9789415542813324,,,0.8627008025291185,,,,,,,,,0.976552201262321,,,,0.9785943975753364,0.9769570877884688,0.9765275639443988,0.9751893390819976,0.9797415595450282,0.9712648579909344,0.6303661433158347,,0.9734678066421184,0.9749934343164928,0.965903194717142,,0.9008853140171712,0.8736614649913719,0.9929715980289072,0.8858780020775286,0.9898228938380698,0.9430798015171894,
MNIST-C_spatter,,0.3798637871477153,0.4522251364471162,0.4564003819091544,,0.0952380952380952,0.0952380952380952,0.6160390081462667,0.2473916762721516,0.5149239087527784,0.3235171142077058,0.5957551635452871,0.2627677119966305,0.4286098746343807,,,0.2869060632806511,,,,,,,,,0.6046550489924711,,,,0.6086021540658506,0.618308155345206,0.5973497410358639,0.6149379243247548,0.6115692371490462,0.5106293014895164,0.4629352537203595,,0.2748181447326266,0.6341396995786622,0.4915486084449242,,0.4939548556745526,0.4825755083507827,0.5547314118691881,0.4774612410378397,0.5591309502081848,0.5339846535626168,
FashionMNIST_1,,0.6172674638137218,0.827817853106548,0.827374707452134,,0.0950226244343891,0.0950226244343891,0.8501540952611432,0.4116798416135708,0.8344015027420897,0.6987480355751244,0.8494499083959735,0.5000154716929112,0.8062303951704675,,,0.595021136683879,,,,,,,,,0.8120638281953846,,,,0.8129721463059825,0.8193871755527413,0.8054114590339939,0.8074746496630938,0.806931243149238,0.592393108330555,0.6615997456639483,,0.5823387850971208,0.8120677730489574,0.8030622141368738,,0.7679534265461703,0.7335066010568698,0.8464096825764751,0.732711030473378,0.8247605657204451,0.7575119687797177,
MNIST-C_fog,,0.3678174788232075,0.6051766116048254,0.6289063192793013,,0.0952380952380952,0.0952380952380952,0.7906413381126638,0.1570519121841335,0.6825732439246149,0.3544247048179902,0.7804260109750886,0.3077310617427292,0.585516067222762,,,0.3553335091624885,,,,,,,,,0.8082469046050734,,,,0.8144366340997958,0.812883732777333,0.8228258706856031,0.8109523634097817,0.8167576834771669,0.5463667335983731,0.7030215664961195,,0.7172309646022005,0.8282549553263642,0.7478725691201302,,0.6711267684766445,0.6891023216988648,0.7438107703588112,0.6800610815438775,0.7828862828964147,0.7297614000801259,
MNIST-C_glass_blur,,0.557919282318657,0.7629720534767102,0.7572311372246291,,0.0952380952380952,0.0952380952380952,0.8105190459301741,0.3357300942449788,0.7938301202340873,0.4042547145946196,0.8055886933592793,0.3364385529083286,0.7384851932360635,,,0.4780735499809637,,,,,,,,,0.8556050928955281,,,,0.8507951988895189,0.8331309645321934,0.8414434012141438,0.8477997225715243,0.858363088118298,0.7622997265636251,0.6548872718890352,,0.7282776173671213,0.8465383872115322,0.7675157641778089,,0.75130303000466,0.7215211574045416,0.7992345498975192,0.7364379289038955,0.8246735418341935,0.7788639684977413,
CIFAR10_3,,0.1109190918899303,0.1270887098480919,0.1273999983861488,,0.0978171155397036,0.1050274301390599,0.1438176894800055,0.0927976005324082,0.1240815628630788,0.1064736621309878,0.1404455654450727,0.111417514546994,0.1249167419897994,,,0.1088157213450872,,,,,,,,,0.1438607673650104,,,,0.1408538482506488,0.1420525914669183,0.1340872158471358,0.1432409490652895,0.1366096027180776,0.1189454848210478,0.1336231156651616,,0.1069085819076088,0.145277578865782,0.1340896060948317,,0.1327162986954393,0.1361862990960243,0.1059102136689964,0.1344287124247972,0.113692707629689,0.1251245160954407,
MVTec-AD_pill,,0.6786998371750099,0.6734189739513106,0.6987333558819343,,0.4615384615384615,0.4615384615384615,0.7229548778126411,0.6666076709899013,0.7135677110885623,0.6691524744708328,0.7186089059953031,0.7944010680931151,0.6659487947218494,,,0.7438825127680251,,,,,,,,,0.6757642300063018,,,,0.7446520366335613,0.7823957274416848,0.7489850302694214,0.7504858578516819,0.7696102618815651,0.7957838866998875,0.8360911480220017,,0.6016907213390137,0.7474106647589578,0.8274473726926558,,0.8537506948246883,0.8448257661769497,0.8562124411307381,0.845750341009766,0.8442483967125767,0.8258330786776368,
FashionMNIST_7,,0.8433232369742684,0.8592094040100299,0.8862589414471369,,0.0950226244343891,0.0950226244343891,0.8935675802203716,0.7765811235258768,0.8863565490351943,0.8498719455432201,0.8900606491098673,0.6759008994012737,0.8814508962793524,,,0.8221332169409586,,,,,,,,,0.8031890015853879,,,,0.8117874501165954,0.7996193740027324,0.8213880575847731,0.8007156900376408,0.8052963641855468,0.8535279691905169,0.582617068882842,,0.3322351498071995,0.7883353631878622,,,0.75599811581052,0.7271413852046157,0.8868021734117224,0.7456106025268316,0.877095613298803,0.7896286489677666,
