,diffusion,IForest,OCSVM,CBLOF,COF,COPOD,ECOD,FeatureBagging,HBOS,KNN,LODA,LOF,MCD,PCA,SOD,SOGAAL,DeepSVDD,DAGMM,AutoEncoder,VAE,diffusion_t_uniform,diffusion_no_mean,diffusion_slow,diffusion_4,diffusion_bins,diffusion_l2,diffusion_l20,diffusion_l2m,diffusion_l24,diffusion_l2_64,diffusion_l2_64_200,diffusion_l2_quantile,diffusion_400_128,diffusion_420_512,diffusion_bins_mean,diffusion_bins_mean_420,diffusion_bins_mean_420_margin,diffusion_420_huber,diffusion_420_bins_10,MOGAAL,diffusion_420_bins_10_0.01,diffusion_420_bins_5,ICL,diffusion_420_bins_7,ICL_bagging,ICL_noscaling,diffusion_420_bins_8_0.02,diffusion_420_bins_7_bagging
3_backdoor,0.959120043646552,0.7696337354882159,0.6333599122794598,0.7700773004535363,,0.5,0.5,0.9419086844563724,0.7202616789523332,0.9432305634861248,0.7198738309293178,0.9533202555746328,0.927319561258382,0.6541897003433645,,,0.8576437634024542,0.5327579388878813,,,0.9284472908709568,0.9365718295406854,0.8905464461239708,0.4314282391162121,0.5,0.9209307130352732,0.9514424426788372,0.9577998509851464,0.945191576119261,0.9505050723288392,0.9439882270785476,0.9844450886408632,0.9409842707582258,0.9501559773843644,0.91398584746254,0.916060047135498,0.9377490315236676,0.9688922643712644,0.9334592777775256,,0.9441598359287154,0.9189534378004576,0.9404671233641556,0.9346306859999504,0.9404671233641556,,0.9205878793594126,0.9210339822256108
18_Ionosphere,0.9669990820700656,0.910925148606618,0.9610191695853272,0.9709203361584188,,0.7711324403568341,0.7222860911335098,0.9561621616804356,0.7116184976249676,0.972649252733738,0.8166635474872783,0.9495762372002248,0.956465167678172,0.8802235114830361,,,0.9664019820157028,0.7899811958042582,,,0.9785846055129268,0.9629352369239544,0.8877630136620056,0.9348804463100108,0.9169941805024552,0.9637194877416247,0.9792084413906192,0.9110053560766068,0.9629352369239546,0.972631428851518,0.9807769430259604,0.9755456335944532,0.981302747551444,0.9773012859931022,0.9575435125524692,0.94662638469285,0.965216693848087,0.9727829318503864,0.9703232361040558,,0.9719541213271664,0.9718828257982872,0.9872826600361824,0.9639779340338118,0.9843773672343572,,0.9602170948854368,
44_Wilt,0.8338738044103122,0.4516774505004119,0.348060530486151,0.4247897962699819,,0.3209477036660485,0.3748100106274639,0.8644051605463506,0.3910002609955016,0.6366004397688911,0.4147909391914598,0.6881154930682666,0.8171240342739976,0.2606662720460171,,,0.3442411257264801,0.5750873823174696,,,0.6486966430519756,0.5432561662319585,0.3353706903757482,0.3566256181584635,0.4685833061818405,0.5504275720424348,0.7776847140222819,0.7314424521977356,0.5420228345476164,0.6520162328966919,0.5915983330404953,0.8527439497660424,0.5604170469297206,0.6411482437390932,0.8645825692533653,0.8874409988110205,0.7588810969316824,0.6487699947289143,0.8551355556048358,,0.8912569918647874,0.8463333543721865,0.7289348483582019,0.8701504732889015,0.7560681454137291,,0.8427015934372426,
13_fraud,0.8697370553122092,0.9603134985765112,0.9588751999330942,0.9558078168177272,,0.9540075478009972,0.9575235825222758,0.971080265950218,0.9524045983740516,0.9688182778050743,0.9387433747660912,0.9618798589404504,0.936324140766837,0.9564489965885056,,,0.8950024566942304,0.8544992351143494,,,0.9598474236072634,0.958596861703796,0.948655090584066,0.9543882482898968,0.7328704381278945,0.9617979691327696,0.933884869899746,0.963437072038638,0.9579726697122706,0.954190493116029,0.9653440591558032,0.9279768251844264,0.9677293175965516,0.960489038962125,0.9490024688905848,0.956077007781274,0.9655200351255004,0.9611774796059532,0.9590873293817144,,0.953458711855902,0.9638330179704568,0.9518866888988784,0.9516283875374166,0.9640159632854888,,0.9551557474448638,
21_Lymphography,1.0,0.99353823678148,1.0,0.9980333764117548,,0.9977524301848628,0.9977524301848626,0.9826937124234422,0.9993257290554588,0.9980333764117548,0.8308141821655336,0.9814575490251166,0.9873574197898524,0.9980333764117548,,,0.9960667528235096,0.8617744563690509,,,0.9980333764117548,0.9972467269764568,0.9980333764117548,0.9980333764117548,0.9970500646176322,0.9972467269764568,0.9972467269764568,0.981120413552846,0.9972467269764568,1.0,1.0,1.0,1.0,1.0,0.9807270888351968,0.9894364218688544,0.9869640950722032,1.0,0.9855593639377423,,0.9834803618587402,0.9889307186604483,1.0,0.9876383660167444,1.0,,0.9846603360116872,
1_ALOI,0.5306004119563441,0.5141258034303037,0.5428912925260091,0.5367278124437681,,0.4951461691672094,0.5173413748808255,0.4886127386127387,0.522294510897667,0.5103956455505257,0.4759880147811182,0.4876347648118542,0.4857968180586532,0.5404308519445866,,,0.5495347430619201,0.4922839651068756,,,0.5151840415575074,0.5272165933328996,0.5382004205060896,0.5378636361979436,0.5047771427081772,0.5367779068831084,0.5332859875524983,0.5339573607399439,0.5269390027572377,0.5057326513346385,0.5359127008016547,0.4727029628403094,0.5194526732370099,0.5220464274380113,0.492434524579469,0.50404821890795,0.5033256190474191,0.517324101412354,0.5100248942300374,,0.5043455131123161,0.4899515912081663,0.4696292381856379,0.4949705624749458,0.4865832786639332,,0.503342713015419,
11_donors,0.999108260210252,0.910589836091278,0.9199726447840516,0.9317397792328072,,0.8133700301122646,0.8851230334814781,0.9697232733934956,0.8145302163075445,0.9957891258189796,0.907822827066478,0.9688836572760906,0.7384372490571588,0.8748073804666473,,,0.6625576690235311,0.9640155341103503,,,0.9933945622668892,0.9961602568813472,0.881925409024052,0.9360260202423868,0.5107488680590225,0.995723419906435,0.9983098435547918,0.9896673034644,0.995973771262924,0.9966962003960522,0.9940407117864988,0.9978302152209652,0.9958499099950217,0.996117932868332,0.96437639816749,0.966035738992456,0.975942624995458,0.9961795056905788,0.985699127850766,,0.9808658949773283,0.987473698649055,0.9993964519800336,0.9850408273377724,0.9993919975894298,,0.9875262896672976,
20_letter,0.3711866666666666,0.3030133333333333,0.3217066666666666,0.3291466666666666,,0.3653066666666666,0.4537466666666666,0.4561466666666666,0.3591066666666667,0.3542666666666666,0.29652,0.4482933333333333,0.32964,0.3030266666666666,,,0.4094399999999999,0.4095999999999999,,,0.3488133333333333,0.34048,0.3047866666666666,0.3117466666666666,0.3676866666666666,0.33872,0.36004,0.7061066666666667,0.3404933333333333,0.35476,0.3522133333333334,0.3499066666666666,0.3484399999999999,0.3458666666666666,0.3573066666666666,0.36564,0.36112,0.3562533333333333,0.36296,,0.36216,0.3737066666666666,0.4353599999999999,0.36708,0.4048533333333333,,0.3619733333333333,
15_Hepatitis,0.941394855476001,0.7829193553139456,0.88703261734288,0.8356610389227732,,0.8027637820796135,0.7391938477857332,0.5975868469901884,0.8411119950499425,0.9411591384542856,0.6661952326232359,0.5965555850201832,0.786042605851675,0.8320663543416129,,,0.9990571319131384,0.6075016942160936,,,0.8555496626300126,0.808715636877928,0.8195733521906949,0.8281328265417367,0.6851851851851851,0.8187925395562627,0.8860897492560182,0.3687350835322195,0.808715636877928,0.9878016441262264,0.9074810689766936,0.996022275258552,0.9068770441085476,0.9805975426500486,0.97768054450632,0.97768054450632,0.9800671793511888,0.9776510798786056,0.9779604584696072,,0.976222045434456,1.0,1.0,1.0,1.0,,0.9800671793511888,
5_campaign,0.6219563467315539,0.7364942725296539,0.7767320868541324,0.7683581794182804,,0.7815273867526125,0.7685653821332739,0.6788250477407132,0.7705634807603039,0.7847841985315485,0.546206665396097,0.7054715008698998,0.7647426813297958,0.770662954338744,,,0.5620084109984791,0.6137410344638887,,,0.7237642726806128,0.7103248491355723,0.737933705745491,0.7284324075000095,0.51095111577406,0.7169886825733188,0.574896840904545,0.6601913803481864,0.7115950787910466,0.6713707564072566,0.7697740842934941,0.5959572767791436,0.7368900675729224,0.7019448031025801,0.669008198476826,0.7296216914081813,0.7549087902352314,0.7377446947424832,0.788562006789371,,0.772121003838127,0.7930509429262604,0.804760950879901,0.7907178396478132,0.7636259991584049,,0.7969520007698897,
33_skin,0.9821698535320992,0.8959860068980441,0.9040846944181704,0.919712925031771,,0.4736487372389294,0.4930827060118362,0.7739370561817386,0.7723841213107724,0.9954219816542336,0.7500265541476999,0.8332396456150098,0.886470253980189,0.6008330256149718,,,0.6304066827198903,0.8903693024087935,,,0.959982070245952,0.9881041655474084,0.9308463221944132,0.9069119726874574,0.9290522972378052,0.9827822341357796,0.9846533585348498,0.8679092176553667,0.9865180322083243,0.9856575141804312,0.9882941758217658,0.9823460856994652,0.984349261248732,0.98949318039469,0.920954688491344,0.9307810259482372,0.925431740440491,0.9840359322900089,0.9239387663910954,,0.9218206101281828,0.9166481947984124,0.0641439624868463,0.9190305994710192,0.747585294213893,,0.9243075560049488,
28_pendigits,0.586801020447133,0.9655484521436264,0.9635892853051028,0.967433147728054,,0.9074016788494,0.9294566271778067,0.9963661847039864,0.9354754321242256,0.998655698387602,0.9171440465006148,0.9905230555364604,0.8361078649282403,0.943694003345478,,,0.3615579386356866,0.7687572084354926,,,0.482462974420079,0.9555864897687956,0.9621628743612658,0.9325996960045216,0.6157712930501134,0.9567761203149944,0.9818576567906327,0.9125650191333836,0.9556495039068766,0.9951440923290789,0.9792759866486408,0.9952395682958686,0.9813516341666476,0.994342094208046,0.980979277896168,0.9838511949772004,0.9781550987985304,0.9961790518090784,0.9809258113547658,,0.9799958754382349,0.9865340696439892,0.9610324389144764,0.9861846276055392,0.9947163599978612,,0.9798793947587512,
7_Cardiotocography,0.5221741010042085,0.7489413621400892,0.7522071232134673,0.6850454706446103,,0.6634768636193173,0.7929640297512396,0.6721673298887454,0.6123783803491812,0.621105306471103,0.778596243593483,0.644903173048877,0.5858929017875745,0.7889482374265595,,,0.4591193903912662,0.7298363994333098,,,0.602974342680945,0.7034160277511563,0.8016336618192426,0.7561890599608317,0.6695135734822284,0.6987439580815868,0.6146128484520188,0.6131648714529773,0.7034368619525813,0.633634474353098,0.6482444581024209,0.5667124151006292,0.6330823680153339,0.6308531084628526,0.6083391495478978,0.6044535709821243,0.5889555293970582,0.6193343993499729,0.6398586920288346,,0.6159514458935789,0.5824500500020835,0.525525803158465,0.5485632213842244,0.5250075523980167,,0.6232876890703779,
14_glass,0.678357894736842,0.810021052631579,0.7705263157894736,0.8773052631578947,,0.7540210526315789,0.7274947368421052,0.8692631578947368,0.8153263157894737,0.9119157894736842,0.631578947368421,0.8728421052631579,0.7910315789473684,0.7468631578947368,,,0.8982736842105263,0.6442947368421053,,,0.6797894736842105,0.6232421052631579,0.7086736842105263,0.7384842105263157,0.6311157894736842,0.6191578947368421,0.6229894736842105,0.5934315789473684,0.6232421052631578,0.8939368421052631,0.8029052631578948,0.9534736842105264,0.773557894736842,0.8453894736842105,0.8949052631578948,0.8490105263157894,0.8616000000000001,0.8666526315789473,0.8888842105263158,,0.9052631578947368,0.94,1.0,0.9398736842105264,1.0,,0.9178947368421052,
39_vertebral,0.6490330547531369,0.4948730953273501,0.5280601556814924,0.5238924783346932,,0.2821671922203356,0.4915433636904893,0.6498048468543959,0.4281682065756687,0.6029019383007344,0.3829191382389909,0.6390659110454475,0.4720721515358662,0.4691393415510816,,,0.4249928333590598,0.5220842796974575,,,0.5425477959822709,0.5437826633442855,0.5003638448477364,0.474255220622285,0.4743875278396436,0.5430329224459194,0.602460914242872,0.486427484619286,0.544819069880262,0.4395245760656244,0.4890295265606739,0.55661646342808,0.533595007607665,0.503847934904849,0.657302255838056,0.6227921233103265,0.5644446404551369,0.4913449028644512,0.5477959822708329,,0.6063639771549538,0.5794174072195638,0.7982314935279721,0.6772585944563276,0.918961829367792,,0.6941057134666697,
SVHN_7,,0.6607918104674834,0.6746739096067458,0.665326552501587,,0.5,0.5,0.6800933458832227,0.6279784706159904,0.6656974552423759,0.539457971247133,0.6798075683616315,0.6070206416495808,0.6721146806953028,,,0.5220218942063777,,,,,,,,,0.6889305597104769,,,,0.678759920128223,0.6750186667444954,0.6682299305134997,0.6678255857223118,0.6533755797635464,0.6530356869240366,0.6834995707256803,0.6915475521635184,0.6754905036737612,0.6974929406871795,,0.6787678246128627,0.6898474799286894,0.6317312767080375,0.6599296136044692,0.6385121084543935,,0.6730547063301546,
MVTec-AD_tile,,0.8437194959623746,0.8466256988197711,0.87008607684799,,0.5,0.5,0.8606908332593841,0.8465369598012245,0.8631866181560033,0.7777864051823586,0.8555106930517349,0.9144444937438992,0.8440411749046055,,,0.9540442807702546,,,,,,,,,0.8894921909663678,,,,0.924699396574674,0.9067519300736532,0.9163024669447156,0.9075173041086164,0.9203068151566244,0.936595971248558,0.9360080752506876,0.954887301446446,0.9083492324074895,0.9347768213683556,,0.9498624545212532,0.9216878161327536,0.9633175082083592,0.9623191942497116,0.9654805217854292,,0.9400013310852782,
MVTec-AD_transistor,,0.7975710058034513,0.7946308466889581,0.820746377647104,,0.5,0.5,0.8240900880126063,0.7927476075175833,0.8362734924478266,0.7181867097121335,0.8219762481263693,0.8993812214151198,0.7872131903608901,,,0.8987470694492488,,,,,,,,,0.7771436258119067,,,,0.907144778815481,0.8807025635112802,0.9215188900418924,0.8869864329912757,0.90547292363273,0.8841615742342135,0.8804911795226565,0.916676275029786,0.9113532418617164,0.9170413928283178,,0.9145047849648336,0.8830277873861408,0.9409277835427956,0.8939813213420962,0.9429839732503172,,0.9026480648756676,
CIFAR10_9,,0.6897596958174905,0.7253961977186312,0.7250114068441065,,0.5,0.5,0.7484623574144488,0.5819969581749049,0.7172973384030419,0.6614281368821293,0.7528380228136883,0.6937961977186311,0.7196243346007605,,,0.5841946768060836,,,,,,,,,0.7435665399239544,,,,0.7267513307984791,0.7463079847908745,0.7521376425855514,0.7525498098859317,0.7305688212927757,0.7422235741444866,0.7354600760456274,0.7452410646387833,0.7493749049429658,0.71667072243346,,0.7047908745247149,0.7533809885931559,0.6391923954372625,0.7350768060836501,0.649790114068441,,0.7224760456273764,
FashionMNIST_3,,0.8692550264550264,0.8938026455026455,0.9000169312169312,,0.5,0.5,0.927637037037037,0.7923481481481481,0.9094296296296296,0.778637037037037,0.926778835978836,0.8421460317460319,0.8887566137566139,,,0.7263259259259258,,,,,,,,,0.9156455026455028,,,,0.9058079365079365,0.9000529100529102,0.8829809523809524,0.8982714285714285,0.9020195767195768,0.8924941798941799,0.9033291005291004,0.9295513227513226,0.9153338624338626,0.9162867724867724,,0.9073126984126983,0.924374074074074,0.9138444444444443,0.916637566137566,0.908810582010582,,0.918262962962963,
CIFAR10_2,,0.611971102661597,0.6280882129277567,0.631603041825095,,0.5916106463878327,0.6029171102661599,0.6482783269961977,0.579309505703422,0.6289307984790874,0.557596958174905,0.6484851711026617,0.6005749049429657,0.6251771863117871,,,0.485764258555133,,,,,,,,,0.6311885931558935,,,,0.6142045627376427,0.6387984790874525,0.6189467680608365,0.6227140684410647,0.6513224334600761,0.6214828897338404,0.6363285171102662,0.6271589353612168,0.6235285171102661,0.6241353612167301,,0.615145247148289,0.6472699619771864,0.5844349809885931,0.6085589353612166,0.5924958174904944,,0.642506463878327,
MVTec-AD_leather,,0.9841818979681392,0.986228046005164,0.9865597158864772,,0.5,0.5,0.9814060761922256,0.9800181653042688,0.9883762463133616,0.9731908683627754,0.9785792282807252,0.991356172631622,0.9878966006388472,,,0.9925501842043494,,,,,,,,,0.9876975987100592,,,,0.9936982722550493,0.992922674994132,0.9935196807804958,0.9916929451264938,0.9936268356652276,0.9930400351059814,0.9884068619947136,0.9926318260212882,0.9903917786690344,0.9932135239669758,,0.9909275530926942,0.9919837940993376,0.9943667146312344,0.9930043168110708,0.993621733051669,,0.9919327679637512,
SVHN_0,,0.6125069958335925,0.6236902244885267,0.6222529693427026,,0.5,0.5,0.668944717368323,0.4977815434363535,0.627802997326037,0.6237283129158634,0.6683881599403022,0.6052064548224613,0.6128505689944654,,,0.51732012934519,,,,,,,,,0.670358653068839,,,,0.6446132081338225,0.7120732541508612,0.6559355761457621,0.6889994403333126,0.6687768173621044,0.6029918848330329,0.6362368633791431,0.6826814252844973,0.646491978110814,0.65389279273677,,0.6768896523848019,0.6491488402462534,0.6423201293451899,0.6865431254275233,0.6459626267023195,,0.6325352900938995,
SVHN_1,,0.6589103157894736,0.6680652631578947,0.6638421052631579,,0.5,0.5,0.6625077894736842,0.6369532631578948,0.6674863157894736,0.5450926315789475,0.657337894736842,0.6259296842105264,0.669936,,,0.517493894736842,,,,,,,,,0.6314488421052631,,,,0.6716286315789475,0.6451974736842105,0.647354105263158,0.6654381052631579,0.6534591578947369,0.6903225263157895,0.6587128421052632,0.6770492631578948,0.6457353684210527,0.6959208421052632,,0.6813854736842105,0.654442947368421,0.6048825263157895,0.6567987368421052,0.598298105263158,,0.6429006315789473,
FashionMNIST_4,,0.7997724867724868,0.8391021164021164,0.850401058201058,,0.5,0.5,0.8772645502645503,0.6284433862433861,0.8604052910052911,0.7543428571428571,0.8794285714285714,0.7929047619047619,0.8332042328042328,,,0.6851121693121693,,,,,,,,,0.869984656084656,,,,0.8732809523809524,0.8705439153439154,0.8420724867724868,0.862173544973545,0.8704603174603175,0.8785693121693121,0.8325132275132275,0.8732021164021163,0.8790275132275132,0.8795280423280425,,0.8715767195767196,0.878095238095238,0.8739968253968253,0.874637566137566,0.8694751322751322,,0.8730851851851851,
MNIST-C_impulse_noise,,0.9919048421052632,0.9988107368421052,0.9995402105263158,,0.5,0.5,0.9992071578947368,0.9449284210526316,0.9995355789473684,0.9993637894736842,0.9992976842105264,0.9631048421052631,0.9995376842105264,,,0.9941772631578948,,,,,,,,,0.9973684210526316,,,,0.9977894736842106,0.997578947368421,0.998206105263158,0.9975789473684212,0.9975789473684212,0.975810947368421,0.9992433684210528,0.9956193684210526,0.997157894736842,0.9994016842105262,,0.9926416842105265,0.9920231578947368,0.999507789473684,0.9907496842105264,0.9997048421052632,,0.9953932631578948,
MNIST-C_translate,,0.5985646315789473,0.6309094736842105,0.6637141052631579,,0.5,0.5,0.8143578947368421,0.5353082105263158,0.7296703157894737,0.5528172631578947,0.8096160000000001,0.6570585263157895,0.6103402105263157,,,0.58044,,,,,,,,,0.8305827368421053,,,,0.8371364210526316,0.8174938947368421,0.8640008421052631,0.8261223157894737,0.8338728421052631,0.7996593684210526,0.8291221052631579,0.8408492631578948,0.8500757894736842,0.7900812631578947,,0.8305888421052632,0.820560842105263,0.8114488421052632,0.8383461052631579,0.8123212631578947,,0.800055789473684,
FashionMNIST_8,,0.7260063492063492,0.7805804232804233,0.8091079365079366,,0.5,0.5,0.8793513227513228,0.6349164021164021,0.8201248677248678,0.6797269841269841,0.8788846560846562,0.7660634920634921,0.764511111111111,,,0.6826169312169313,,,,,,,,,0.8571460317460318,,,,0.8551756613756614,0.8451703703703705,0.8757375661375661,0.8455015873015873,0.8694089947089947,0.848510052910053,0.8329703703703704,0.8844148148148149,0.8609349206349205,0.8477280423280424,,0.856305291005291,0.8564391534391536,0.8321481481481482,0.851868253968254,0.8347851851851852,,0.8605338624338625,
SVHN_8,,0.5174298342045633,0.5673823465625678,0.5673546765979406,,0.5,0.5,0.6250263612500842,0.4748674459126975,0.5823465625677727,0.6102887398200705,0.6243376034819286,0.5631047195985611,0.557823495539153,,,0.5243697604678468,,,,,,,,,0.611358894397954,,,,0.5797134289068868,0.5953708897015383,0.5888280648225008,0.5977639677233602,0.567393564115795,0.6202828319087041,0.638843395478578,0.5773584905660378,0.5869270634689161,0.6212295934010873,,0.6070894936396474,0.6177715956595546,0.6087990487514863,0.6297272638892005,0.6189980481457386,,0.6166004831026256,
MVTec-AD_zipper,,0.8485753390568619,0.860671181499849,0.8712472671039301,,0.5,0.5,0.90606836239535,0.82523685099273,0.91141861746565,0.8055066744876376,0.9072770578929592,0.938445404290869,0.8469133827476492,,,0.9377877317406992,,,,,,,,,0.9335528537656196,,,,0.943888977763558,0.9497102685792496,0.939294157379264,0.948781528288807,0.9512033630174728,0.950114648322935,0.939351925914076,0.9437245596260152,0.9280426242912244,0.949688049912014,,0.961259531808244,0.953896265486411,0.963605823068309,0.9418270854441068,0.968671679197995,,0.9554115785918696,
MVTec-AD_bottle,,0.9621441663861146,0.96229379418696,0.9675058292497412,,0.5,0.5,0.9679048367186622,0.9641766106809312,0.9669946009301862,0.9326674896195712,0.9681168094365268,0.9847629022805772,0.9623561391039788,,,0.9676803950173942,,,,,,,,,0.9715582488559708,,,,0.9672190426314544,0.9788027282135688,0.9702988815321888,0.9809224553922118,0.9721567600593524,0.9794885223007768,0.9658723924238456,0.987231760994526,0.9721567600593524,0.9681292784199304,,0.9684285340216212,0.9542887068417312,0.9904238207458946,0.9803364131722342,0.9892143293557276,,0.979363832466739,
FashionMNIST_0,,0.8539534391534391,0.8821047619047621,0.8861989417989418,,0.5,0.5,0.9151195767195768,0.7564359788359789,0.9001777777777777,0.6875587301587301,0.9128465608465608,0.8271460317460317,0.877757671957672,,,0.6907185185185186,,,,,,,,,0.9068809523809525,,,,0.9040613756613756,0.8904116402116403,0.902557671957672,0.9009714285714284,0.9001026455026455,0.8797587301587303,0.8874793650793649,0.8900201058201058,0.9005206349206349,0.8861873015873016,,0.8800105820105821,0.8902232804232805,0.8984433862433862,0.8929761904761904,0.9062169312169313,,0.8968529100529101,
CIFAR10_6,,0.702232699619772,0.7137460076045627,0.7280958174904942,,0.6741460076045627,0.6849946768060836,0.7518631178707225,0.6565596958174905,0.7340593155893537,0.6589307984790873,0.7514342205323192,0.6869673003802281,0.7144228136882129,,,0.6007802281368821,,,,,,,,,0.7471840304182509,,,,0.7277923954372625,0.7005057034220533,0.7289376425855514,0.7429414448669203,0.7265825095057035,0.7079787072243346,0.6918676806083649,0.7363041825095058,0.7258517110266159,0.7238038022813689,,0.7506144486692016,0.7382205323193916,0.6712547528517109,0.7353596958174905,0.7012471482889734,,0.7368608365019012,
MNIST-C_stripe,,0.9875494736842104,0.9979875789473684,0.997925052631579,,0.5,0.5,0.9988067368421052,0.9703713684210526,0.9983334736842104,0.969352,0.9988610526315788,0.929738105263158,0.9977402105263158,,,0.9205094736842104,,,,,,,,,0.9984444210526316,,,,0.998692,0.9982987368421052,0.9986212631578948,0.9983983157894736,0.9983027368421052,0.997189052631579,0.9756303157894736,0.9974042105263158,0.9983122105263158,0.9973621052631578,,0.9921065263157894,0.989825894736842,0.999218105263158,0.9919974736842104,0.999309052631579,,0.996058105263158,
MNIST-C_spatter,,0.8352555789473685,0.8620412631578948,0.869933052631579,,0.5,0.5,0.931794105263158,0.7916766315789473,0.9029650526315788,0.8310214736842105,0.9280568421052632,0.7923317894736841,0.8493974736842105,,,0.569685052631579,,,,,,,,,0.9266151578947368,,,,0.9213168421052632,0.9036482105263156,0.9078884210526316,0.9190671578947368,0.9215006315789476,0.8949652631578949,0.8931244210526316,0.9090766315789474,0.918178947368421,,,0.904970105263158,0.9140366315789472,0.8901852631578948,0.8951162105263158,0.8965835789473684,,0.9134450526315788,
FashionMNIST_1,,0.9642370370370372,0.9736312169312168,0.9783820105820106,,0.5,0.5,0.9842264550264552,0.8758105820105819,0.9793597883597884,0.9399968253968252,0.9836126984126984,0.8995439153439153,0.9705534391534392,,,0.9045904761904762,,,,,,,,,0.9791820105820106,,,,0.9772095238095238,0.9785100529100528,0.971110582010582,0.9774804232804232,0.9762830687830688,0.9657333333333332,0.966463492063492,0.97710582010582,0.9794978835978836,,,0.9724640211640212,0.974436507936508,0.9805121693121692,0.9725402116402118,0.982210582010582,,0.973042328042328,
MNIST-C_fog,,0.8254787368421053,0.9109271578947368,0.9295898947368422,,0.5,0.5,0.9811936842105264,0.7137823157894736,0.952123789473684,0.8167797894736842,0.9777751578947368,0.8196320000000001,0.8960715789473684,,,0.6431164210526316,,,,,,,,,0.980245894736842,,,,0.9807684210526316,0.9804823157894736,0.9834164210526316,0.9817208421052632,0.9792271578947368,0.9506286315789476,0.9579595789473684,0.9800724210526316,0.9826315789473684,,,0.9670694736842104,0.9706707368421053,0.9637667368421052,0.967389894736842,0.9728084210526315,,0.9732496842105264,
MNIST-C_glass_blur,,0.9394446315789472,0.9670164210526316,0.9698387368421054,,0.5,0.5,0.9825195789473684,0.8755658947368422,0.9786614736842104,0.956221052631579,0.9817983157894736,0.8386741052631579,0.9631532631578948,,,0.7675271578947368,,,,,,,,,0.9868012631578948,,,,0.985958105263158,0.985436,0.9834945263157896,0.9864385263157897,0.98678,0.9700530526315788,0.9715804210526316,0.9796762105263156,0.9872791578947367,,,0.9752336842105264,0.9759913684210524,0.978333894736842,0.9756566315789476,0.9813494736842104,,0.979810105263158,
CIFAR10_3,,0.5542266159695817,0.5828882129277566,0.5851954372623575,,0.4988197718631179,0.5322539923954372,0.5972836501901141,0.4744273764258555,0.5618524714828897,0.481758174904943,0.5973338403041825,0.5651817490494297,0.579067680608365,,,0.4962463878326996,,,,,,,,,0.5978053231939164,,,,0.5754501901140685,0.6063315589353612,0.599215969581749,0.6133429657794676,0.5775756653992395,0.6198646387832699,0.5679908745247149,0.5618479087452473,0.5985809885931559,,,0.5721209125475285,0.5697673003802282,0.5338053231939164,0.61085855513308,0.5194220532319391,,0.5895422053231939,
MVTec-AD_pill,,0.6545530492898914,0.6484473595335858,0.6903962032741429,,0.5,0.5,0.6941733767041718,0.6640715263335645,0.7098064309710446,0.6645692244796388,0.6893119323130521,0.7676905028528769,0.6479229989868288,,,0.7884694004514833,,,,,,,,,0.6717947350646118,,,,0.7215556622051582,0.76678398122967,0.7073179402406726,0.7608293784105654,0.778746511669244,0.7467871807177519,0.7831813576494426,0.7859186974528519,0.7064380810181482,,,0.8185445884214081,0.7933397323094972,0.9066815976110488,0.7843989406139462,0.9103876713059244,,0.8071153059954852,
FashionMNIST_7,,0.9528169312169312,0.9587084656084656,0.9616984126984128,,0.5,0.5,0.9673989417989418,0.9390761904761904,0.962862433862434,0.9098708994708996,0.9665015873015872,0.9398359788359788,0.9585566137566136,,,0.9190783068783068,,,,,,,,,0.9618253968253968,,,,0.9533671957671958,0.9581275132275132,0.9516026455026456,0.9575079365079364,0.9632222222222224,0.9553968253968254,0.944078306878307,0.9647291005291004,0.9485195767195768,,,0.9530597883597882,0.9521994708994708,0.959304761904762,0.952421164021164,0.9619989417989416,,0.9548190476190476,
MVTec-AD_screw,,0.617639751552795,0.618317334839074,0.6603387916431395,,0.5,0.5,0.6796499153020892,0.6150649350649351,0.694703557312253,0.578746470920384,0.66472049689441,0.7557989836250705,0.6243817052512706,,,0.789553924336533,,,,,,,,,0.6126933935629588,,,,0.7167137210615472,0.6960304912478825,0.7865612648221344,0.624274421230943,0.7347148503670242,0.7349407114624507,0.6822021456804065,0.6826199887069453,0.7207340485601355,,,0.7174025974025975,0.6963071710897797,0.8905138339920948,0.750378317334839,0.893630717108978,,0.6980011293054771,
CIFAR10_5,,0.536319391634981,0.5861885931558936,0.5815634980988593,,0.4632091254752851,0.5083969581749049,0.5964653992395437,0.4312121673003802,0.566403041825095,0.5250828897338403,0.595680608365019,0.5518038022813689,0.5813019011406844,,,0.5640121673003803,,,,,,,,,0.5979634980988593,,,,0.6042038022813688,0.610441825095057,0.5822038022813688,0.6236273764258555,0.6089361216730038,0.6149019011406843,0.5975467680608366,0.593113307984791,0.619113307984791,,,0.606348288973384,0.5850889733840304,0.5252045627376426,0.6127437262357415,0.5293460076045627,,0.5936631178707225,
SVHN_6,,0.5329226248980288,0.5605427478320605,0.5522585676108165,,0.5,0.5,0.5787832617552622,0.4890114799544654,0.5649221421666979,0.5682455617147638,0.5794667443369,0.5438850356768624,0.5555761850996156,,,0.5004925948317577,,,,,,,,,0.5908364596762683,,,,0.5957090290485898,0.6032232760051198,0.5945416547240947,0.603426928285387,0.5770704938596807,0.5767838721318971,0.5763429156276145,0.5927592621173107,0.5897619183000431,,,0.5967267102439998,0.5771430196005166,0.5673381196454246,0.5913099077124453,0.5696473392336409,,0.5692435159086663,
